QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Patrick Mahomes,Leonard Fournette,Chris Carson,Tyler Lockett,Robert Woods,Christian Kirk,Mark Andrews,Los Angeles Rams,D.K. Metcalf,137.17,142.5
Patrick Mahomes,Austin Ekeler,David Montgomery,Julio Jones,Larry Fitzgerald,Trey Quinn,Evan Engram,Los Angeles Rams,Vernon Davis,137.17,98.8
Jameis Winston,Kerryon Johnson,Phillip Lindsay,Cooper Kupp,Tyler Lockett,Chris Godwin,Darren Waller,Los Angeles Chargers,Kenny Golladay,137.17,190.2
Russell Wilson,David Johnson,Nick Chubb,Keenan Allen,Julian Edelman,Cole Beasley,Dawson Knox,Los Angeles Chargers,Devonta Freeman,137.15,147.6
Patrick Mahomes,Christian McCaffrey,David Johnson,Marvin Jones,Curtis Samuel,Paul Richardson,T.J. Hockenson,New England Patriots,Marlon Mack,137.15,138.8
Patrick Mahomes,Austin Ekeler,Nick Chubb,Cooper Kupp,Calvin Ridley,Corey Davis,Darren Waller,Indianapolis Colts,Mohamed Sanu,137.14,182.1
Jared Goff,Christian McCaffrey,Nick Chubb,Julio Jones,Keenan Allen,Dontrelle Inman,Greg Olsen,Atlanta Falcons,Geremy Davis,137.14,142.58
Marcus Mariota,Christian McCaffrey,Chris Carson,Julio Jones,Keenan Allen,Mohamed Sanu,Darren Waller,Miami Dolphins,Will Dissly,137.12,146.88
Lamar Jackson,Austin Ekeler,Kerryon Johnson,Sammy Watkins,Tyler Lockett,Christian Kirk,Austin Hooper,New England Patriots,Will Dissly,137.12,168.88
Patrick Mahomes,Chris Carson,Josh Jacobs,DeAndre Hopkins,Keenan Allen,Robert Woods,Jordan Akins,Tennessee Titans,Curtis Samuel,137.11,128.0
Patrick Mahomes,Derrick Henry,Chris Carson,Keenan Allen,Mike Evans,Cody Latimer,Evan Engram,Houston Texans,Vernon Davis,137.11,106.9
Deshaun Watson,Nick Chubb,Kenyan Drake,DeAndre Hopkins,Keenan Allen,D.J. Moore,T.J. Hockenson,Chicago Bears,Emmanuel Sanders,137.08,137.6
Russell Wilson,Austin Ekeler,David Johnson,Allen Robinson,D.K. Metcalf,Will Fuller,Travis Kelce,Minnesota Vikings,Will Dissly,137.07,123.2
Russell Wilson,Christian McCaffrey,Leonard Fournette,Julio Jones,Chris Godwin,Larry Fitzgerald,Will Dissly,Indianapolis Colts,Dontrelle Inman,137.06,175.2
Lamar Jackson,Austin Ekeler,Kerryon Johnson,DeAndre Hopkins,Keenan Allen,Emmanuel Sanders,Jeff Heuerman,Carolina Panthers,Courtland Sutton,137.04,149.88
Russell Wilson,David Johnson,Mark Ingram,Keenan Allen,Calvin Ridley,Adam Humphries,Travis Kelce,Carolina Panthers,Austin Hooper,137.03,119.3
Philip Rivers,Todd Gurley,Phillip Lindsay,Julio Jones,Keenan Allen,Sammy Watkins,T.J. Hockenson,Baltimore Ravens,Dontrelle Inman,137.03,106.2
Patrick Mahomes,Austin Ekeler,Devonta Freeman,Marquise Brown,Marvin Jones,Mecole Hardman,Mark Andrews,Los Angeles Chargers,Rex Burkhead,137.01,112.8
Russell Wilson,Christian McCaffrey,Kenyan Drake,Keenan Allen,Josh Gordon,John Brown,Austin Hooper,Atlanta Falcons,Phillip Dorsett,137.0,116.7
Russell Wilson,Nick Chubb,Phillip Lindsay,Odell Beckham Jr,Sammy Watkins,Larry Fitzgerald,Evan Engram,Los Angeles Chargers,Keesean Johnson,136.99,109.0
Philip Rivers,Leonard Fournette,David Montgomery,Keenan Allen,Sammy Watkins,Sterling Shepard,Evan Engram,Atlanta Falcons,Cody Latimer,136.97,106.1
Matthew Stafford,Christian McCaffrey,David Montgomery,Keenan Allen,Brandin Cooks,Trey Quinn,Travis Kelce,Atlanta Falcons,T.J. Hockenson,136.97,121.14
Jameis Winston,Josh Jacobs,Devonta Freeman,Keenan Allen,Robert Woods,Chris Godwin,Evan Engram,Atlanta Falcons,Marquise Brown,136.96,166.1
Philip Rivers,Mark Ingram,Kenyan Drake,DeAndre Hopkins,Keenan Allen,Cooper Kupp,Austin Hooper,Denver Broncos,Preston Williams,136.96,129.2
Patrick Mahomes,Austin Ekeler,Wayne Gallman,DeAndre Hopkins,Emmanuel Sanders,Curtis Samuel,Darren Waller,Seattle Seahawks,Kenny Stills,136.96,144.5
Jared Goff,David Johnson,Chris Carson,Keenan Allen,Odell Beckham Jr,Devante Parker,Darren Waller,New England Patriots,Dontrelle Inman,136.94,151.78
Deshaun Watson,Nick Chubb,Phillip Lindsay,Keenan Allen,Brandin Cooks,Kenny Stills,Travis Kelce,Arizona Cardinals,Greg Olsen,136.92,111.2
Russell Wilson,Chris Carson,David Montgomery,Keenan Allen,Marvin Jones,Mecole Hardman,Travis Kelce,Los Angeles Rams,Mohamed Sanu,136.92,107.5
Patrick Mahomes,Austin Ekeler,Leonard Fournette,Mike Evans,Kenny Golladay,Calvin Ridley,T.J. Hockenson,Miami Dolphins,Phillip Lindsay,136.89,147.2
Deshaun Watson,Leonard Fournette,James White,Keenan Allen,Cooper Kupp,Tyler Lockett,Cameron Brate,Baltimore Ravens,Brandin Cooks,136.89,129.4
Patrick Mahomes,Devonta Freeman,Rex Burkhead,DeAndre Hopkins,Kenny Golladay,Larry Fitzgerald,Travis Kelce,Houston Texans,Will Dissly,136.88,126.4
Kyle Allen,Leonard Fournette,Chris Thompson,DeAndre Hopkins,Keenan Allen,Robert Woods,Mark Andrews,Carolina Panthers,D.J. Moore,136.88,130.58
Matt Ryan,Christian McCaffrey,Kerryon Johnson,Mike Evans,Cooper Kupp,Brandin Cooks,T.J. Hockenson,Los Angeles Chargers,Dontrelle Inman,136.88,170.48
Russell Wilson,David Johnson,Leonard Fournette,DeAndre Hopkins,Tyler Lockett,Sterling Shepard,T.J. Hockenson,Atlanta Falcons,Christian Kirk,136.88,119.8
Patrick Mahomes,Kerryon Johnson,Devonta Freeman,Odell Beckham Jr,Marquise Brown,Larry Fitzgerald,Evan Engram,Tennessee Titans,Jarvis Landry,136.86,126.7
Deshaun Watson,David Johnson,Leonard Fournette,DeAndre Hopkins,Odell Beckham Jr,Curtis Samuel,Darren Waller,Carolina Panthers,Paul Richardson,136.86,113.1
Daniel Jones,David Johnson,David Montgomery,DeAndre Hopkins,Keenan Allen,D.J. Moore,Austin Hooper,Washington Redskins,Curtis Samuel,136.84,111.5
Jacoby Brissett,Austin Ekeler,Nick Chubb,Keenan Allen,Tyrell Williams,D.K. Metcalf,Jack Doyle,Los Angeles Chargers,Will Fuller,136.84,147.5
Russell Wilson,Nick Chubb,Marlon Mack,Keenan Allen,Cooper Kupp,Chris Godwin,Cameron Brate,Tennessee Titans,Kenny Golladay,136.83,191.7
Daniel Jones,Austin Ekeler,Marlon Mack,Sterling Shepard,Marvin Jones,Christian Kirk,Evan Engram,Denver Broncos,Chris Carson,136.82,119.2
Deshaun Watson,Christian McCaffrey,Austin Ekeler,Brandin Cooks,Marvin Jones,Will Fuller,Greg Olsen,Atlanta Falcons,Will Dissly,136.82,126.0
Patrick Mahomes,Austin Ekeler,Adrian Peterson,Keenan Allen,Brandin Cooks,Chris Godwin,Cameron Brate,Miami Dolphins,Allen Robinson,136.81,147.4
Patrick Mahomes,Austin Ekeler,Royce Freeman,Keenan Allen,Robert Woods,Sterling Shepard,Jesse James,Tampa Bay Buccaneers,Marvin Jones,136.75,144.0
Patrick Mahomes,Austin Ekeler,Marlon Mack,Julio Jones,Mohamed Sanu,Paul Richardson,Delanie Walker,Minnesota Vikings,Kenyan Drake,136.69,99.6
Matt Ryan,Austin Ekeler,Chris Carson,Keenan Allen,Sterling Shepard,Dede Westbrook,Noah Fant,Los Angeles Chargers,D.J. Chark,136.68,139.18
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Brandin Cooks,Paul Richardson,Cody Latimer,Evan Engram,Los Angeles Chargers,Phillip Lindsay,136.68,134.78
Jameis Winston,Christian McCaffrey,Marlon Mack,Keenan Allen,Brandin Cooks,Emmanuel Sanders,Greg Olsen,Carolina Panthers,OJ Howard,136.68,135.2
Russell Wilson,Austin Ekeler,James White,Mike Evans,Cooper Kupp,Chris Godwin,Darren Waller,Houston Texans,Dontrelle Inman,136.67,185.2
Lamar Jackson,James White,Kenyan Drake,Keenan Allen,Mike Evans,Cooper Kupp,OJ Howard,Seattle Seahawks,Larry Fitzgerald,136.64,141.18
Patrick Mahomes,David Johnson,Tarik Cohen,DeAndre Hopkins,Keenan Allen,Hunter Renfrow,Darren Waller,Indianapolis Colts,Jack Doyle,136.64,101.9
Philip Rivers,Marlon Mack,Chris Thompson,Julio Jones,Tyler Lockett,Christian Kirk,Evan Engram,Chicago Bears,D.K. Metcalf,136.63,92.0
Case Keenum,Christian McCaffrey,Kerryon Johnson,Julio Jones,Tyler Lockett,Paul Richardson,Evan Engram,Baltimore Ravens,Kenyan Drake,136.63,95.58
Patrick Mahomes,Marlon Mack,Devonta Freeman,Allen Robinson,Marvin Jones,Emmanuel Sanders,Travis Kelce,Denver Broncos,Darren Waller,136.63,119.5
Patrick Mahomes,David Montgomery,Devonta Freeman,DeAndre Hopkins,Keenan Allen,Devante Parker,Mark Andrews,New England Patriots,Preston Williams,136.62,130.3
Josh Rosen,Austin Ekeler,Nick Chubb,DeAndre Hopkins,Keenan Allen,Chris Godwin,Austin Hooper,Arizona Cardinals,Dontrelle Inman,136.62,185.4
Matt Ryan,Christian McCaffrey,David Montgomery,Keenan Allen,Robert Woods,Chris Godwin,OJ Howard,Minnesota Vikings,Dontrelle Inman,136.61,170.58
Russell Wilson,Austin Ekeler,Marlon Mack,Cooper Kupp,Brandin Cooks,Allen Robinson,OJ Howard,Indianapolis Colts,Chris Thompson,136.61,124.4
Lamar Jackson,Chris Carson,Devonta Freeman,Tyler Lockett,Sterling Shepard,Paul Richardson,Travis Kelce,Los Angeles Rams,Evan Engram,136.6,127.28
Patrick Mahomes,David Montgomery,Carlos Hyde,Sammy Watkins,Brandin Cooks,Kenny Golladay,Evan Engram,Baltimore Ravens,Darren Waller,136.59,106.0
Philip Rivers,Kerryon Johnson,Devonta Freeman,DeAndre Hopkins,Keenan Allen,Sterling Shepard,Travis Kelce,Tampa Bay Buccaneers,Geremy Davis,136.57,130.9
Lamar Jackson,Derrick Henry,Tarik Cohen,Keenan Allen,Sammy Watkins,Marvin Jones,Will Dissly,Los Angeles Chargers,Mecole Hardman,136.56,110.58
Patrick Mahomes,LeSean McCoy,Devonta Freeman,Sammy Watkins,Tyler Lockett,Allen Robinson,Evan Engram,Carolina Panthers,Demarcus Robinson,136.56,118.0
Philip Rivers,Wayne Gallman,Chris Thompson,DeAndre Hopkins,Cooper Kupp,Curtis Samuel,Travis Kelce,Los Angeles Chargers,Will Fuller,136.55,138.3
Jared Goff,Nick Chubb,Marlon Mack,Keenan Allen,Tyler Lockett,Larry Fitzgerald,Eric Ebron,Washington Redskins,D.K. Metcalf,136.55,124.88
Matt Ryan,Nick Chubb,LeSean McCoy,Keenan Allen,Sammy Watkins,Brandin Cooks,T.J. Hockenson,Carolina Panthers,Kenny Golladay,136.52,158.58
Kyle Allen,Christian McCaffrey,Rex Burkhead,DeAndre Hopkins,Keenan Allen,Calvin Ridley,Will Dissly,Indianapolis Colts,Curtis Samuel,136.51,93.98
Matthew Stafford,Rex Burkhead,Carlos Hyde,Keenan Allen,Odell Beckham Jr,Kenny Golladay,Travis Kelce,Tampa Bay Buccaneers,Evan Engram,136.5,113.94
Philip Rivers,Chris Carson,Phillip Lindsay,Keenan Allen,Mike Evans,Sterling Shepard,Mark Andrews,Los Angeles Rams,Preston Williams,136.5,125.2
Jared Goff,Christian McCaffrey,Chris Thompson,Cooper Kupp,Robert Woods,Christian Kirk,Darren Waller,Chicago Bears,Paul Richardson,136.48,175.88
Case Keenum,James White,Wayne Gallman,Keenan Allen,Robert Woods,Kenny Golladay,Travis Kelce,Minnesota Vikings,Marvin Jones,136.48,137.18
Deshaun Watson,Austin Ekeler,Marlon Mack,Sammy Watkins,Kenny Golladay,Larry Fitzgerald,T.J. Hockenson,Chicago Bears,Will Fuller,136.46,120.5
Kyler Murray,David Johnson,James White,DeAndre Hopkins,Marquise Brown,Larry Fitzgerald,Evan Engram,Los Angeles Chargers,Will Dissly,136.46,116.14
Patrick Mahomes,Christian McCaffrey,Chris Thompson,Marquise Brown,Demarcus Robinson,Preston Williams,Travis Kelce,Minnesota Vikings,Paul Richardson,136.46,109.1
Patrick Mahomes,Derrick Henry,Leonard Fournette,Keenan Allen,Cooper Kupp,Marquise Brown,Jesse James,Tennessee Titans,Mecole Hardman,136.45,124.1
Deshaun Watson,Marlon Mack,Chris Thompson,Keenan Allen,John Brown,Phillip Dorsett,Travis Kelce,Chicago Bears,Cole Beasley,136.44,99.1
Russell Wilson,Austin Ekeler,James White,DeAndre Hopkins,Keenan Allen,Marquise Brown,Lance Kendricks,Seattle Seahawks,Preston Williams,136.44,111.7
Case Keenum,Austin Ekeler,Carlos Hyde,Keenan Allen,Mike Evans,Cooper Kupp,Noah Fant,Washington Redskins,Brandin Cooks,136.43,131.88
Patrick Mahomes,Austin Ekeler,Chris Carson,Julio Jones,Calvin Ridley,Adam Humphries,Greg Olsen,Los Angeles Chargers,Eric Ebron,136.43,116.0
Matt Ryan,David Johnson,Josh Jacobs,Keenan Allen,Larry Fitzgerald,Corey Davis,Travis Kelce,Los Angeles Chargers,A.J. Brown,136.42,144.88
Lamar Jackson,Marlon Mack,Kerryon Johnson,Keenan Allen,Cooper Kupp,Tyler Lockett,Nick Boyle,Indianapolis Colts,Jarvis Landry,136.41,131.48
Patrick Mahomes,Christian McCaffrey,Ty Johnson,Keenan Allen,Sammy Watkins,Tyler Lockett,Jesse James,Arizona Cardinals,Calvin Ridley,136.41,93.8
Patrick Mahomes,Christian McCaffrey,James White,Cooper Kupp,Sterling Shepard,Marvin Jones,Will Dissly,Carolina Panthers,Mecole Hardman,136.4,160.8
Jared Goff,Austin Ekeler,David Johnson,Tyler Lockett,Larry Fitzgerald,Keesean Johnson,Evan Engram,Carolina Panthers,Kerryon Johnson,136.39,144.58
Patrick Mahomes,Nick Chubb,Leonard Fournette,Cooper Kupp,D.J. Chark,Emmanuel Sanders,Evan Engram,Seattle Seahawks,Courtland Sutton,136.38,199.1
Patrick Mahomes,David Johnson,Rex Burkhead,DeAndre Hopkins,Brandin Cooks,Christian Kirk,Greg Olsen,Los Angeles Chargers,Kenny Stills,136.38,92.0
Matthew Stafford,Christian McCaffrey,Devonta Freeman,Keenan Allen,Sammy Watkins,Mecole Hardman,Mark Andrews,Carolina Panthers,Eric Ebron,136.36,134.34
Josh Allen,Austin Ekeler,Marlon Mack,Keenan Allen,Julian Edelman,Christian Kirk,Dawson Knox,Los Angeles Rams,Will Fuller,136.36,90.02
Patrick Mahomes,Kerryon Johnson,Phillip Lindsay,Odell Beckham Jr,Brandin Cooks,Robert Woods,Darren Waller,Atlanta Falcons,OJ Howard,136.35,115.8
Kyler Murray,Christian McCaffrey,Kerryon Johnson,Keenan Allen,Mike Evans,David Moore,Will Dissly,Houston Texans,Devonta Freeman,136.34,148.24
Patrick Mahomes,Christian McCaffrey,James White,Keenan Allen,Odell Beckham Jr,Damion Ratley,Darren Waller,Tennessee Titans,Demetrius Harris,136.28,107.8
Kyler Murray,Austin Ekeler,Devonta Freeman,Julio Jones,Brandin Cooks,Christian Kirk,T.J. Hockenson,Los Angeles Chargers,D.K. Metcalf,136.28,119.54
Deshaun Watson,Nick Chubb,LeSean McCoy,Keenan Allen,Mike Evans,Curtis Samuel,Austin Hooper,Baltimore Ravens,Will Fuller,136.28,136.1
Deshaun Watson,Austin Ekeler,Phillip Lindsay,Julio Jones,Kenny Golladay,Curtis Samuel,Darren Waller,Tennessee Titans,Greg Olsen,136.28,113.9
Deshaun Watson,Christian McCaffrey,Austin Ekeler,Sammy Watkins,Sterling Shepard,Paul Richardson,Austin Hooper,Seattle Seahawks,Trey Quinn,136.26,148.4
Patrick Mahomes,Todd Gurley,David Montgomery,Keenan Allen,Cooper Kupp,D.J. Moore,Jordan Akins,Atlanta Falcons,Will Fuller,136.25,114.2
Jared Goff,David Johnson,Wayne Gallman,DeAndre Hopkins,Keenan Allen,Kenny Golladay,T.J. Hockenson,Buffalo Bills,Demarcus Robinson,136.25,144.18
Kyler Murray,Leonard Fournette,Josh Jacobs,Keenan Allen,Robert Woods,Demarcus Robinson,Travis Kelce,Los Angeles Rams,T.J. Hockenson,136.24,142.54
Patrick Mahomes,Phillip Lindsay,Chris Thompson,Julio Jones,Sammy Watkins,Chris Godwin,Will Dissly,Los Angeles Rams,Mecole Hardman,136.24,125.5
Baker Mayfield,Marlon Mack,David Montgomery,Keenan Allen,Marquise Brown,Larry Fitzgerald,Evan Engram,Houston Texans,Mark Andrews,136.21,91.58
Matthew Stafford,Austin Ekeler,Phillip Lindsay,Cooper Kupp,Kenny Golladay,Will Fuller,Travis Kelce,Denver Broncos,Kenyan Drake,136.21,150.34
Daniel Jones,Christian McCaffrey,Chris Thompson,Tyler Lockett,Brandin Cooks,Sterling Shepard,Evan Engram,Carolina Panthers,Mark Andrews,136.18,133.8
Josh Allen,Christian McCaffrey,Phillip Lindsay,Keenan Allen,Tyler Lockett,Phillip Dorsett,Dawson Knox,Los Angeles Chargers,Josh Jacobs,136.18,108.02
Case Keenum,Christian McCaffrey,Phillip Lindsay,Keenan Allen,Odell Beckham Jr,A.J. Brown,Delanie Walker,Chicago Bears,Austin Hooper,136.16,122.98
Patrick Mahomes,Leonard Fournette,Wayne Gallman,DeAndre Hopkins,Sammy Watkins,Kenny Golladay,Austin Hooper,Tennessee Titans,Courtland Sutton,136.11,178.7
Kyler Murray,David Johnson,Kenyan Drake,Sammy Watkins,Cooper Kupp,Tyler Lockett,Darren Waller,Indianapolis Colts,Christian Kirk,136.1,119.54
Matt Ryan,Austin Ekeler,Kerryon Johnson,Odell Beckham Jr,Christian Kirk,Calvin Ridley,Evan Engram,Chicago Bears,Mohamed Sanu,136.09,131.58
Patrick Mahomes,David Johnson,Chris Carson,Odell Beckham Jr,Calvin Ridley,Corey Davis,Evan Engram,Seattle Seahawks,Austin Hooper,136.03,145.1
Kyler Murray,Todd Gurley,Chris Thompson,Keenan Allen,Sammy Watkins,Brandin Cooks,Will Dissly,Minnesota Vikings,D.K. Metcalf,136.02,105.94
Deshaun Watson,David Johnson,Devonta Freeman,Kenny Golladay,Christian Kirk,Mecole Hardman,Travis Kelce,Los Angeles Chargers,Courtland Sutton,135.98,137.1
Patrick Mahomes,Marlon Mack,Kenyan Drake,DeAndre Hopkins,Sammy Watkins,Sterling Shepard,T.J. Hockenson,Indianapolis Colts,Allen Robinson,135.97,97.0
Russell Wilson,Marlon Mack,Kenyan Drake,Keenan Allen,Dede Westbrook,D.J. Chark,Travis Kelce,Seattle Seahawks,Emmanuel Sanders,135.96,108.2
Philip Rivers,Christian McCaffrey,Nick Chubb,Keenan Allen,Cooper Kupp,Devante Parker,Darren Waller,Arizona Cardinals,Noah Fant,135.96,183.7
Patrick Mahomes,David Johnson,Chris Carson,Mike Evans,Cooper Kupp,Robert Woods,Greg Olsen,Atlanta Falcons,Trey Quinn,135.95,151.1
Daniel Jones,David Montgomery,Josh Jacobs,Keenan Allen,Odell Beckham Jr,Marquise Brown,Greg Olsen,Los Angeles Chargers,Jarvis Landry,135.93,98.0
Patrick Mahomes,Phillip Lindsay,Wayne Gallman,Mike Evans,Cooper Kupp,Tyler Lockett,OJ Howard,Denver Broncos,Sterling Shepard,135.93,142.9
Russell Wilson,Kerryon Johnson,David Montgomery,DeAndre Hopkins,Cooper Kupp,Christian Kirk,Mark Andrews,Los Angeles Chargers,D.K. Metcalf,135.92,115.7
Patrick Mahomes,Austin Ekeler,Royce Freeman,Sammy Watkins,Brandin Cooks,Keesean Johnson,Travis Kelce,Los Angeles Chargers,Noah Fant,135.92,121.2
Kyler Murray,Derrick Henry,Chris Thompson,Keenan Allen,Cooper Kupp,Robert Woods,OJ Howard,Denver Broncos,Kenny Golladay,135.92,149.24
Patrick Mahomes,Christian McCaffrey,Chris Carson,DeAndre Hopkins,Emmanuel Sanders,Will Fuller,Greg Olsen,Washington Redskins,Paul Richardson,135.92,124.1
Lamar Jackson,Marlon Mack,Carlos Hyde,Keenan Allen,Brandin Cooks,Robert Woods,Vernon Davis,Chicago Bears,Chris Godwin,135.91,158.78
Patrick Mahomes,Austin Ekeler,Kenyan Drake,Julian Edelman,Josh Gordon,Allen Robinson,Will Dissly,Los Angeles Chargers,Cole Beasley,135.89,134.0
Case Keenum,David Johnson,Derrick Henry,Julio Jones,Keenan Allen,Sterling Shepard,Eric Ebron,Houston Texans,Paul Richardson,135.89,99.38
Jared Goff,Marlon Mack,Chris Thompson,Sammy Watkins,Cooper Kupp,Chris Godwin,Austin Hooper,Los Angeles Chargers,Marquise Brown,135.89,165.28
Josh Allen,Leonard Fournette,Carlos Hyde,Julio Jones,Keenan Allen,Josh Gordon,Will Dissly,Los Angeles Chargers,John Brown,135.88,119.92
Jared Goff,Christian McCaffrey,Kenyan Drake,Keenan Allen,Mike Evans,Robert Woods,Eric Ebron,Denver Broncos,Trey Quinn,135.88,152.78
Lamar Jackson,Chris Carson,LeSean McCoy,Julio Jones,Keenan Allen,Corey Davis,Austin Hooper,Chicago Bears,Greg Olsen,135.88,148.58
Deshaun Watson,Marlon Mack,Kerryon Johnson,Cooper Kupp,Brandin Cooks,Chris Godwin,Travis Kelce,Carolina Panthers,Paul Richardson,135.87,157.3
Russell Wilson,Todd Gurley,Mark Ingram,Julio Jones,Keenan Allen,Paul Richardson,Evan Engram,Tampa Bay Buccaneers,Vernon Davis,135.87,98.8
Philip Rivers,Austin Ekeler,Marlon Mack,Keenan Allen,Sammy Watkins,Jakeem Grant,OJ Howard,Minnesota Vikings,Wayne Gallman,135.87,112.2
Deshaun Watson,David Montgomery,Chris Thompson,Julio Jones,Keenan Allen,Cooper Kupp,Delanie Walker,Indianapolis Colts,Adam Humphries,135.85,89.2
Matthew Stafford,Austin Ekeler,Derrick Henry,Keenan Allen,Odell Beckham Jr,Christian Kirk,Will Dissly,Indianapolis Colts,David Moore,135.85,114.14
Patrick Mahomes,Austin Ekeler,Marlon Mack,Keenan Allen,D.J. Moore,Damion Ratley,Mark Andrews,Seattle Seahawks,Hayden Hurst,135.84,108.3
Russell Wilson,Austin Ekeler,Leonard Fournette,Julio Jones,Corey Davis,Adam Humphries,Evan Engram,Atlanta Falcons,Darren Waller,135.84,127.6
Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Tyrell Williams,Larry Fitzgerald,Courtland Sutton,Darren Waller,Chicago Bears,Eric Ebron,135.84,149.5
Matt Ryan,Nick Chubb,Chris Carson,DeAndre Hopkins,Keenan Allen,Calvin Ridley,Greg Olsen,Houston Texans,Mohamed Sanu,135.83,138.18
Patrick Mahomes,Derrick Henry,Devonta Freeman,Keenan Allen,Odell Beckham Jr,Emmanuel Sanders,Greg Olsen,Minnesota Vikings,Ito Smith,135.83,101.6
Deshaun Watson,Chris Carson,Kerryon Johnson,DeAndre Hopkins,Cooper Kupp,Tyler Lockett,Austin Hooper,Houston Texans,Curtis Samuel,135.83,142.2
Daniel Jones,David Johnson,Nick Chubb,Keenan Allen,Marquise Brown,Calvin Ridley,Evan Engram,Jacksonville Jaguars,Cody Latimer,135.82,112.1
Daniel Jones,Christian McCaffrey,Chris Carson,Tyler Lockett,Christian Kirk,Courtland Sutton,Travis Kelce,Chicago Bears,Will Dissly,135.81,162.5
Jared Goff,Christian McCaffrey,James White,Keenan Allen,D.J. Moore,Kenny Stills,Evan Engram,Los Angeles Chargers,Jordan Akins,135.8,122.48
Matthew Stafford,Marlon Mack,Kenyan Drake,Julio Jones,Kenny Golladay,Sterling Shepard,Evan Engram,Los Angeles Chargers,Demarcus Robinson,135.79,116.44
Matthew Stafford,Austin Ekeler,Wayne Gallman,Sammy Watkins,D.K. Metcalf,Curtis Samuel,Travis Kelce,Atlanta Falcons,Evan Engram,135.79,122.64
Jared Goff,Austin Ekeler,Josh Jacobs,Keenan Allen,Cooper Kupp,Marquise Brown,Cameron Brate,Minnesota Vikings,Will Fuller,135.79,135.48
Gardner Minshew,David Johnson,Chris Carson,Keenan Allen,Sammy Watkins,D.J. Chark,Evan Engram,Carolina Panthers,Emmanuel Sanders,135.78,127.52
Lamar Jackson,Austin Ekeler,Phillip Lindsay,Keenan Allen,Julian Edelman,Marquise Brown,Nick Boyle,Tampa Bay Buccaneers,Devonta Freeman,135.78,120.58
Mitch Trubisky,Christian McCaffrey,Devonta Freeman,Keenan Allen,Allen Robinson,Stefon Diggs,Austin Hooper,Indianapolis Colts,Christian Kirk,135.76,132.86
Lamar Jackson,Austin Ekeler,Chris Carson,DeAndre Hopkins,Sammy Watkins,Curtis Samuel,Greg Olsen,Baltimore Ravens,Dontrelle Inman,135.76,113.08
Kyler Murray,David Johnson,Derrick Henry,Keenan Allen,Christian Kirk,Emmanuel Sanders,Travis Kelce,Atlanta Falcons,Keesean Johnson,135.75,109.94
Matt Ryan,Austin Ekeler,Leonard Fournette,Kenny Golladay,Demarcus Robinson,Trey Quinn,Travis Kelce,Houston Texans,Evan Engram,135.73,147.48
Deshaun Watson,Austin Ekeler,Marlon Mack,Tyler Lockett,Christian Kirk,Keesean Johnson,Travis Kelce,Baltimore Ravens,Kenyan Drake,135.69,91.8
Lamar Jackson,Wayne Gallman,Adrian Peterson,Keenan Allen,Sammy Watkins,Demarcus Robinson,Travis Kelce,Chicago Bears,Mohamed Sanu,135.7,133.38
Jacoby Brissett,Marlon Mack,Leonard Fournette,Keenan Allen,Odell Beckham Jr,D.J. Moore,Darren Waller,Denver Broncos,Jack Doyle,135.69,107.6
Lamar Jackson,Dalvin Cook,Todd Gurley,Keenan Allen,Cooper Kupp,Preston Williams,Will Dissly,Houston Texans,Dontrelle Inman,135.69,161.08
Lamar Jackson,Nick Chubb,Derrick Henry,Keenan Allen,Devante Parker,Preston Williams,Evan Engram,Atlanta Falcons,Marlon Mack,135.67,132.28
Patrick Mahomes,Kerryon Johnson,James White,Tyler Lockett,Robert Woods,Mecole Hardman,Travis Kelce,Baltimore Ravens,Austin Hooper,135.66,137.4
Matt Ryan,Austin Ekeler,Wayne Gallman,Julio Jones,Brandin Cooks,Larry Fitzgerald,Austin Hooper,Chicago Bears,Kenyan Drake,135.66,162.08
Russell Wilson,Nick Chubb,Kerryon Johnson,Julio Jones,Kenny Golladay,Sterling Shepard,Will Dissly,Chicago Bears,Christian Kirk,135.65,170.2
Patrick Mahomes,Mark Ingram,LeSean McCoy,Keenan Allen,Sterling Shepard,Courtland Sutton,Evan Engram,Baltimore Ravens,Darius Slayton,135.64,109.6
Jared Goff,Marlon Mack,Leonard Fournette,Mike Evans,Tyler Lockett,Brandin Cooks,Evan Engram,Houston Texans,Dontrelle Inman,135.62,134.18
Deshaun Watson,Leonard Fournette,Wayne Gallman,Odell Beckham Jr,Tyler Lockett,Marquise Brown,Evan Engram,Atlanta Falcons,Mark Andrews,135.62,112.7
Russell Wilson,Austin Ekeler,David Johnson,Cooper Kupp,Kenny Golladay,Mecole Hardman,Delanie Walker,Los Angeles Rams,T.J. Hockenson,135.61,140.0
Daniel Jones,Austin Ekeler,David Johnson,Keenan Allen,Josh Gordon,John Brown,Dawson Knox,Denver Broncos,Phillip Lindsay,135.61,115.5
Kyle Allen,David Johnson,Kerryon Johnson,Keenan Allen,D.J. Moore,Courtland Sutton,Travis Kelce,Chicago Bears,Kenny Stills,135.59,126.18
Patrick Mahomes,Marlon Mack,LeSean McCoy,Kenny Golladay,Marquise Brown,D.K. Metcalf,Travis Kelce,Atlanta Falcons,Greg Olsen,135.58,91.3
