QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Deshaun Watson,Christian McCaffrey,Latavius Murray,Michael Thomas,Robby Anderson,Jamison Crowder,Zach Ertz,Atlanta Falcons,Chris Conley,136.62,171.26
Ryan Tannehill,Le'Veon Bell,Latavius Murray,Chris Godwin,Tyler Lockett,Mike Evans,Hunter Henry,Tennessee Titans,Demaryius Thomas,136.62,171.72
Russell Wilson,Leonard Fournette,Nick Chubb,Michael Thomas,Kenny Golladay,Courtland Sutton,Eric Ebron,Los Angeles Chargers,Jack Doyle,136.6,149.58
Jared Goff,Latavius Murray,Sony Michel,DeAndre Hopkins,Michael Thomas,Mike Evans,Foster Moreau,Houston Texans,Keke Coutee,136.58,175.98
Deshaun Watson,Chris Carson,Phillip Lindsay,Michael Thomas,Chris Godwin,Christian Kirk,Josh Hill,Indianapolis Colts,David Montgomery,136.56,155.36
Matthew Stafford,Leonard Fournette,Latavius Murray,DeAndre Hopkins,Mike Evans,Kenny Golladay,T.J. Hockenson,Carolina Panthers,Demaryius Thomas,136.56,208.08
Russell Wilson,Leonard Fournette,Latavius Murray,Tyler Lockett,Courtland Sutton,D.K. Metcalf,Cameron Brate,San Francisco 49ers,Devonta Freeman,136.55,161.88
Derek Carr,Chris Carson,Nick Chubb,DeAndre Hopkins,Kenny Golladay,Keke Coutee,Austin Hooper,Oakland Raiders,Latavius Murray,136.54,172.6
Daniel Jones,Le'Veon Bell,Sony Michel,DeAndre Hopkins,Michael Thomas,Kenny Golladay,T.J. Hockenson,Denver Broncos,Mike Williams,136.51,153.58
Deshaun Watson,Saquon Barkley,Chris Carson,DeAndre Hopkins,Courtland Sutton,Corey Davis,Cameron Brate,Carolina Panthers,A.J. Brown,136.49,127.36
Matt Schaub,Chris Carson,Derrick Henry,Michael Thomas,Tyler Lockett,D.K. Metcalf,Hunter Henry,Tennessee Titans,Auden Tate,136.46,145.5
Drew Brees,Christian McCaffrey,Ty Johnson,DeAndre Hopkins,Michael Thomas,Mike Williams,Josh Hill,Indianapolis Colts,Demaryius Thomas,136.44,154.52
Ryan Tannehill,Nick Chubb,Derrick Henry,Michael Thomas,Chris Godwin,Tyler Boyd,Evan Engram,Indianapolis Colts,Adam Humphries,136.44,123.32
Deshaun Watson,Todd Gurley,Devonta Freeman,DeAndre Hopkins,Michael Thomas,Anthony Miller,Hunter Henry,Tampa Bay Buccaneers,Trey Burton,136.43,136.56
Matthew Stafford,Nick Chubb,Ty Johnson,Michael Thomas,Chris Godwin,Kenny Golladay,T.J. Hockenson,Jacksonville Jaguars,David Montgomery,136.35,166.68
Ryan Tannehill,Chris Carson,Latavius Murray,DeAndre Hopkins,Chris Godwin,A.J. Brown,Evan Engram,San Francisco 49ers,Ted Ginn,136.32,155.62
Derek Carr,Leonard Fournette,Le'Veon Bell,Michael Thomas,Larry Fitzgerald,Tyler Boyd,Josh Hill,Houston Texans,Austin Ekeler,136.29,113.5
Derek Carr,Todd Gurley,Chris Carson,Michael Thomas,Cooper Kupp,Tyler Boyd,Gerald Everett,Carolina Panthers,Demaryius Thomas,136.28,147.7
Tom Brady,Derrick Henry,Latavius Murray,DeAndre Hopkins,Michael Thomas,John Brown,Ricky Seals-Jones,Los Angeles Chargers,Phillip Dorsett,136.25,148.26
Russell Wilson,Christian McCaffrey,Nick Chubb,Michael Thomas,Cole Beasley,Mike Williams,Zach Ertz,Jacksonville Jaguars,Dallas Goedert,136.23,145.48
Deshaun Watson,Chris Carson,Le'Veon Bell,Kenny Golladay,Courtland Sutton,Kenny Stills,Darren Waller,Tampa Bay Buccaneers,Auden Tate,136.22,122.56
Derek Carr,Leonard Fournette,Chris Carson,DeAndre Hopkins,Michael Thomas,D.J. Moore,Jordan Akins,New York Giants,Auden Tate,136.22,145.6
Matthew Stafford,Derrick Henry,Phillip Lindsay,DeAndre Hopkins,Michael Thomas,Mike Evans,Cameron Brate,Buffalo Bills,Adam Humphries,136.22,164.88
Deshaun Watson,Le'Veon Bell,Devonta Freeman,Michael Thomas,Tyrell Williams,Keke Coutee,Zach Ertz,Philadelphia Eagles,James White,136.22,125.76
Deshaun Watson,Todd Gurley,Latavius Murray,Kenny Golladay,Marvin Jones,Dede Westbrook,Evan Engram,Tennessee Titans,Corey Davis,136.2,144.26
Philip Rivers,Latavius Murray,Devonta Freeman,Michael Thomas,Chris Godwin,Allen Robinson,Zach Ertz,San Francisco 49ers,Anthony Miller,136.17,150.44
Russell Wilson,Derrick Henry,James White,Michael Thomas,Julio Jones,Tyler Lockett,Jonnu Smith,Indianapolis Colts,Demaryius Thomas,136.17,151.48
Deshaun Watson,Leonard Fournette,Sony Michel,Michael Thomas,Kenny Golladay,Dede Westbrook,Darren Waller,Carolina Panthers,Foster Moreau,136.16,132.46
Gardner Minshew,Saquon Barkley,Le'Veon Bell,Michael Thomas,Tyler Lockett,Christian Kirk,Jonnu Smith,Tampa Bay Buccaneers,Ted Ginn,136.15,157.86
Kyler Murray,Le'Veon Bell,Tevin Coleman,Michael Thomas,T.Y. Hilton,Kenny Stills,Zach Ertz,Tennessee Titans,Christian Kirk,136.15,133.1
Deshaun Watson,Nick Chubb,Chase Edmonds,Michael Thomas,Tyler Lockett,Ted Ginn,Josh Hill,Los Angeles Chargers,Austin Ekeler,136.14,128.46
Jameis Winston,Saquon Barkley,David Montgomery,Michael Thomas,Chris Godwin,Courtland Sutton,Cameron Brate,San Francisco 49ers,Mike Williams,136.14,166.24
Gardner Minshew,Derrick Henry,Devonta Freeman,Michael Thomas,T.Y. Hilton,D.J. Chark,Austin Hooper,Indianapolis Colts,Dede Westbrook,136.13,133.56
Jimmy Garoppolo,Latavius Murray,David Montgomery,Michael Thomas,Tyler Lockett,Courtland Sutton,George Kittle,Los Angeles Chargers,D.J. Moore,136.11,173.3
Russell Wilson,Chris Carson,Austin Ekeler,Tyler Lockett,Calvin Ridley,Demaryius Thomas,Darren Waller,Los Angeles Chargers,Latavius Murray,136.11,141.98
Kyler Murray,Le'Veon Bell,Phillip Lindsay,Michael Thomas,Julian Edelman,Larry Fitzgerald,Jonnu Smith,Jacksonville Jaguars,Courtland Sutton,136.11,134.8
Ryan Tannehill,Saquon Barkley,Josh Jacobs,DeAndre Hopkins,Michael Thomas,Courtland Sutton,Jonnu Smith,Denver Broncos,Adam Humphries,136.1,155.42
Deshaun Watson,Leonard Fournette,Tevin Coleman,Michael Thomas,Brandin Cooks,Tyler Boyd,Gerald Everett,Buffalo Bills,Mike Williams,136.08,149.66
Gardner Minshew,Le'Veon Bell,Latavius Murray,DeAndre Hopkins,Cooper Kupp,Courtland Sutton,Foster Moreau,New Orleans Saints,Kenny Stills,136.04,159.46
Mitch Trubisky,Christian McCaffrey,Leonard Fournette,Michael Thomas,T.Y. Hilton,Courtland Sutton,Noah Fant,Atlanta Falcons,Mike Williams,136.04,127.62
Deshaun Watson,Le'Veon Bell,Chase Edmonds,DeAndre Hopkins,T.Y. Hilton,Kenny Stills,Hunter Henry,Oakland Raiders,Corey Davis,135.98,89.66
Jacoby Brissett,Nick Chubb,James White,Michael Thomas,T.Y. Hilton,Courtland Sutton,Zach Ertz,San Francisco 49ers,Dede Westbrook,135.97,107.08
Deshaun Watson,Nick Chubb,Latavius Murray,Chris Godwin,Tyrell Williams,Courtland Sutton,Evan Engram,Los Angeles Chargers,Kenny Stills,135.97,150.06
Ryan Tannehill,Todd Gurley,Latavius Murray,Michael Thomas,A.J. Brown,Adam Humphries,George Kittle,New Orleans Saints,Devonta Freeman,135.97,154.12
Matthew Stafford,Todd Gurley,Le'Veon Bell,Michael Thomas,Larry Fitzgerald,Christian Kirk,Greg Olsen,Indianapolis Colts,Ty Johnson,135.93,110.28
Kyler Murray,Chris Carson,Nick Chubb,Michael Thomas,Allen Robinson,Cole Beasley,Josh Hill,Tennessee Titans,Devonta Freeman,135.92,130.6
Russell Wilson,Latavius Murray,Tevin Coleman,DeAndre Hopkins,Julio Jones,Courtland Sutton,Austin Hooper,Denver Broncos,Demaryius Thomas,135.92,196.28
Drew Brees,Todd Gurley,Chris Carson,Michael Thomas,Tyler Lockett,Kenny Golladay,Cameron Brate,Oakland Raiders,Ted Ginn,135.91,151.32
Matthew Stafford,Saquon Barkley,Le'Veon Bell,Michael Thomas,Darius Slayton,Daesean Hamilton,Evan Engram,Jacksonville Jaguars,Carlos Hyde,135.9,148.78
Andy Dalton,Leonard Fournette,James White,Michael Thomas,Tyler Lockett,Tyler Boyd,Austin Hooper,Los Angeles Chargers,Auden Tate,135.9,154.76
Joe Flacco,Saquon Barkley,Latavius Murray,Michael Thomas,T.Y. Hilton,D.J. Chark,Eric Ebron,Jacksonville Jaguars,Mike Williams,135.87,163.96
Jared Goff,Christian McCaffrey,Le'Veon Bell,Brandin Cooks,Tyler Boyd,Dede Westbrook,Jonnu Smith,Tennessee Titans,Latavius Murray,135.87,146.18
Matthew Stafford,Nick Chubb,Chase Edmonds,DeAndre Hopkins,Michael Thomas,Corey Davis,Jordan Akins,San Francisco 49ers,Keke Coutee,135.86,124.68
Deshaun Watson,Todd Gurley,Latavius Murray,Michael Thomas,John Brown,Alshon Jeffery,Dawson Knox,Philadelphia Eagles,Tevin Coleman,135.85,179.76
Gardner Minshew,Christian McCaffrey,Chase Edmonds,Michael Thomas,Tyler Boyd,Mike Williams,Hunter Henry,New Orleans Saints,Anthony Miller,135.84,138.16
Deshaun Watson,Latavius Murray,Joe Mixon,Michael Thomas,Julio Jones,Calvin Ridley,Austin Hooper,Oakland Raiders,A.J. Brown,135.82,187.26
Jared Goff,Le'Veon Bell,James White,Michael Thomas,Robert Woods,Tyler Boyd,Evan Engram,Seattle Seahawks,Ted Ginn,135.82,122.78
Deshaun Watson,Saquon Barkley,Tevin Coleman,Michael Thomas,D.J. Chark,Dede Westbrook,Greg Olsen,New Orleans Saints,Demaryius Thomas,135.79,169.66
Matthew Stafford,Christian McCaffrey,James White,DeAndre Hopkins,Courtland Sutton,Kenny Stills,Darren Waller,Los Angeles Chargers,Demaryius Thomas,135.79,139.48
Gardner Minshew,Chris Carson,Austin Ekeler,Michael Thomas,Larry Fitzgerald,Austin Carr,George Kittle,Philadelphia Eagles,Latavius Murray,135.78,149.46
Russell Wilson,Chris Carson,David Montgomery,Michael Thomas,Tyler Lockett,T.Y. Hilton,Jacob Hollister,Seattle Seahawks,Dede Westbrook,135.77,127.88
Drew Brees,Christian McCaffrey,David Montgomery,Michael Thomas,T.Y. Hilton,Kenny Stills,Hunter Henry,Carolina Panthers,Ted Ginn,135.77,147.92
Drew Brees,Derrick Henry,Tevin Coleman,DeAndre Hopkins,Michael Thomas,Larry Fitzgerald,Greg Olsen,New York Giants,Courtland Sutton,135.75,157.52
Matt Schaub,Christian McCaffrey,Devonta Freeman,DeAndre Hopkins,Michael Thomas,Kenny Stills,Jordan Akins,Seattle Seahawks,Cole Beasley,135.75,158.7
Ryan Tannehill,Christian McCaffrey,Sony Michel,Michael Thomas,Chris Godwin,A.J. Brown,Hunter Henry,Jacksonville Jaguars,Daesean Hamilton,135.75,130.72
Kyler Murray,Christian McCaffrey,Devonta Freeman,Michael Thomas,Golden Tate,Christian Kirk,Hunter Henry,Indianapolis Colts,Jonnu Smith,135.74,157.9
Derek Carr,Leonard Fournette,Nick Chubb,Michael Thomas,Golden Tate,Keke Coutee,Darren Waller,New Orleans Saints,Daesean Hamilton,135.74,123.7
Deshaun Watson,Leonard Fournette,Chris Carson,Michael Thomas,Jarvis Landry,Phillip Dorsett,Benjamin Watson,Detroit Lions,James White,135.72,138.96
Deshaun Watson,Austin Ekeler,Latavius Murray,DeAndre Hopkins,Chris Godwin,Kenny Golladay,Darren Fells,New York Giants,Mike Williams,135.68,186.86
Matthew Stafford,Christian McCaffrey,Latavius Murray,Kenny Golladay,Golden Tate,Dede Westbrook,Darren Waller,Indianapolis Colts,Daesean Hamilton,135.65,162.48
Andy Dalton,Le'Veon Bell,Carlos Hyde,Michael Thomas,Cooper Kupp,Courtland Sutton,Darren Waller,Indianapolis Colts,Alex Erickson,135.64,146.26
Derek Carr,Ty Johnson,Joe Mixon,DeAndre Hopkins,Michael Thomas,Golden Tate,Hunter Henry,Tennessee Titans,Tyrell Williams,135.63,155.4
Russell Wilson,Austin Ekeler,Latavius Murray,DeAndre Hopkins,Allen Robinson,Anthony Miller,Hunter Henry,Tennessee Titans,Sony Michel,135.62,138.48
Jared Goff,Austin Ekeler,Ty Johnson,Michael Thomas,Cooper Kupp,T.Y. Hilton,Cameron Brate,Buffalo Bills,Tyler Boyd,135.57,139.58
Philip Rivers,Phillip Lindsay,Carlos Hyde,DeAndre Hopkins,Michael Thomas,Allen Robinson,Hunter Henry,Denver Broncos,Tyler Boyd,135.56,126.84
Russell Wilson,Austin Ekeler,James White,Michael Thomas,Cooper Kupp,Auden Tate,Hunter Henry,New Orleans Saints,Alex Erickson,135.55,149.98
Matthew Stafford,Todd Gurley,Chase Edmonds,Michael Thomas,Kenny Golladay,Golden Tate,Jonnu Smith,Tampa Bay Buccaneers,Kenny Stills,135.55,150.18
Derek Carr,Leonard Fournette,Chris Carson,Tyrell Williams,Tyler Boyd,Christian Kirk,Darren Waller,Tennessee Titans,Latavius Murray,135.54,167.5
Mitch Trubisky,Leonard Fournette,Latavius Murray,DeAndre Hopkins,Cooper Kupp,Allen Robinson,Cameron Brate,Jacksonville Jaguars,Mike Williams,135.54,174.62
Jacoby Brissett,Le'Veon Bell,Latavius Murray,DeAndre Hopkins,Kenny Golladay,T.Y. Hilton,Jack Doyle,Tennessee Titans,Ty Johnson,135.51,147.18
Deshaun Watson,Le'Veon Bell,Latavius Murray,Tyler Lockett,D.K. Metcalf,Christian Kirk,Austin Hooper,Indianapolis Colts,James White,135.51,164.46
Gardner Minshew,Christian McCaffrey,Nick Chubb,Michael Thomas,Larry Fitzgerald,Auden Tate,Darren Waller,Oakland Raiders,Ted Ginn,135.5,134.16
Tom Brady,Chris Carson,Chase Edmonds,Michael Thomas,Julian Edelman,Courtland Sutton,Benjamin Watson,Carolina Panthers,Dede Westbrook,135.5,111.26
Josh Allen,Todd Gurley,Chris Carson,Michael Thomas,Courtland Sutton,Cole Beasley,Dallas Goedert,Indianapolis Colts,Austin Ekeler,135.49,125.66
Andy Dalton,Nick Chubb,Latavius Murray,DeAndre Hopkins,Robert Woods,Tyler Boyd,Darren Waller,Los Angeles Chargers,Ty Johnson,135.49,143.46
Matthew Stafford,Saquon Barkley,Derrick Henry,Michael Thomas,Tyler Boyd,Christian Kirk,Josh Hill,Carolina Panthers,Devonta Freeman,135.48,151.98
Matthew Stafford,Christian McCaffrey,Le'Veon Bell,Michael Thomas,Golden Tate,Corey Davis,Dallas Goedert,Philadelphia Eagles,Danny Amendola,135.45,152.78
Russell Wilson,Leonard Fournette,Carlos Hyde,Michael Thomas,Golden Tate,Mike Williams,Evan Engram,San Francisco 49ers,T.J. Hockenson,135.42,135.38
Russell Wilson,Le'Veon Bell,Sony Michel,Michael Thomas,Chris Godwin,Mike Evans,Dallas Goedert,Los Angeles Chargers,Adam Humphries,135.41,141.58
Deshaun Watson,Le'Veon Bell,Phillip Lindsay,Michael Thomas,Tyler Lockett,Alshon Jeffery,Dallas Goedert,Tennessee Titans,Cole Beasley,135.41,141.86
Deshaun Watson,Todd Gurley,David Montgomery,Michael Thomas,Tyler Lockett,Tyler Boyd,Foster Moreau,New Orleans Saints,Kenny Stills,135.41,143.16
Drew Brees,Leonard Fournette,David Montgomery,DeAndre Hopkins,Michael Thomas,Christian Kirk,T.J. Hockenson,Seattle Seahawks,Corey Davis,135.39,165.22
Ryan Tannehill,Saquon Barkley,James White,Michael Thomas,Tyler Lockett,Allen Robinson,Cameron Brate,Seattle Seahawks,Corey Davis,135.36,138.22
Matthew Stafford,Austin Ekeler,Latavius Murray,Chris Godwin,Mike Evans,Corey Davis,Darren Waller,Detroit Lions,Evan Engram,135.35,170.38
Derek Carr,Leonard Fournette,Latavius Murray,Michael Thomas,Curtis Samuel,Emmanuel Sanders,George Kittle,Detroit Lions,Ty Johnson,135.34,165.5
Jared Goff,Chris Carson,Le'Veon Bell,Michael Thomas,Golden Tate,Kenny Stills,Gerald Everett,Detroit Lions,Alex Erickson,135.32,129.58
Derek Carr,Christian McCaffrey,Derrick Henry,Michael Thomas,Tyler Lockett,Ted Ginn,Dan Arnold,Seattle Seahawks,Latavius Murray,135.29,170.9
Philip Rivers,Todd Gurley,Chris Carson,Michael Thomas,Chris Godwin,Mike Williams,Trey Burton,Tennessee Titans,Tevin Coleman,135.28,141.34
Joe Flacco,Le'Veon Bell,Chase Edmonds,DeAndre Hopkins,Michael Thomas,Mike Evans,Noah Fant,Tennessee Titans,Daesean Hamilton,135.28,137.26
Russell Wilson,Leonard Fournette,Chris Carson,Michael Thomas,Allen Robinson,John Brown,Dawson Knox,Carolina Panthers,Dallas Goedert,135.27,117.38
Russell Wilson,Leonard Fournette,James White,Michael Thomas,T.Y. Hilton,D.J. Moore,Josh Hill,Jacksonville Jaguars,Christian Kirk,135.26,134.38
Jameis Winston,Chase Edmonds,Tevin Coleman,DeAndre Hopkins,Michael Thomas,Christian Kirk,Austin Hooper,Indianapolis Colts,Ted Ginn,135.26,175.14
Matthew Stafford,Chase Edmonds,Devonta Freeman,Michael Thomas,Chris Godwin,Auden Tate,Evan Engram,New Orleans Saints,Danny Amendola,135.25,139.48
Matthew Stafford,Austin Ekeler,Phillip Lindsay,Michael Thomas,Kenny Golladay,Christian Kirk,Darren Waller,San Francisco 49ers,Ted Ginn,135.24,162.88
Daniel Jones,Chris Carson,Josh Jacobs,Michael Thomas,Kenny Golladay,Courtland Sutton,Hunter Henry,Jacksonville Jaguars,Darius Slayton,135.24,172.78
Gardner Minshew,Todd Gurley,Phillip Lindsay,DeAndre Hopkins,Michael Thomas,Kenny Stills,Darren Fells,Jacksonville Jaguars,Corey Davis,135.23,150.06
Russell Wilson,Saquon Barkley,Phillip Lindsay,Michael Thomas,Kenny Stills,Mike Williams,Darren Waller,Indianapolis Colts,Jordan Akins,135.22,121.18
Tom Brady,Christian McCaffrey,Latavius Murray,Michael Thomas,Odell Beckham Jr,Mike Williams,Benjamin Watson,New York Giants,Carlos Hyde,135.2,158.86
Daniel Jones,Marlon Mack,Latavius Murray,Michael Thomas,Tyler Lockett,Marvin Jones,T.J. Hockenson,Houston Texans,Tyler Boyd,135.18,159.28
Deshaun Watson,Christian McCaffrey,Chris Carson,Chris Godwin,Allen Robinson,Corey Davis,Jonnu Smith,Los Angeles Chargers,Mike Williams,135.17,136.36
Matthew Stafford,Chris Carson,Le'Veon Bell,Julian Edelman,Marvin Jones,Corey Davis,T.J. Hockenson,New Orleans Saints,Latavius Murray,135.17,136.28
Deshaun Watson,Chase Edmonds,Derrick Henry,Michael Thomas,Cooper Kupp,Tyler Boyd,Tyler Eifert,Philadelphia Eagles,Dede Westbrook,135.15,143.86
Jameis Winston,Derrick Henry,Sony Michel,DeAndre Hopkins,Michael Thomas,Chris Godwin,Jonnu Smith,Detroit Lions,Danny Amendola,135.15,155.84
Gardner Minshew,Saquon Barkley,Nick Chubb,Michael Thomas,Courtland Sutton,Daesean Hamilton,Noah Fant,Los Angeles Rams,Devonta Freeman,135.11,143.36
Derek Carr,Chris Carson,Sony Michel,DeAndre Hopkins,Chris Godwin,Courtland Sutton,Hunter Henry,Houston Texans,Kenny Stills,135.11,105.1
Jared Goff,Saquon Barkley,Joe Mixon,Michael Thomas,Courtland Sutton,Tyler Boyd,Hunter Henry,New York Giants,Auden Tate,135.09,153.38
Deshaun Watson,Nick Chubb,Marlon Mack,Michael Thomas,Kenny Golladay,Tyler Boyd,Darren Fells,Tennessee Titans,Keke Coutee,135.08,169.76
Drew Brees,Latavius Murray,Joe Mixon,DeAndre Hopkins,Michael Thomas,Kenny Golladay,Zach Ertz,New York Jets,Austin Carr,135.08,182.72
Russell Wilson,Nick Chubb,Latavius Murray,T.Y. Hilton,Golden Tate,Tyler Boyd,Austin Hooper,Jacksonville Jaguars,D.K. Metcalf,135.07,157.68
Derek Carr,Le'Veon Bell,Tevin Coleman,DeAndre Hopkins,Tyler Lockett,Dede Westbrook,Darren Waller,Tennessee Titans,Corey Davis,135.06,137.6
Russell Wilson,Sony Michel,Joe Mixon,Michael Thomas,Tyler Lockett,Calvin Ridley,Hunter Henry,Detroit Lions,Kenny Stills,135.05,127.98
Deshaun Watson,Le'Veon Bell,Nick Chubb,DeAndre Hopkins,Allen Robinson,Keke Coutee,Jonnu Smith,Carolina Panthers,Austin Ekeler,135.03,119.16
Carson Wentz,Nick Chubb,Carlos Hyde,DeAndre Hopkins,Michael Thomas,John Brown,Dawson Knox,Jacksonville Jaguars,Courtland Sutton,135.03,129.28
Daniel Jones,Christian McCaffrey,Nick Chubb,Michael Thomas,Kenny Golladay,Daesean Hamilton,Evan Engram,Philadelphia Eagles,Cameron Brate,135.03,171.28
Jacoby Brissett,Christian McCaffrey,Latavius Murray,Chris Godwin,T.Y. Hilton,Golden Tate,Cameron Brate,Carolina Panthers,Courtland Sutton,135.02,134.28
Russell Wilson,Devonta Freeman,Carlos Hyde,Michael Thomas,Julio Jones,D.K. Metcalf,Hunter Henry,Los Angeles Chargers,Dede Westbrook,135.01,133.68
Matt Schaub,Leonard Fournette,Latavius Murray,Michael Thomas,Julio Jones,Allen Robinson,Jacob Hollister,Tampa Bay Buccaneers,Corey Davis,135.01,167.1
Matthew Stafford,Leonard Fournette,Chris Carson,Golden Tate,Kenny Stills,Danny Amendola,Hunter Henry,Los Angeles Rams,Latavius Murray,135.01,159.58
Deshaun Watson,Leonard Fournette,Todd Gurley,Michael Thomas,Allen Robinson,Adam Humphries,Jonnu Smith,New England Patriots,Cameron Brate,134.97,152.66
Matthew Stafford,Derrick Henry,Austin Ekeler,Michael Thomas,Tyler Lockett,Allen Robinson,Evan Engram,Denver Broncos,T.J. Hockenson,134.97,130.48
Matt Schaub,Chris Carson,Tevin Coleman,Michael Thomas,Allen Robinson,Calvin Ridley,Austin Hooper,Jacksonville Jaguars,Tyler Boyd,134.96,182.0
Russell Wilson,Latavius Murray,Tevin Coleman,Michael Thomas,Julian Edelman,Odell Beckham Jr,Ricky Seals-Jones,Jacksonville Jaguars,Joe Mixon,134.95,196.88
Sam Darnold,Nick Chubb,Latavius Murray,Michael Thomas,D.J. Chark,Corey Davis,George Kittle,Los Angeles Rams,Demaryius Thomas,134.93,159.12
Jameis Winston,Saquon Barkley,Ty Johnson,Michael Thomas,Julian Edelman,Tyler Boyd,Jonnu Smith,Indianapolis Colts,Corey Davis,134.92,159.74
Matthew Stafford,Austin Ekeler,Latavius Murray,DeAndre Hopkins,Cooper Kupp,Tyler Boyd,Zach Ertz,Houston Texans,Alex Erickson,134.91,172.68
Matt Schaub,Le'Veon Bell,Duke Johnson,DeAndre Hopkins,Michael Thomas,Tyrell Williams,Darren Waller,Jacksonville Jaguars,Auden Tate,134.91,154.2
Andy Dalton,Derrick Henry,Ty Johnson,DeAndre Hopkins,Michael Thomas,Cooper Kupp,Gerald Everett,Oakland Raiders,Kenny Stills,134.89,139.16
Deshaun Watson,Chris Carson,Joe Mixon,Michael Thomas,Tyler Lockett,Jamison Crowder,Darren Waller,Philadelphia Eagles,Jordan Akins,134.89,137.36
Jacoby Brissett,Phillip Lindsay,Joe Mixon,DeAndre Hopkins,Michael Thomas,Tyler Lockett,Noah Fant,Indianapolis Colts,Courtland Sutton,134.86,139.78
Deshaun Watson,Le'Veon Bell,Latavius Murray,Cooper Kupp,Robert Woods,Mike Williams,Gerald Everett,Tampa Bay Buccaneers,Devonta Freeman,134.86,153.76
Gardner Minshew,Chris Carson,Le'Veon Bell,Michael Thomas,Cooper Kupp,Robby Anderson,Evan Engram,Oakland Raiders,Chris Conley,134.86,163.36
Jimmy Garoppolo,Le'Veon Bell,Austin Ekeler,Michael Thomas,Chris Godwin,Courtland Sutton,Greg Olsen,Detroit Lions,Curtis Samuel,134.85,104.4
Deshaun Watson,Christian McCaffrey,Devonta Freeman,Michael Thomas,Marvin Jones,Danny Amendola,T.J. Hockenson,Los Angeles Chargers,David Montgomery,134.84,169.26
Tom Brady,Le'Veon Bell,Nick Chubb,Michael Thomas,Jarvis Landry,Corey Davis,Hunter Henry,New Orleans Saints,Phillip Dorsett,134.84,109.36
Kyler Murray,Sony Michel,Ty Johnson,DeAndre Hopkins,Michael Thomas,Larry Fitzgerald,Zach Ertz,Philadelphia Eagles,Corey Davis,134.83,97.2
Deshaun Watson,Chris Carson,Tevin Coleman,DeAndre Hopkins,Golden Tate,Cole Beasley,Darren Waller,Indianapolis Colts,Mike Williams,134.82,164.06
Ryan Tannehill,Saquon Barkley,Latavius Murray,Chris Godwin,Kenny Stills,Corey Davis,Austin Hooper,Indianapolis Colts,Devonta Freeman,134.8,148.52
Jameis Winston,Marlon Mack,Josh Jacobs,DeAndre Hopkins,Michael Thomas,Kenny Stills,Hunter Henry,Los Angeles Chargers,Keke Coutee,134.8,130.54
Kyler Murray,Todd Gurley,Devonta Freeman,Michael Thomas,Cooper Kupp,Courtland Sutton,Greg Olsen,Philadelphia Eagles,Ted Ginn,134.78,135.7
Jameis Winston,Phillip Lindsay,James White,Michael Thomas,Chris Godwin,Mike Evans,Austin Hooper,Jacksonville Jaguars,Demaryius Thomas,134.76,182.04
Deshaun Watson,Austin Ekeler,Devonta Freeman,DeAndre Hopkins,Courtland Sutton,D.J. Moore,Austin Hooper,Buffalo Bills,Kenny Stills,134.74,126.76
Deshaun Watson,Chris Carson,Latavius Murray,Brandin Cooks,Tyler Boyd,Auden Tate,George Kittle,New Orleans Saints,James White,134.73,141.26
Deshaun Watson,Le'Veon Bell,Sony Michel,Michael Thomas,Allen Robinson,D.J. Chark,Darren Fells,Houston Texans,Kenny Stills,134.73,132.06
Ryan Tannehill,Chase Edmonds,Latavius Murray,DeAndre Hopkins,T.Y. Hilton,Keke Coutee,Darren Waller,New Orleans Saints,James White,134.72,123.72
Matthew Stafford,Leonard Fournette,Chris Carson,Chris Godwin,Mike Evans,Mike Williams,Cameron Brate,Atlanta Falcons,Le'Veon Bell,134.72,143.68
Russell Wilson,Christian McCaffrey,Chris Carson,DeAndre Hopkins,Dede Westbrook,Demaryius Thomas,Hunter Henry,Tampa Bay Buccaneers,Chris Conley,134.71,134.38
Russell Wilson,Chris Carson,Le'Veon Bell,Michael Thomas,Calvin Ridley,Jaron Brown,Eric Ebron,Tennessee Titans,Carlos Hyde,134.71,105.38
Russell Wilson,Le'Veon Bell,Ty Johnson,Michael Thomas,Cooper Kupp,Robert Woods,Tyler Eifert,Jacksonville Jaguars,Demaryius Thomas,134.71,141.18
Derek Carr,Latavius Murray,Phillip Lindsay,Michael Thomas,Julio Jones,Tyrell Williams,Evan Engram,Indianapolis Colts,Keke Coutee,134.68,173.3
Gardner Minshew,Leonard Fournette,Latavius Murray,DeAndre Hopkins,Tyler Lockett,Dede Westbrook,Zach Ertz,Indianapolis Colts,Chris Conley,134.68,163.46
Jameis Winston,Christian McCaffrey,Latavius Murray,DeAndre Hopkins,T.Y. Hilton,Adam Humphries,Evan Engram,Indianapolis Colts,Jonnu Smith,134.68,175.04
Russell Wilson,Le'Veon Bell,David Montgomery,Michael Thomas,Julio Jones,D.J. Moore,Austin Hooper,Philadelphia Eagles,Cameron Brate,134.66,151.88
Matthew Stafford,Chris Carson,Austin Ekeler,Michael Thomas,Julian Edelman,Odell Beckham Jr,Cameron Brate,Houston Texans,Phillip Dorsett,134.65,134.08
Russell Wilson,Chris Carson,Latavius Murray,Julio Jones,Chris Godwin,D.K. Metcalf,Greg Olsen,Tennessee Titans,Daesean Hamilton,134.61,139.48
