QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Lamar Jackson,Christian McCaffrey,Kerryon Johnson,Keenan Allen,Sammy Watkins,Trey Quinn,Evan Engram,Cleveland Browns,Vernon Davis,139.72,121.18
Deshaun Watson,David Johnson,Leonard Fournette,Keenan Allen,Sterling Shepard,D.J. Moore,Greg Olsen,Los Angeles Rams,Mohamed Sanu,139.72,124.7
Patrick Mahomes,Derrick Henry,Wayne Gallman,Julio Jones,DeAndre Hopkins,Keenan Allen,Mike Gesicki,Denver Broncos,Dontrelle Inman,139.72,109.4
Patrick Mahomes,Leonard Fournette,Chris Thompson,Odell Beckham Jr,Mecole Hardman,Trey Quinn,Travis Kelce,Los Angeles Chargers,Darren Waller,139.68,108.2
Patrick Mahomes,Christian McCaffrey,Kerryon Johnson,Keenan Allen,John Brown,Phillip Dorsett,Eric Ebron,Los Angeles Chargers,Dawson Knox,139.65,131.8
Russell Wilson,Austin Ekeler,Kenyan Drake,Julio Jones,Cooper Kupp,Tyler Lockett,Greg Olsen,Seattle Seahawks,Will Dissly,139.63,139.3
Jared Goff,Marlon Mack,Chris Thompson,Keenan Allen,Robert Woods,Chris Godwin,Greg Olsen,Chicago Bears,Larry Fitzgerald,139.62,157.18
Russell Wilson,Marlon Mack,Devonta Freeman,DeAndre Hopkins,Keenan Allen,D.J. Moore,Eric Ebron,Minnesota Vikings,Will Fuller,139.61,80.6
Kyle Allen,Marlon Mack,Kerryon Johnson,DeAndre Hopkins,Keenan Allen,Cooper Kupp,Austin Hooper,Tennessee Titans,Curtis Samuel,139.58,119.98
Patrick Mahomes,Christian McCaffrey,Marlon Mack,Sterling Shepard,Emmanuel Sanders,Trey Quinn,Evan Engram,Los Angeles Rams,Chris Thompson,139.56,122.5
Russell Wilson,Austin Ekeler,Chris Thompson,Sammy Watkins,Kenny Golladay,Paul Richardson,Travis Kelce,Carolina Panthers,Darren Waller,139.55,130.8
Patrick Mahomes,Marlon Mack,Phillip Lindsay,Cooper Kupp,Brandin Cooks,Chris Godwin,Evan Engram,Tennessee Titans,Greg Olsen,139.54,142.0
Matthew Stafford,Austin Ekeler,David Johnson,Keenan Allen,Marvin Jones,Mecole Hardman,Evan Engram,Baltimore Ravens,Noah Fant,139.53,117.44
Deshaun Watson,Christian McCaffrey,Chris Thompson,Keenan Allen,D.J. Chark,Emmanuel Sanders,Darren Waller,Denver Broncos,Courtland Sutton,139.45,134.6
Russell Wilson,Christian McCaffrey,Austin Ekeler,Keenan Allen,Kenny Golladay,Courtland Sutton,James O'Shaughnessy,Minnesota Vikings,Noah Fant,139.43,157.0
Patrick Mahomes,David Johnson,Kenyan Drake,Odell Beckham Jr,Sammy Watkins,Kenny Golladay,Will Dissly,Chicago Bears,Curtis Samuel,139.42,130.3
Patrick Mahomes,Austin Ekeler,David Johnson,Julio Jones,Mohamed Sanu,Trey Quinn,Delanie Walker,Los Angeles Chargers,Kenyan Drake,139.41,125.2
Patrick Mahomes,Leonard Fournette,LeSean McCoy,Julio Jones,Christian Kirk,Corey Davis,Evan Engram,Los Angeles Chargers,Austin Hooper,139.4,150.5
Marcus Mariota,Austin Ekeler,Chris Thompson,Julio Jones,Keenan Allen,Christian Kirk,Darren Waller,Cleveland Browns,Corey Davis,139.36,132.28
Russell Wilson,David Johnson,Leonard Fournette,Cooper Kupp,Marvin Jones,Demarcus Robinson,Travis Kelce,Los Angeles Chargers,Dontrelle Inman,139.36,152.9
Patrick Mahomes,Christian McCaffrey,James White,Keenan Allen,Marquise Brown,Deon Cain,Darren Waller,Seattle Seahawks,Jack Doyle,139.34,125.2
Matthew Stafford,Leonard Fournette,Chris Thompson,Keenan Allen,Sterling Shepard,Demarcus Robinson,Travis Kelce,Chicago Bears,Will Fuller,139.33,135.94
Patrick Mahomes,Chris Carson,LeSean McCoy,Keenan Allen,Sterling Shepard,Marquise Brown,Evan Engram,Tennessee Titans,Cody Latimer,139.31,112.7
Kyler Murray,Christian McCaffrey,Marlon Mack,Keenan Allen,D.K. Metcalf,Keesean Johnson,Darren Waller,Indianapolis Colts,Phillip Lindsay,139.26,92.74
Philip Rivers,Austin Ekeler,Rex Burkhead,Keenan Allen,Tyler Lockett,Brandin Cooks,Mike Gesicki,Los Angeles Chargers,Emmanuel Sanders,139.24,115.7
Russell Wilson,Chris Thompson,Kenyan Drake,Tyler Lockett,Brandin Cooks,Robert Woods,Travis Kelce,Los Angeles Chargers,Larry Fitzgerald,139.23,125.4
Patrick Mahomes,Kerryon Johnson,Wayne Gallman,Julio Jones,Robert Woods,Kenny Golladay,Will Dissly,Los Angeles Chargers,Demarcus Robinson,139.2,172.1
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Cooper Kupp,Tyler Lockett,Kenny Golladay,T.J. Hockenson,Atlanta Falcons,Courtland Sutton,139.13,163.8
Russell Wilson,Christian McCaffrey,David Johnson,Sterling Shepard,Calvin Ridley,Paul Richardson,Evan Engram,Denver Broncos,Darren Waller,139.12,124.3
Philip Rivers,Marlon Mack,Leonard Fournette,Keenan Allen,Kenny Golladay,Devante Parker,Delanie Walker,Los Angeles Chargers,Phillip Lindsay,139.11,126.7
Philip Rivers,David Johnson,Kerryon Johnson,Keenan Allen,Odell Beckham Jr,Cooper Kupp,Mike Gesicki,Carolina Panthers,Phillip Lindsay,139.09,129.7
Patrick Mahomes,Nick Chubb,Josh Jacobs,Julio Jones,Keenan Allen,Adam Humphries,Austin Hooper,Indianapolis Colts,Greg Olsen,139.07,129.2
Jameis Winston,Marlon Mack,Phillip Lindsay,Keenan Allen,Cooper Kupp,Robert Woods,Will Dissly,Minnesota Vikings,Allen Robinson,139.05,151.7
Matt Ryan,Christian McCaffrey,Devonta Freeman,Keenan Allen,Tyler Lockett,Mohamed Sanu,Delanie Walker,Atlanta Falcons,Wayne Gallman,139.04,138.78
Russell Wilson,Kerryon Johnson,Chris Thompson,DeAndre Hopkins,Odell Beckham Jr,Tyler Lockett,Evan Engram,Minnesota Vikings,Will Dissly,139.03,95.3
Patrick Mahomes,David Johnson,Wayne Gallman,Keenan Allen,Adam Thielen,Allen Robinson,Will Dissly,Miami Dolphins,Stefon Diggs,139.02,137.3
Patrick Mahomes,Austin Ekeler,Kerryon Johnson,Odell Beckham Jr,Cooper Kupp,D.K. Metcalf,Will Dissly,Los Angeles Rams,Keesean Johnson,139.0,134.0
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,Keenan Allen,Brandin Cooks,D.J. Chark,Noah Fant,Baltimore Ravens,Chris Conley,138.97,117.0
Patrick Mahomes,Austin Ekeler,Chris Carson,Marvin Jones,Christian Kirk,Mecole Hardman,Mark Andrews,Los Angeles Chargers,Greg Olsen,138.97,119.2
Jared Goff,Christian McCaffrey,Kenyan Drake,Keenan Allen,Tyler Lockett,Chris Godwin,OJ Howard,Baltimore Ravens,Paul Richardson,138.96,144.68
Daniel Jones,Christian McCaffrey,Phillip Lindsay,Sterling Shepard,Larry Fitzgerald,Curtis Samuel,Evan Engram,Los Angeles Chargers,Devonta Freeman,138.95,126.5
Patrick Mahomes,David Montgomery,Wayne Gallman,Keenan Allen,Sammy Watkins,Sterling Shepard,Eric Ebron,Baltimore Ravens,Demarcus Robinson,138.94,111.9
Patrick Mahomes,Kerryon Johnson,Kenyan Drake,DeAndre Hopkins,Tyler Lockett,Larry Fitzgerald,Delanie Walker,Chicago Bears,Christian Kirk,138.94,104.6
Matt Ryan,Austin Ekeler,Marlon Mack,Keenan Allen,Cooper Kupp,Tyler Lockett,Lance Kendricks,Indianapolis Colts,Preston Williams,138.91,118.88
Patrick Mahomes,Marlon Mack,David Montgomery,Cooper Kupp,Allen Robinson,Curtis Samuel,Travis Kelce,Los Angeles Chargers,T.J. Hockenson,138.91,123.7
Jameis Winston,David Johnson,Wayne Gallman,Keenan Allen,Mike Evans,Brandin Cooks,Darren Waller,Indianapolis Colts,Paul Richardson,138.89,145.5
Kyler Murray,LeSean McCoy,Kenyan Drake,Julio Jones,DeAndre Hopkins,Keenan Allen,Will Dissly,Carolina Panthers,Christian Kirk,138.89,112.74
Patrick Mahomes,Christian McCaffrey,Kerryon Johnson,Robert Woods,Larry Fitzgerald,Paul Richardson,Travis Kelce,Carolina Panthers,T.J. Hockenson,138.88,162.3
Case Keenum,Christian McCaffrey,Chris Thompson,Keenan Allen,Christian Kirk,Cody Latimer,Travis Kelce,Arizona Cardinals,Evan Engram,138.87,91.38
Patrick Mahomes,Marlon Mack,Phillip Lindsay,Demarcus Robinson,Christian Kirk,Calvin Ridley,Travis Kelce,Chicago Bears,Darren Waller,138.84,98.7
Patrick Mahomes,David Montgomery,Devonta Freeman,DeAndre Hopkins,Brandin Cooks,Sterling Shepard,Greg Olsen,Los Angeles Chargers,Will Fuller,138.81,105.6
Patrick Mahomes,Austin Ekeler,Chris Carson,Keenan Allen,Cooper Kupp,D.J. Moore,Mike Gesicki,Arizona Cardinals,Devante Parker,138.78,139.8
Jared Goff,Kerryon Johnson,Wayne Gallman,Keenan Allen,Sammy Watkins,Marquise Brown,Travis Kelce,Houston Texans,T.J. Hockenson,138.76,136.78
Russell Wilson,Christian McCaffrey,Austin Ekeler,Marquise Brown,Christian Kirk,Curtis Samuel,Will Dissly,Houston Texans,Chris Thompson,138.75,136.9
Josh Allen,Austin Ekeler,Leonard Fournette,Keenan Allen,Josh Gordon,Phillip Dorsett,Darren Waller,Seattle Seahawks,Paul Richardson,138.74,124.42
Russell Wilson,Chris Carson,Wayne Gallman,Keenan Allen,Odell Beckham Jr,Jarvis Landry,Darren Waller,Houston Texans,Mark Andrews,138.74,141.5
Lamar Jackson,Austin Ekeler,Marlon Mack,Keenan Allen,Jarvis Landry,Calvin Ridley,Mark Andrews,Tampa Bay Buccaneers,Greg Olsen,138.71,133.88
Patrick Mahomes,Christian McCaffrey,Nick Chubb,Marvin Jones,Demarcus Robinson,Dontrelle Inman,Evan Engram,Denver Broncos,Devonta Freeman,138.63,160.4
Patrick Mahomes,David Montgomery,Rex Burkhead,Keenan Allen,Marvin Jones,Emmanuel Sanders,Travis Kelce,Atlanta Falcons,D.K. Metcalf,138.62,88.4
Patrick Mahomes,Nick Chubb,Devonta Freeman,Cooper Kupp,Kenny Golladay,Calvin Ridley,Travis Kelce,Carolina Panthers,Greg Olsen,138.6,173.1
Matthew Stafford,Chris Carson,Devonta Freeman,Keenan Allen,Sammy Watkins,Sterling Shepard,Delanie Walker,Los Angeles Chargers,Mecole Hardman,138.59,112.34
Jacoby Brissett,Austin Ekeler,Devonta Freeman,Keenan Allen,Odell Beckham Jr,Will Fuller,Darren Waller,Baltimore Ravens,Jack Doyle,138.58,113.3
Lamar Jackson,Austin Ekeler,David Johnson,Keenan Allen,Sammy Watkins,Dontrelle Inman,Delanie Walker,Indianapolis Colts,Geremy Davis,138.57,116.28
Patrick Mahomes,Chris Carson,Devonta Freeman,Keenan Allen,Julian Edelman,Josh Gordon,Greg Olsen,Denver Broncos,Phillip Dorsett,138.57,96.3
Matt Ryan,Leonard Fournette,Kerryon Johnson,Keenan Allen,Robert Woods,Corey Davis,Travis Kelce,Baltimore Ravens,Austin Hooper,138.56,170.68
Patrick Mahomes,Leonard Fournette,Chris Carson,Sammy Watkins,Kenny Golladay,D.K. Metcalf,Evan Engram,Baltimore Ravens,Will Fuller,138.55,118.4
Russell Wilson,Leonard Fournette,Devonta Freeman,Keenan Allen,Brandin Cooks,Chris Godwin,OJ Howard,Seattle Seahawks,Allen Robinson,138.54,165.9
Jared Goff,Christian McCaffrey,Wayne Gallman,Cooper Kupp,Brandin Cooks,Allen Robinson,Darren Waller,Los Angeles Chargers,Dontrelle Inman,138.5,183.98
Patrick Mahomes,Austin Ekeler,Kerryon Johnson,Kenny Golladay,Courtland Sutton,Will Fuller,Travis Kelce,Chicago Bears,Vernon Davis,138.47,157.1
Jared Goff,David Johnson,Devonta Freeman,Keenan Allen,Mike Evans,Kenny Golladay,OJ Howard,Carolina Panthers,Christian Kirk,138.47,148.58
Deshaun Watson,David Johnson,Nick Chubb,Julio Jones,Keenan Allen,Larry Fitzgerald,Will Dissly,Tennessee Titans,Keesean Johnson,138.46,139.2
Russell Wilson,Austin Ekeler,David Johnson,Sterling Shepard,Christian Kirk,D.K. Metcalf,Austin Hooper,Chicago Bears,Kerryon Johnson,138.46,153.9
Matt Ryan,Austin Ekeler,Nick Chubb,Keenan Allen,Curtis Samuel,Adam Humphries,Delanie Walker,Los Angeles Chargers,James White,138.44,136.98
Kyler Murray,Christian McCaffrey,Kerryon Johnson,Cooper Kupp,Larry Fitzgerald,Christian Kirk,Austin Hooper,Los Angeles Chargers,Will Fuller,138.42,160.14
Deshaun Watson,Austin Ekeler,Kerryon Johnson,Keenan Allen,Brandin Cooks,Corey Davis,Delanie Walker,Seattle Seahawks,Mohamed Sanu,138.41,140.0
Russell Wilson,Austin Ekeler,Devonta Freeman,DeAndre Hopkins,Tyler Lockett,Larry Fitzgerald,Mark Andrews,Houston Texans,Dontrelle Inman,138.41,124.1
Russell Wilson,Austin Ekeler,Kerryon Johnson,DeAndre Hopkins,Marquise Brown,Will Fuller,Darren Waller,Indianapolis Colts,Greg Olsen,138.39,100.6
Patrick Mahomes,David Johnson,Marlon Mack,Julio Jones,Calvin Ridley,Paul Richardson,Austin Hooper,Seattle Seahawks,Kerryon Johnson,138.39,127.4
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Odell Beckham Jr,Jarvis Landry,Dontrelle Inman,Mark Andrews,Carolina Panthers,Trey Quinn,138.35,158.5
Lamar Jackson,Leonard Fournette,Kenyan Drake,Keenan Allen,Cooper Kupp,Devante Parker,Travis Kelce,Los Angeles Rams,Preston Williams,138.34,153.08
Russell Wilson,Christian McCaffrey,Leonard Fournette,Julio Jones,Brandin Cooks,Larry Fitzgerald,Will Dissly,Atlanta Falcons,Dontrelle Inman,138.34,141.1
Russell Wilson,Marlon Mack,Leonard Fournette,Cooper Kupp,Robert Woods,Larry Fitzgerald,Evan Engram,Washington Redskins,Christian Kirk,138.33,146.4
Russell Wilson,David Johnson,Leonard Fournette,Keenan Allen,Odell Beckham Jr,Kenny Golladay,Demetrius Harris,Miami Dolphins,Marquise Brown,138.29,109.4
Patrick Mahomes,Kerryon Johnson,Phillip Lindsay,Mike Evans,Cooper Kupp,Tyler Lockett,Darren Waller,Denver Broncos,OJ Howard,138.26,129.2
Matthew Stafford,Nick Chubb,Kerryon Johnson,Keenan Allen,Tyler Lockett,Kenny Golladay,Austin Hooper,Houston Texans,Demarcus Robinson,138.25,171.54
Matthew Stafford,Austin Ekeler,David Montgomery,Keenan Allen,Sammy Watkins,Trey Quinn,Travis Kelce,Arizona Cardinals,Greg Olsen,138.25,105.54
Daniel Jones,Chris Carson,Devonta Freeman,Keenan Allen,Brandin Cooks,Marvin Jones,Travis Kelce,Carolina Panthers,Demarcus Robinson,138.19,124.4
Case Keenum,Nick Chubb,Wayne Gallman,Julio Jones,Keenan Allen,Brandin Cooks,Evan Engram,Seattle Seahawks,Trey Quinn,138.18,132.18
Daniel Jones,Austin Ekeler,Nick Chubb,Julio Jones,Sterling Shepard,Christian Kirk,Evan Engram,Atlanta Falcons,Dontrelle Inman,138.18,142.3
Patrick Mahomes,Dalvin Cook,LeSean McCoy,Keenan Allen,Tyler Lockett,Devante Parker,Austin Hooper,Seattle Seahawks,Dontrelle Inman,138.14,146.4
Marcus Mariota,Christian McCaffrey,Chris Carson,Keenan Allen,Calvin Ridley,Curtis Samuel,Austin Hooper,Los Angeles Rams,Phillip Lindsay,138.12,138.98
Patrick Mahomes,Nick Chubb,David Montgomery,Keenan Allen,Dede Westbrook,D.J. Chark,Evan Engram,Carolina Panthers,Courtland Sutton,138.12,150.4
Matthew Stafford,Marlon Mack,Kenyan Drake,DeAndre Hopkins,Keenan Allen,Calvin Ridley,Travis Kelce,Baltimore Ravens,T.J. Hockenson,138.12,88.94
Patrick Mahomes,Leonard Fournette,Chris Thompson,Mike Evans,Cooper Kupp,Brandin Cooks,Austin Hooper,Carolina Panthers,Allen Robinson,138.11,176.1
Jameis Winston,Nick Chubb,Devonta Freeman,Keenan Allen,Mike Evans,Cooper Kupp,Austin Hooper,Atlanta Falcons,Will Fuller,138.1,182.5
Daniel Jones,David Johnson,Devonta Freeman,DeAndre Hopkins,Keenan Allen,Allen Robinson,Greg Olsen,Chicago Bears,Kenny Stills,138.08,110.7
Patrick Mahomes,Derrick Henry,Leonard Fournette,Keenan Allen,Cooper Kupp,Mohamed Sanu,Delanie Walker,Baltimore Ravens,Adam Humphries,138.07,127.0
Deshaun Watson,Leonard Fournette,Phillip Lindsay,DeAndre Hopkins,Keenan Allen,Cooper Kupp,Jordan Akins,Indianapolis Colts,Paul Richardson,138.04,109.4
Patrick Mahomes,Nick Chubb,Wayne Gallman,Sammy Watkins,Christian Kirk,Courtland Sutton,Travis Kelce,Los Angeles Chargers,Mohamed Sanu,138.03,176.6
Patrick Mahomes,David Johnson,Devonta Freeman,DeAndre Hopkins,Cooper Kupp,Marvin Jones,Darren Waller,Tennessee Titans,T.J. Hockenson,138.03,144.6
Deshaun Watson,Austin Ekeler,Marlon Mack,Sammy Watkins,Curtis Samuel,Will Fuller,Austin Hooper,Chicago Bears,Leonard Fournette,138.03,136.2
Jameis Winston,Christian McCaffrey,Chris Thompson,Keenan Allen,Odell Beckham Jr,Robert Woods,OJ Howard,Indianapolis Colts,Dontrelle Inman,138.03,145.3
Patrick Mahomes,Leonard Fournette,Kerryon Johnson,Julio Jones,Keenan Allen,Sterling Shepard,Jesse James,Tampa Bay Buccaneers,Mecole Hardman,138.02,123.1
Russell Wilson,Christian McCaffrey,Phillip Lindsay,Tyler Lockett,Chris Godwin,Allen Robinson,Will Dissly,Los Angeles Chargers,Courtland Sutton,138.01,177.1
Lamar Jackson,David Johnson,Kenyan Drake,Keenan Allen,Odell Beckham Jr,Jarvis Landry,Austin Hooper,Atlanta Falcons,Emmanuel Sanders,138.0,143.58
Jameis Winston,David Johnson,Devonta Freeman,Keenan Allen,Robert Woods,Chris Godwin,Evan Engram,Tampa Bay Buccaneers,Mark Andrews,137.99,197.1
Patrick Mahomes,Kerryon Johnson,Devonta Freeman,Sammy Watkins,Tyler Lockett,Curtis Samuel,Travis Kelce,Minnesota Vikings,Preston Williams,137.97,107.6
Patrick Mahomes,Rex Burkhead,Adrian Peterson,Keenan Allen,Sammy Watkins,Tyler Lockett,Mark Andrews,Indianapolis Colts,Mecole Hardman,137.96,69.8
Jared Goff,Chris Carson,James White,Keenan Allen,Mike Evans,Robert Woods,Darren Waller,Los Angeles Rams,Will Dissly,137.96,161.08
Kyle Allen,Austin Ekeler,Josh Jacobs,Keenan Allen,Robert Woods,Curtis Samuel,Evan Engram,Los Angeles Rams,Kenny Stills,137.95,116.58
Patrick Mahomes,Austin Ekeler,Marlon Mack,Keenan Allen,Josh Gordon,D.K. Metcalf,Dawson Knox,Cleveland Browns,Cole Beasley,137.94,106.4
Daniel Jones,Austin Ekeler,Carlos Hyde,Keenan Allen,Larry Fitzgerald,Mecole Hardman,Travis Kelce,Minnesota Vikings,T.J. Hockenson,137.94,104.5
Lamar Jackson,David Johnson,Chris Carson,DeAndre Hopkins,Keenan Allen,Calvin Ridley,Mike Gesicki,Los Angeles Chargers,Preston Williams,137.92,113.58
Deshaun Watson,Derrick Henry,LeSean McCoy,Keenan Allen,Larry Fitzgerald,Christian Kirk,Delanie Walker,Los Angeles Chargers,D.K. Metcalf,137.89,86.1
Deshaun Watson,Austin Ekeler,Kenyan Drake,Cooper Kupp,Brandin Cooks,Larry Fitzgerald,Evan Engram,Los Angeles Rams,OJ Howard,137.89,126.5
Patrick Mahomes,Austin Ekeler,Leonard Fournette,Sammy Watkins,Demarcus Robinson,Mohamed Sanu,Greg Olsen,Denver Broncos,Kerryon Johnson,137.88,139.9
Patrick Mahomes,Christian McCaffrey,Wayne Gallman,DeAndre Hopkins,Christian Kirk,Curtis Samuel,Greg Olsen,Los Angeles Rams,Preston Williams,137.85,123.5
Jared Goff,Rex Burkhead,Carlos Hyde,DeAndre Hopkins,Keenan Allen,Cooper Kupp,T.J. Hockenson,Los Angeles Chargers,Robert Woods,137.85,142.68
Patrick Mahomes,Derrick Henry,Josh Jacobs,Keenan Allen,Odell Beckham Jr,Demarcus Robinson,T.J. Hockenson,Houston Texans,Will Fuller,137.82,96.9
Lamar Jackson,Christian McCaffrey,Nick Chubb,Keenan Allen,Kenny Golladay,Dontrelle Inman,Mike Gesicki,Baltimore Ravens,Phillip Lindsay,137.81,154.78
Patrick Mahomes,Nick Chubb,Phillip Lindsay,Odell Beckham Jr,Tyler Lockett,Christian Kirk,Evan Engram,Baltimore Ravens,Keesean Johnson,137.81,104.0
Patrick Mahomes,Kerryon Johnson,James White,Keenan Allen,Tyler Lockett,Brandin Cooks,Tyler Higbee,Washington Redskins,Chris Godwin,137.78,147.8
Lamar Jackson,Austin Ekeler,LeSean McCoy,Keenan Allen,D.J. Chark,Courtland Sutton,Austin Hooper,Los Angeles Chargers,Chris Conley,137.78,153.68
Matthew Stafford,Christian McCaffrey,Austin Ekeler,Mecole Hardman,D.K. Metcalf,Paul Richardson,Travis Kelce,Los Angeles Chargers,Dontrelle Inman,137.77,134.54
Jared Goff,Austin Ekeler,Chris Thompson,Cooper Kupp,Robert Woods,Courtland Sutton,Evan Engram,Indianapolis Colts,Darren Waller,137.75,178.08
Matt Ryan,David Johnson,Kerryon Johnson,Keenan Allen,Marquise Brown,Christian Kirk,Mark Andrews,Seattle Seahawks,Jarvis Landry,137.74,142.38
Deshaun Watson,Christian McCaffrey,Austin Ekeler,Chris Godwin,Christian Kirk,Paul Richardson,Evan Engram,Indianapolis Colts,Trey Quinn,137.73,148.0
Matt Ryan,David Johnson,Derrick Henry,Julio Jones,Keenan Allen,Corey Davis,Greg Olsen,Los Angeles Chargers,T.J. Hockenson,137.73,120.78
Philip Rivers,Austin Ekeler,Chris Carson,Keenan Allen,Sterling Shepard,Curtis Samuel,Darren Waller,New England Patriots,Geremy Davis,137.72,148.9
Patrick Mahomes,Marlon Mack,Chris Carson,DeAndre Hopkins,Brandin Cooks,Christian Kirk,Will Dissly,Seattle Seahawks,D.K. Metcalf,137.71,112.2
Patrick Mahomes,Nick Chubb,Chris Thompson,Keenan Allen,Larry Fitzgerald,Allen Robinson,Travis Kelce,Kansas City Chiefs,Jesse James,137.7,136.0
Lamar Jackson,Christian McCaffrey,Wayne Gallman,Keenan Allen,Robert Woods,Jarvis Landry,Demetrius Harris,Los Angeles Chargers,Will Fuller,137.69,175.38
Case Keenum,Austin Ekeler,Leonard Fournette,Sterling Shepard,Marquise Brown,Marvin Jones,Evan Engram,Los Angeles Chargers,Courtland Sutton,137.62,137.58
Russell Wilson,Derrick Henry,Kenyan Drake,Keenan Allen,Tyler Lockett,Sterling Shepard,Mark Andrews,New England Patriots,D.K. Metcalf,137.6,114.9
Deshaun Watson,Marlon Mack,James White,Keenan Allen,Brandin Cooks,Robert Woods,OJ Howard,Denver Broncos,Kenny Golladay,137.59,120.6
Kyle Allen,Leonard Fournette,Chris Carson,DeAndre Hopkins,Keenan Allen,D.J. Moore,Darren Waller,Carolina Panthers,Courtland Sutton,137.57,133.08
Kyler Murray,David Johnson,Phillip Lindsay,DeAndre Hopkins,Robert Woods,Larry Fitzgerald,Darren Waller,Los Angeles Chargers,Will Dissly,137.56,138.44
Lamar Jackson,Christian McCaffrey,Marlon Mack,Tyler Lockett,Robert Woods,Christian Kirk,Will Dissly,Chicago Bears,Paul Richardson,137.55,154.18
Kyler Murray,Austin Ekeler,Marlon Mack,Julio Jones,Keenan Allen,A.J. Brown,Austin Hooper,Atlanta Falcons,T.J. Hockenson,137.55,130.64
Jameis Winston,Austin Ekeler,Leonard Fournette,Keenan Allen,Mike Evans,Robert Woods,T.J. Hockenson,Houston Texans,Trey Quinn,137.54,177.8
Josh Allen,Leonard Fournette,Chris Carson,Keenan Allen,Julian Edelman,Marquise Brown,Will Dissly,Los Angeles Chargers,John Brown,137.53,127.32
Kyle Allen,Austin Ekeler,David Montgomery,DeAndre Hopkins,Keenan Allen,Tyler Lockett,T.J. Hockenson,Miami Dolphins,Will Fuller,137.52,89.18
Russell Wilson,Austin Ekeler,Chris Carson,Chris Godwin,Larry Fitzgerald,D.K. Metcalf,Evan Engram,Denver Broncos,Phillip Lindsay,137.48,141.9
Daniel Jones,David Montgomery,Devonta Freeman,Julio Jones,Keenan Allen,Tyler Lockett,Evan Engram,Baltimore Ravens,Cody Latimer,137.47,78.6
Lamar Jackson,Marlon Mack,Phillip Lindsay,Keenan Allen,Sammy Watkins,Sterling Shepard,T.J. Hockenson,Kansas City Chiefs,Marvin Jones,137.46,106.88
Patrick Mahomes,Austin Ekeler,Leonard Fournette,Odell Beckham Jr,Kenny Golladay,Calvin Ridley,T.J. Hockenson,Indianapolis Colts,Preston Williams,137.42,136.9
Philip Rivers,Leonard Fournette,Chris Carson,Keenan Allen,Odell Beckham Jr,Brandin Cooks,Austin Hooper,Tennessee Titans,Preston Williams,137.41,145.9
Josh Allen,David Johnson,Chris Thompson,Keenan Allen,Julian Edelman,Josh Gordon,Evan Engram,Houston Texans,Austin Hooper,137.41,112.42
Kyler Murray,Austin Ekeler,James White,Keenan Allen,Sammy Watkins,Brandin Cooks,Will Dissly,New England Patriots,Keesean Johnson,137.4,138.24
Russell Wilson,Austin Ekeler,David Johnson,Cooper Kupp,Brandin Cooks,Chris Godwin,T.J. Hockenson,Minnesota Vikings,Paul Richardson,137.4,170.7
Jared Goff,Austin Ekeler,Chris Carson,DeAndre Hopkins,Keenan Allen,Marquise Brown,Lance Kendricks,Seattle Seahawks,Dontrelle Inman,137.4,136.78
Patrick Mahomes,Marlon Mack,LeSean McCoy,Keenan Allen,Odell Beckham Jr,Cooper Kupp,Demetrius Harris,Chicago Bears,Damion Ratley,137.39,104.5
Patrick Mahomes,Tarik Cohen,Adrian Peterson,Keenan Allen,Mike Evans,Cooper Kupp,Evan Engram,Los Angeles Rams,Tyler Higbee,137.39,115.7
Patrick Mahomes,David Johnson,Nick Chubb,Tyler Lockett,Robert Woods,Sterling Shepard,Will Dissly,Carolina Panthers,D.K. Metcalf,137.39,177.9
Patrick Mahomes,Austin Ekeler,Devonta Freeman,Sterling Shepard,Demarcus Robinson,Emmanuel Sanders,Travis Kelce,Tampa Bay Buccaneers,Austin Hooper,137.38,166.5
Philip Rivers,Christian McCaffrey,Devonta Freeman,Keenan Allen,Christian Kirk,Will Fuller,Mark Andrews,Los Angeles Rams,Devante Parker,137.37,134.8
Deshaun Watson,Christian McCaffrey,Leonard Fournette,Keenan Allen,Tyrell Williams,Deon Cain,Evan Engram,Tennessee Titans,Eric Ebron,137.31,130.6
Jacoby Brissett,Kerryon Johnson,Phillip Lindsay,Keenan Allen,Brandin Cooks,Marquise Brown,Darren Waller,Minnesota Vikings,Tyrell Williams,137.31,106.2
Daniel Jones,Christian McCaffrey,Kerryon Johnson,Julio Jones,Keenan Allen,Mohamed Sanu,Will Dissly,Minnesota Vikings,Adam Humphries,137.3,129.3
Patrick Mahomes,Marlon Mack,Devonta Freeman,Odell Beckham Jr,Sammy Watkins,Christian Kirk,Austin Hooper,Atlanta Falcons,Mecole Hardman,137.3,89.5
Daniel Jones,Derrick Henry,Josh Jacobs,Keenan Allen,Kenny Golladay,Marvin Jones,Darren Waller,Los Angeles Chargers,Mecole Hardman,137.29,111.3
Russell Wilson,Austin Ekeler,Adrian Peterson,Keenan Allen,Odell Beckham Jr,D.J. Moore,Jordan Akins,Chicago Bears,Curtis Samuel,137.28,95.9
