QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Matt Ryan,Ezekiel Elliott,Chris Thompson,Julio Jones,D.J. Moore,DeSean Jackson,Evan Engram,New England Patriots,Darren Waller,141.34,166.8
Deshaun Watson,Christian McCaffrey,Devin Singletary,Keenan Allen,Jamison Crowder,Tyrell Williams,Travis Kelce,Indianapolis Colts,Darren Waller,141.33,117.26
Josh Allen,Austin Ekeler,James White,Davante Adams,Julio Jones,Adam Thielen,T.J. Hockenson,New England Patriots,Marquez Valdes-Scantling,141.33,165.72
Dak Prescott,Christian McCaffrey,Nick Chubb,Amari Cooper,Julio Jones,Courtland Sutton,Vernon Davis,Cincinnati Bengals,Adrian Peterson,141.31,123.86
Patrick Mahomes,James Conner,Austin Ekeler,Julio Jones,Mike Evans,D.J. Moore,Greg Olsen,Houston Texans,Vernon Davis,141.29,167.92
Lamar Jackson,James Conner,Austin Ekeler,Michael Thomas,Sammy Watkins,Larry Fitzgerald,Mark Andrews,New England Patriots,T.J. Hockenson,141.28,186.78
Patrick Mahomes,Nick Chubb,Kenyan Drake,Davante Adams,Julio Jones,Stefon Diggs,Jimmy Graham,Houston Texans,Devin Singletary,141.27,149.02
Jameis Winston,Alvin Kamara,Austin Ekeler,JuJu Smith-Schuster,Julio Jones,Larry Fitzgerald,OJ Howard,Denver Broncos,Greg Olsen,141.27,127.92
Tom Brady,Nick Chubb,James White,Keenan Allen,Julio Jones,Calvin Ridley,Evan Engram,Cincinnati Bengals,Mohamed Sanu,141.25,146.66
Tom Brady,Saquon Barkley,Damien Williams,Julio Jones,Julian Edelman,Courtland Sutton,Mike Gesicki,Houston Texans,Josh Jacobs,141.24,128.56
Dak Prescott,Alvin Kamara,James Conner,Julio Jones,Robert Woods,DeSean Jackson,Darren Waller,Denver Broncos,Austin Hooper,141.22,106.66
Andy Dalton,James Conner,Nick Chubb,JuJu Smith-Schuster,Julio Jones,Tyler Boyd,Tyler Eifert,Denver Broncos,Josh Jacobs,141.22,145.94
Matthew Stafford,Christian McCaffrey,James Conner,Keenan Allen,Brandin Cooks,Tyrell Williams,T.J. Hockenson,Pittsburgh Steelers,Josh Jacobs,141.2,106.5
Matt Ryan,Christian McCaffrey,Austin Ekeler,Julio Jones,Sammy Watkins,John Ross,Dallas Goedert,Green Bay Packers,Adrian Peterson,141.2,145.6
Derek Carr,Alvin Kamara,Austin Ekeler,Julio Jones,Sammy Watkins,Ryan Grant,Mark Andrews,Chicago Bears,Devonta Freeman,141.18,127.92
Carson Wentz,Dalvin Cook,Nick Chubb,Julio Jones,Alshon Jeffery,Tyrell Williams,Greg Olsen,New England Patriots,Duke Johnson,141.18,176.74
Josh Allen,Christian McCaffrey,Austin Ekeler,Odell Beckham Jr,Sammy Watkins,Jamison Crowder,David Njoku,Denver Broncos,T.J. Hockenson,141.18,106.52
Baker Mayfield,Alvin Kamara,Nick Chubb,Julio Jones,Jarvis Landry,Robby Anderson,OJ Howard,New York Giants,Josh Jacobs,141.17,106.6
Matt Ryan,Alvin Kamara,James Conner,Julio Jones,Alshon Jeffery,Courtland Sutton,T.J. Hockenson,Houston Texans,James White,141.16,107.8
Matt Ryan,Christian McCaffrey,Chris Carson,Julio Jones,DeSean Jackson,Tyrell Williams,David Njoku,Cincinnati Bengals,Kenyan Drake,141.14,97.1
Matt Ryan,James Conner,Damien Williams,Julio Jones,Jamison Crowder,Devante Parker,Zach Ertz,New England Patriots,Devonta Freeman,141.13,149.4
Jared Goff,Nick Chubb,Austin Ekeler,Odell Beckham Jr,Brandin Cooks,Cooper Kupp,Darren Waller,New England Patriots,Larry Fitzgerald,141.11,200.22
Tom Brady,Nick Chubb,Matt Breida,Michael Thomas,Julio Jones,Brandin Cooks,Mark Andrews,Houston Texans,Ted Ginn,141.07,165.96
Patrick Mahomes,Saquon Barkley,Matt Breida,Odell Beckham Jr,Robert Woods,Tyrell Williams,Delanie Walker,Cincinnati Bengals,Darren Waller,141.07,149.42
Ben Roethlisberger,Christian McCaffrey,Matt Breida,Julio Jones,DeSean Jackson,Calvin Ridley,Mark Andrews,Jacksonville Jaguars,James White,141.06,133.7
Dak Prescott,Christian McCaffrey,Alvin Kamara,Julio Jones,Corey Davis,A.J. Brown,Jack Doyle,Jacksonville Jaguars,Josh Jacobs,141.04,107.86
Lamar Jackson,Dalvin Cook,Josh Jacobs,Julio Jones,John Brown,Mohamed Sanu,Zach Ertz,New England Patriots,Devin Singletary,141.03,191.18
Carson Wentz,Christian McCaffrey,Devonta Freeman,Julio Jones,Alshon Jeffery,Terry McLaurin,Vance McDonald,Green Bay Packers,Josh Jacobs,141.02,128.74
Cam Newton,Austin Ekeler,Damien Williams,DeAndre Hopkins,D.J. Moore,Calvin Ridley,OJ Howard,New England Patriots,Josh Jacobs,141.01,149.52
Marcus Mariota,Alvin Kamara,Nick Chubb,Sammy Watkins,Allen Robinson,A.J. Brown,Delanie Walker,New England Patriots,Austin Ekeler,141.0,133.86
Patrick Mahomes,Alvin Kamara,Matt Breida,Sammy Watkins,Cooper Kupp,Tyrell Williams,Evan Engram,Jacksonville Jaguars,Chris Thompson,140.97,135.82
Tom Brady,Austin Ekeler,Kenyan Drake,Michael Thomas,JuJu Smith-Schuster,Tyrell Williams,Travis Kelce,Denver Broncos,Darren Waller,140.97,146.66
Patrick Mahomes,Damien Williams,Chris Thompson,Davante Adams,Keenan Allen,Keesean Johnson,Travis Kelce,New England Patriots,Darren Waller,140.91,174.82
Josh Allen,Christian McCaffrey,Alvin Kamara,John Brown,Calvin Ridley,Cole Beasley,Mark Andrews,Carolina Panthers,Nick Chubb,140.87,144.52
Patrick Mahomes,Dalvin Cook,Devin Singletary,Odell Beckham Jr,Julio Jones,DeSean Jackson,Austin Hooper,Indianapolis Colts,Tyrell Williams,140.83,168.12
Ben Roethlisberger,Alvin Kamara,Damien Williams,Julio Jones,Alshon Jeffery,Calvin Ridley,Vernon Davis,New England Patriots,Tarik Cohen,140.8,124.1
Kyler Murray,Devonta Freeman,Duke Johnson,Keenan Allen,Julio Jones,Larry Fitzgerald,Travis Kelce,New England Patriots,Mark Andrews,140.8,190.56
Patrick Mahomes,Saquon Barkley,Chris Thompson,JuJu Smith-Schuster,Julio Jones,Nelson Agholor,Evan Engram,Cincinnati Bengals,Austin Hooper,140.76,159.12
Derek Carr,James Conner,Josh Jacobs,Michael Thomas,Allen Robinson,Calvin Ridley,Travis Kelce,New England Patriots,Darren Waller,140.74,165.62
Lamar Jackson,Saquon Barkley,Austin Ekeler,Julio Jones,John Brown,Marquise Brown,Mark Andrews,Buffalo Bills,Darren Waller,140.72,191.58
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,D.J. Moore,Mecole Hardman,Emmanuel Sanders,Mark Andrews,Pittsburgh Steelers,Darren Waller,140.71,160.22
Dak Prescott,Nick Chubb,Josh Jacobs,Keenan Allen,Amari Cooper,Michael Gallup,Evan Engram,New England Patriots,Darren Waller,140.67,163.46
Russell Wilson,Christian McCaffrey,Devonta Freeman,JuJu Smith-Schuster,Julio Jones,Donte Moncrief,Delanie Walker,Cincinnati Bengals,Tarik Cohen,140.67,99.3
Deshaun Watson,Christian McCaffrey,Nick Chubb,DeAndre Hopkins,Courtland Sutton,Chris Conley,Evan Engram,Houston Texans,Darren Waller,140.66,101.36
Patrick Mahomes,Alvin Kamara,Damien Williams,Julio Jones,Allen Robinson,Courtland Sutton,Noah Fant,Cincinnati Bengals,Matt Breida,140.66,120.42
Tom Brady,Christian McCaffrey,Chris Carson,Julio Jones,Allen Robinson,Emmanuel Sanders,Darren Waller,New York Giants,Taylor Gabriel,140.65,127.96
Carson Wentz,Austin Ekeler,James White,DeAndre Hopkins,Julio Jones,Alshon Jeffery,Mark Andrews,Denver Broncos,Chris Thompson,140.64,134.64
Ben Roethlisberger,Christian McCaffrey,Saquon Barkley,Stefon Diggs,Mecole Hardman,Tyrell Williams,Darren Waller,New England Patriots,T.J. Hockenson,140.63,129.4
Baker Mayfield,David Johnson,Austin Ekeler,Julio Jones,Jarvis Landry,Larry Fitzgerald,David Njoku,New England Patriots,Damien Williams,140.56,152.5
Drew Brees,Alvin Kamara,Kenyan Drake,Michael Thomas,Julio Jones,Cooper Kupp,Delanie Walker,Cleveland Browns,Darren Waller,140.54,120.62
Matt Ryan,Saquon Barkley,Devonta Freeman,Julio Jones,Calvin Ridley,Courtland Sutton,Travis Kelce,New York Giants,Adrian Peterson,140.54,166.0
Patrick Mahomes,Christian McCaffrey,Duke Johnson,Julio Jones,Jarvis Landry,Robby Anderson,David Njoku,Denver Broncos,Terry McLaurin,140.53,113.12
Deshaun Watson,Christian McCaffrey,Chris Thompson,Julio Jones,Alshon Jeffery,Emmanuel Sanders,Zach Ertz,Pittsburgh Steelers,T.J. Hockenson,140.52,115.56
Matt Ryan,Le'Veon Bell,James White,Keenan Allen,Sammy Watkins,Tyrell Williams,Darren Waller,New England Patriots,Devonta Freeman,140.5,161.9
Patrick Mahomes,James Conner,James White,JuJu Smith-Schuster,Tyrell Williams,Danny Amendola,Travis Kelce,New England Patriots,Mark Andrews,140.49,181.92
Deshaun Watson,David Johnson,Matt Breida,Davante Adams,Julio Jones,Calvin Ridley,Evan Engram,Houston Texans,Austin Hooper,140.48,145.36
Patrick Mahomes,Christian McCaffrey,Chris Carson,Larry Fitzgerald,Corey Davis,A.J. Brown,Delanie Walker,New England Patriots,Leonard Fournette,140.47,141.92
Patrick Mahomes,Christian McCaffrey,James Conner,Calvin Ridley,Mecole Hardman,Tyrell Williams,Tyler Eifert,Carolina Panthers,Austin Ekeler,140.47,155.82
Tom Brady,James Conner,Josh Jacobs,Keenan Allen,Julio Jones,Kenny Golladay,Darren Waller,Cleveland Browns,Danny Amendola,140.46,150.46
Jared Goff,Nick Chubb,Damien Williams,Michael Thomas,Julio Jones,Cooper Kupp,Vance McDonald,New York Giants,Tyrell Williams,140.45,159.02
Baker Mayfield,Christian McCaffrey,Damien Williams,Odell Beckham Jr,Jamison Crowder,Tyrell Williams,Evan Engram,Houston Texans,Chris Thompson,140.43,120.5
Deshaun Watson,Le'Veon Bell,Josh Jacobs,Julio Jones,Cooper Kupp,Mecole Hardman,Travis Kelce,Pittsburgh Steelers,Darren Waller,140.41,157.96
Jared Goff,Le'Veon Bell,Devin Singletary,DeAndre Hopkins,Julio Jones,Calvin Ridley,Zach Ertz,Cincinnati Bengals,T.J. Hockenson,140.41,137.72
Tom Brady,Alvin Kamara,James Conner,Julio Jones,Josh Gordon,Phillip Dorsett,David Njoku,New England Patriots,Matt Breida,140.39,140.76
Ben Roethlisberger,Alvin Kamara,Nick Chubb,Sammy Watkins,Jamison Crowder,Tyrell Williams,Travis Kelce,Denver Broncos,Adrian Peterson,140.38,103.2
Patrick Mahomes,Chris Carson,James White,JuJu Smith-Schuster,Julio Jones,Tyler Lockett,T.J. Hockenson,Denver Broncos,Donte Moncrief,140.38,122.82
Tom Brady,Chris Carson,Austin Ekeler,Odell Beckham Jr,Julio Jones,Terry McLaurin,Zach Ertz,Cincinnati Bengals,Austin Hooper,140.38,161.16
Matt Ryan,Christian McCaffrey,Chris Carson,Sammy Watkins,John Brown,Mecole Hardman,Darren Waller,Denver Broncos,Josh Jacobs,140.37,107.5
Jared Goff,Christian McCaffrey,Nick Chubb,Keenan Allen,John Ross,Danny Amendola,T.J. Hockenson,Carolina Panthers,Austin Ekeler,140.37,121.22
Jameis Winston,Christian McCaffrey,Alvin Kamara,D.J. Moore,Calvin Ridley,Tyrell Williams,Greg Olsen,New England Patriots,Devin Singletary,140.36,157.22
Patrick Mahomes,Saquon Barkley,Nick Chubb,Jamison Crowder,Emmanuel Sanders,D.K. Metcalf,Travis Kelce,Houston Texans,Darren Waller,140.35,181.82
Patrick Mahomes,James Conner,Nick Chubb,JuJu Smith-Schuster,D.K. Metcalf,Donte Moncrief,Evan Engram,Jacksonville Jaguars,Austin Ekeler,140.35,140.52
Jared Goff,Christian McCaffrey,Austin Ekeler,Robert Woods,Brandin Cooks,Courtland Sutton,OJ Howard,Indianapolis Colts,Josh Jacobs,140.34,97.42
Derek Carr,David Johnson,Leonard Fournette,Julio Jones,Sammy Watkins,Tyrell Williams,Evan Engram,Carolina Panthers,Devin Singletary,140.34,118.42
Derek Carr,Alvin Kamara,Austin Ekeler,Davante Adams,Calvin Ridley,Tyrell Williams,Travis Kelce,Cincinnati Bengals,Delanie Walker,140.33,139.32
Kyler Murray,Christian McCaffrey,Kerryon Johnson,Julio Jones,Sammy Watkins,Marquise Brown,Mark Andrews,Cleveland Browns,T.J. Hockenson,140.31,144.46
Cam Newton,Alvin Kamara,Austin Ekeler,Amari Cooper,Julio Jones,Terry McLaurin,Vernon Davis,New York Giants,Matt Breida,140.29,133.92
Josh Allen,Christian McCaffrey,Nick Chubb,Julio Jones,Robert Woods,Cooper Kupp,Tyler Eifert,Indianapolis Colts,Ted Ginn,140.29,121.62
Carson Wentz,Christian McCaffrey,James Conner,Sammy Watkins,Calvin Ridley,Keesean Johnson,Austin Hooper,New England Patriots,Matt Breida,140.27,146.44
Matt Ryan,Chris Carson,Damien Williams,DeAndre Hopkins,Julio Jones,Calvin Ridley,Delanie Walker,Cleveland Browns,Phillip Lindsay,140.25,143.0
Patrick Mahomes,Devonta Freeman,Phillip Lindsay,Michael Thomas,Julio Jones,Alshon Jeffery,Mark Andrews,Pittsburgh Steelers,Calvin Ridley,140.22,167.82
Baker Mayfield,Christian McCaffrey,Nick Chubb,Jarvis Landry,Calvin Ridley,Jamison Crowder,Delanie Walker,Cleveland Browns,Austin Ekeler,140.22,133.0
Patrick Mahomes,Austin Ekeler,Duke Johnson,JuJu Smith-Schuster,Mecole Hardman,Larry Fitzgerald,Travis Kelce,Indianapolis Colts,Josh Jacobs,140.17,152.52
Patrick Mahomes,Duke Johnson,Josh Jacobs,Davante Adams,Keenan Allen,Julio Jones,Kyle Rudolph,Jacksonville Jaguars,Marquez Valdes-Scantling,140.17,134.42
Josh Allen,Christian McCaffrey,Kenyan Drake,DeAndre Hopkins,Julio Jones,Alshon Jeffery,Delanie Walker,New York Jets,Austin Hooper,140.16,99.22
Ben Roethlisberger,Leonard Fournette,Austin Ekeler,Keenan Allen,Julio Jones,Ryan Grant,Travis Kelce,Green Bay Packers,Darren Waller,140.15,140.2
Josh Allen,Saquon Barkley,Alvin Kamara,Larry Fitzgerald,Tyrell Williams,Cole Beasley,Evan Engram,Cleveland Browns,Austin Ekeler,140.14,149.12
Deshaun Watson,Christian McCaffrey,Damien Williams,Julio Jones,Stefon Diggs,Marquez Valdes-Scantling,Kyle Rudolph,New England Patriots,Austin Hooper,140.14,123.46
Tom Brady,Nick Chubb,Josh Jacobs,Julio Jones,Alshon Jeffery,Cooper Kupp,Zach Ertz,Dallas Cowboys,Adrian Peterson,140.13,134.96
Matt Ryan,Le'Veon Bell,James Conner,Michael Thomas,Julio Jones,Tyrell Williams,Austin Hooper,Cleveland Browns,Adrian Peterson,140.12,157.2
Patrick Mahomes,Christian McCaffrey,Chris Carson,Julian Edelman,Josh Gordon,Preston Williams,T.J. Hockenson,Cincinnati Bengals,Josh Jacobs,140.11,86.62
Carson Wentz,Saquon Barkley,James White,Julio Jones,Cooper Kupp,Jamison Crowder,Austin Hooper,New England Patriots,Tarik Cohen,140.11,165.04
Ben Roethlisberger,Christian McCaffrey,Nick Chubb,Keenan Allen,Tyler Lockett,Donte Moncrief,Delanie Walker,New York Giants,Josh Jacobs,140.11,85.6
Patrick Mahomes,James Conner,Devin Singletary,Julio Jones,Julian Edelman,Josh Gordon,Darren Waller,Chicago Bears,Devante Parker,140.1,121.82
Cam Newton,Alvin Kamara,Chris Carson,Mike Evans,Curtis Samuel,Tyrell Williams,T.J. Hockenson,New England Patriots,Nick Chubb,140.1,131.52
Ben Roethlisberger,Dalvin Cook,James Conner,Odell Beckham Jr,Julio Jones,D.K. Metcalf,Vance McDonald,New England Patriots,T.J. Hockenson,140.08,185.9
Cam Newton,Alvin Kamara,Miles Sanders,DeAndre Hopkins,Julio Jones,Mike Evans,Darren Waller,Pittsburgh Steelers,Greg Olsen,140.08,118.02
Andy Dalton,Christian McCaffrey,Austin Ekeler,Michael Thomas,DeSean Jackson,Calvin Ridley,Austin Hooper,Pittsburgh Steelers,Josh Jacobs,140.07,124.94
Kirk Cousins,Austin Ekeler,Kerryon Johnson,Davante Adams,Julio Jones,Stefon Diggs,Evan Engram,Carolina Panthers,Darren Waller,140.05,144.2
Matthew Stafford,Alvin Kamara,Austin Ekeler,DeAndre Hopkins,Keenan Allen,Keesean Johnson,T.J. Hockenson,New England Patriots,Devonta Freeman,140.04,129.4
Jameis Winston,Nick Chubb,Kenyan Drake,DeAndre Hopkins,Julio Jones,Curtis Samuel,Evan Engram,New England Patriots,OJ Howard,140.03,144.52
Deshaun Watson,Christian McCaffrey,Alvin Kamara,Julio Jones,John Ross,Deebo Samuel,Tyler Eifert,Houston Texans,Tarik Cohen,140.02,126.66
Patrick Mahomes,Austin Ekeler,Josh Jacobs,Odell Beckham Jr,Davante Adams,Jarvis Landry,David Njoku,Houston Texans,Chris Thompson,140.02,147.82
Josh Allen,Austin Ekeler,Damien Williams,Julio Jones,Tyler Boyd,John Ross,George Kittle,Cincinnati Bengals,Devonta Freeman,140.02,150.92
Carson Wentz,Christian McCaffrey,Dalvin Cook,Julio Jones,Calvin Ridley,Devante Parker,Vernon Davis,Carolina Panthers,Kenyan Drake,140.02,137.74
Patrick Mahomes,David Johnson,James Conner,Keenan Allen,Tyrell Williams,Courtland Sutton,Darren Waller,Denver Broncos,Leonard Fournette,140.01,124.92
Jared Goff,Christian McCaffrey,James White,Julio Jones,Mohamed Sanu,Tyrell Williams,Zach Ertz,New York Jets,Tarik Cohen,140.01,117.82
Derek Carr,James Conner,Austin Ekeler,Sammy Watkins,Robert Woods,Tyrell Williams,Zach Ertz,Denver Broncos,Josh Jacobs,140.0,110.32
Patrick Mahomes,Christian McCaffrey,Derrick Henry,Keenan Allen,Danny Amendola,Dontrelle Inman,Evan Engram,Denver Broncos,Josh Jacobs,139.98,103.62
Tom Brady,Christian McCaffrey,Miles Sanders,Julio Jones,DeSean Jackson,Larry Fitzgerald,Zach Ertz,Houston Texans,Vernon Davis,139.95,120.76
Patrick Mahomes,Leonard Fournette,Josh Jacobs,Julio Jones,Brandin Cooks,Cooper Kupp,Jared Cook,Cincinnati Bengals,Tarik Cohen,139.95,133.02
Cam Newton,Saquon Barkley,Austin Ekeler,Julio Jones,Allen Robinson,Mohamed Sanu,Austin Hooper,Pittsburgh Steelers,Devonta Freeman,139.94,133.22
Drew Brees,Christian McCaffrey,Damien Williams,Julio Jones,Brandin Cooks,Ted Ginn,Vernon Davis,Tennessee Titans,Josh Jacobs,139.93,87.42
Deshaun Watson,Saquon Barkley,Austin Ekeler,JuJu Smith-Schuster,Tyler Lockett,James Washington,Darren Waller,Houston Texans,Josh Jacobs,139.91,130.46
Ben Roethlisberger,Christian McCaffrey,Austin Ekeler,Sammy Watkins,D.K. Metcalf,Donte Moncrief,OJ Howard,New England Patriots,Devonta Freeman,139.89,107.0
Deshaun Watson,Nick Chubb,Josh Jacobs,Julio Jones,Allen Robinson,Emmanuel Sanders,George Kittle,Carolina Panthers,Courtland Sutton,139.88,132.46
Ben Roethlisberger,James Conner,Austin Ekeler,Julio Jones,Chris Godwin,Curtis Samuel,OJ Howard,Buffalo Bills,Josh Jacobs,139.87,130.7
Ben Roethlisberger,Saquon Barkley,Matt Breida,JuJu Smith-Schuster,Julio Jones,Jamison Crowder,Vance McDonald,Denver Broncos,Delanie Walker,139.87,129.4
Patrick Mahomes,Ezekiel Elliott,Damien Williams,Julio Jones,Mecole Hardman,Tyrell Williams,Mark Andrews,Chicago Bears,Delanie Walker,139.86,170.62
Patrick Mahomes,Alvin Kamara,Kenyan Drake,Odell Beckham Jr,Keenan Allen,Ryan Grant,Evan Engram,Houston Texans,Darren Waller,139.86,135.22
Ben Roethlisberger,Christian McCaffrey,Nick Chubb,JuJu Smith-Schuster,Sammy Watkins,Christian Kirk,Vance McDonald,Pittsburgh Steelers,T.J. Hockenson,139.84,106.3
Trevor Siemian,Leonard Fournette,James White,Odell Beckham Jr,Julio Jones,Jamison Crowder,Travis Kelce,Houston Texans,Josh Jacobs,139.76,141.02
Deshaun Watson,Alvin Kamara,Matt Breida,DeAndre Hopkins,Julio Jones,Chris Conley,Mark Andrews,Cleveland Browns,Adrian Peterson,139.76,140.36
Patrick Mahomes,David Johnson,Josh Jacobs,Julio Jones,Tyler Boyd,Deebo Samuel,George Kittle,Pittsburgh Steelers,Chris Thompson,139.73,155.52
Carson Wentz,David Johnson,James Conner,Julio Jones,Stefon Diggs,DeSean Jackson,T.J. Hockenson,Jacksonville Jaguars,Josh Jacobs,139.72,102.54
Ben Roethlisberger,Christian McCaffrey,Alvin Kamara,Sammy Watkins,Emmanuel Sanders,Courtland Sutton,Noah Fant,Houston Texans,Josh Jacobs,139.7,92.2
Matt Ryan,Dalvin Cook,Leonard Fournette,Julio Jones,Sammy Watkins,Calvin Ridley,Mark Andrews,Indianapolis Colts,Tarik Cohen,139.69,175.6
Matt Ryan,Kerryon Johnson,Josh Jacobs,Michael Thomas,Julio Jones,Alshon Jeffery,Evan Engram,Jacksonville Jaguars,Devin Singletary,139.69,131.8
Matthew Stafford,Saquon Barkley,Nick Chubb,Keenan Allen,Julio Jones,Marvin Jones,Darren Waller,Jacksonville Jaguars,Chris Thompson,139.69,150.5
Carson Wentz,Chris Carson,Nick Chubb,Julio Jones,D.J. Moore,John Brown,Zach Ertz,New York Giants,Mark Andrews,139.66,160.14
Patrick Mahomes,Christian McCaffrey,Devin Singletary,Michael Thomas,Sammy Watkins,Mecole Hardman,T.J. Hockenson,New York Giants,Adrian Peterson,139.65,115.42
Kyler Murray,Christian McCaffrey,Josh Jacobs,Michael Thomas,Davante Adams,Larry Fitzgerald,Mark Andrews,Indianapolis Colts,Chris Thompson,139.65,137.76
Patrick Mahomes,Alvin Kamara,Devin Singletary,Julio Jones,Mecole Hardman,John Ross,Travis Kelce,Arizona Cardinals,Chris Thompson,139.65,164.02
Patrick Mahomes,Devonta Freeman,Chris Thompson,Julio Jones,Mike Evans,Chris Godwin,OJ Howard,New England Patriots,Emmanuel Sanders,139.64,190.72
Tom Brady,Alvin Kamara,Chris Carson,Julio Jones,Tyrell Williams,Devante Parker,Travis Kelce,Cleveland Browns,Mike Gesicki,139.62,130.36
Tom Brady,Dalvin Cook,Devonta Freeman,Odell Beckham Jr,Julio Jones,Jarvis Landry,Darren Waller,Pittsburgh Steelers,Jamison Crowder,139.62,160.36
Dak Prescott,Christian McCaffrey,Matt Breida,JuJu Smith-Schuster,Amari Cooper,Terry McLaurin,T.J. Hockenson,Denver Broncos,Josh Jacobs,139.6,110.76
Jared Goff,Alvin Kamara,Austin Ekeler,JuJu Smith-Schuster,Calvin Ridley,Devante Parker,Zach Ertz,New England Patriots,Austin Hooper,139.6,153.92
Patrick Mahomes,Chris Carson,Leonard Fournette,Julio Jones,Alshon Jeffery,John Brown,Austin Hooper,Houston Texans,Duke Johnson,139.56,124.32
Deshaun Watson,Leonard Fournette,Austin Ekeler,Julio Jones,DeSean Jackson,Mohamed Sanu,OJ Howard,New England Patriots,Matt Breida,139.56,140.26
Cam Newton,Leonard Fournette,Nick Chubb,Julio Jones,Calvin Ridley,Terry McLaurin,Zach Ertz,Houston Texans,Derrick Henry,139.56,167.72
Drew Brees,Nick Chubb,Devonta Freeman,Julio Jones,Robert Woods,Brandin Cooks,Evan Engram,Chicago Bears,Darren Waller,139.49,111.22
Jared Goff,Austin Ekeler,Kenyan Drake,Julio Jones,Sammy Watkins,Julian Edelman,Mike Gesicki,New England Patriots,Josh Gordon,139.48,147.92
Josh Allen,Saquon Barkley,Austin Ekeler,Sammy Watkins,Calvin Ridley,Ryan Grant,George Kittle,New England Patriots,Darren Waller,139.48,168.92
Derek Carr,Christian McCaffrey,Austin Ekeler,JuJu Smith-Schuster,John Brown,Cole Beasley,Evan Engram,Denver Broncos,Devonta Freeman,139.47,104.42
Jared Goff,Dalvin Cook,Austin Ekeler,Julio Jones,Brandin Cooks,Tyrell Williams,Jared Cook,Carolina Panthers,Devonta Freeman,139.47,158.22
Jared Goff,Alvin Kamara,Nick Chubb,Michael Thomas,Robert Woods,Calvin Ridley,Darren Waller,Pittsburgh Steelers,Devin Singletary,139.47,130.52
Tom Brady,Christian McCaffrey,Phillip Lindsay,Julio Jones,Sammy Watkins,Tyrell Williams,OJ Howard,Tennessee Titans,Ryan Grant,139.46,108.46
Tom Brady,Christian McCaffrey,James White,Julio Jones,Kenny Golladay,Marvin Jones,T.J. Hockenson,Carolina Panthers,Devin Singletary,139.46,131.86
Tom Brady,Alvin Kamara,Josh Jacobs,Davante Adams,Julian Edelman,Josh Gordon,Darren Waller,Carolina Panthers,Chris Thompson,139.46,103.66
Carson Wentz,Leonard Fournette,Devonta Freeman,Keenan Allen,Julio Jones,Sammy Watkins,Austin Hooper,Cleveland Browns,Chris Thompson,139.45,131.44
Lamar Jackson,Damien Williams,Devin Singletary,JuJu Smith-Schuster,Julio Jones,DeSean Jackson,Evan Engram,Pittsburgh Steelers,Calvin Ridley,139.44,143.48
Patrick Mahomes,Le'Veon Bell,Tarik Cohen,Julio Jones,Alshon Jeffery,Courtland Sutton,Zach Ertz,Denver Broncos,Delanie Walker,139.4,126.72
Carson Wentz,Alvin Kamara,James White,Julio Jones,Allen Robinson,DeSean Jackson,Delanie Walker,Green Bay Packers,Tyrell Williams,139.4,112.64
Patrick Mahomes,Christian McCaffrey,James Conner,Brandin Cooks,Cooper Kupp,Ted Ginn,Mark Andrews,Denver Broncos,Adrian Peterson,139.39,134.02
Matt Ryan,Alvin Kamara,Dalvin Cook,Julio Jones,Larry Fitzgerald,Cole Beasley,Zach Ertz,Cincinnati Bengals,Chris Thompson,139.37,149.8
Trevor Siemian,Christian McCaffrey,Adrian Peterson,Odell Beckham Jr,Davante Adams,Julio Jones,David Njoku,Cleveland Browns,Delanie Walker,139.37,121.82
Jared Goff,Christian McCaffrey,Derrick Henry,Julio Jones,Robert Woods,Jamison Crowder,Jared Cook,New York Giants,T.J. Hockenson,139.37,97.82
Patrick Mahomes,Nick Chubb,Austin Ekeler,DeAndre Hopkins,Dede Westbrook,Will Fuller,Delanie Walker,Houston Texans,Devonta Freeman,139.36,125.32
Matt Ryan,Saquon Barkley,Austin Ekeler,T.Y. Hilton,John Brown,Corey Davis,Delanie Walker,New England Patriots,Josh Jacobs,139.36,165.0
Jared Goff,Saquon Barkley,Austin Ekeler,Michael Thomas,Tyrell Williams,Ted Ginn,Mark Andrews,Chicago Bears,Josh Jacobs,139.34,147.52
Matt Ryan,Dalvin Cook,Nick Chubb,Julio Jones,Julian Edelman,Jamison Crowder,Austin Hooper,Houston Texans,Kerryon Johnson,139.34,158.0
Dak Prescott,Le'Veon Bell,Matt Breida,Julio Jones,Sammy Watkins,Michael Gallup,Vernon Davis,New England Patriots,Chris Thompson,139.32,175.06
Jared Goff,Christian McCaffrey,Alvin Kamara,Allen Robinson,Cooper Kupp,Ted Ginn,Austin Hooper,Cincinnati Bengals,Josh Jacobs,139.32,78.42
Dak Prescott,Alvin Kamara,Miles Sanders,Julio Jones,Trey Quinn,Terry McLaurin,Travis Kelce,New England Patriots,Evan Engram,139.32,172.26
Trevor Siemian,Saquon Barkley,Austin Ekeler,Julio Jones,Robby Anderson,Jamison Crowder,Evan Engram,Indianapolis Colts,Damien Williams,139.31,125.02
Philip Rivers,Saquon Barkley,Josh Jacobs,Keenan Allen,Julio Jones,Travis Benjamin,Evan Engram,Pittsburgh Steelers,Kenyan Drake,139.3,123.32
