QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Patrick Mahomes,Ezekiel Elliott,Le'Veon Bell,Terry McLaurin,Devante Parker,Trey Quinn,Zach Ertz,Atlanta Falcons,Chris Carson,135.64,142.32
Matt Ryan,Ezekiel Elliott,Tevin Coleman,Julio Jones,Michael Gallup,Preston Williams,Zach Ertz,Minnesota Vikings,Austin Hooper,135.62,159.14
Patrick Mahomes,Leonard Fournette,Tevin Coleman,DeAndre Hopkins,Tyler Boyd,Preston Williams,Travis Kelce,Minnesota Vikings,Jamison Crowder,135.62,112.92
Matt Ryan,Derrick Henry,Devonta Freeman,Tyler Boyd,Larry Fitzgerald,Michael Gallup,Austin Hooper,Washington Redskins,Brandin Cooks,135.59,135.64
Matt Ryan,Dalvin Cook,Joe Mixon,Amari Cooper,Calvin Ridley,Preston Williams,Austin Hooper,Denver Broncos,Mark Andrews,135.58,141.04
Matt Ryan,Dalvin Cook,Nick Chubb,Tyler Boyd,D.J. Chark,Jarvis Landry,Mark Andrews,New York Jets,Auden Tate,135.56,128.14
Gardner Minshew,Le'Veon Bell,Chris Thompson,Julio Jones,DeAndre Hopkins,Calvin Ridley,Mark Andrews,Washington Redskins,Mohamed Sanu,135.56,105.82
Matt Ryan,Alvin Kamara,David Johnson,Robert Woods,Mohamed Sanu,Keesean Johnson,Mark Andrews,Miami Dolphins,Le'Veon Bell,135.56,120.84
Deshaun Watson,David Johnson,Joe Mixon,Cooper Kupp,Larry Fitzgerald,Courtland Sutton,Austin Hooper,Kansas City Chiefs,Mohamed Sanu,135.5,135.3
Dak Prescott,Alvin Kamara,Royce Freeman,Cooper Kupp,Tyler Boyd,Robert Woods,George Kittle,New York Jets,D.J. Chark,135.44,91.32
Russell Wilson,Nick Chubb,Le'Veon Bell,Tyler Lockett,Robert Woods,D.K. Metcalf,Austin Hooper,Kansas City Chiefs,Joe Mixon,135.42,145.4
Matt Ryan,Nick Chubb,Damien Williams,Julio Jones,Larry Fitzgerald,Jamison Crowder,George Kittle,Tennessee Titans,Carlos Hyde,135.41,173.64
Lamar Jackson,Leonard Fournette,Chris Carson,Cooper Kupp,Will Fuller,Terry McLaurin,George Kittle,Kansas City Chiefs,Gerald Everett,135.41,153.64
Matt Ryan,Nick Chubb,Phillip Lindsay,DeAndre Hopkins,Cooper Kupp,Calvin Ridley,Jared Cook,Tennessee Titans,Mohamed Sanu,135.38,141.94
Russell Wilson,Le'Veon Bell,Phillip Lindsay,DeAndre Hopkins,Odell Beckham Jr,D.J. Chark,Zach Ertz,Arizona Cardinals,D.K. Metcalf,135.36,120.3
Lamar Jackson,Le'Veon Bell,Royce Freeman,Julio Jones,DeAndre Hopkins,Terry McLaurin,Austin Hooper,Arizona Cardinals,Keesean Johnson,135.35,158.94
Patrick Mahomes,Dalvin Cook,David Johnson,Devante Parker,Preston Williams,Trey Quinn,George Kittle,Jacksonville Jaguars,Leonard Fournette,135.35,128.22
Dak Prescott,Dalvin Cook,Leonard Fournette,Tyler Lockett,Jarvis Landry,Courtland Sutton,Austin Hooper,Jacksonville Jaguars,Will Dissly,135.33,116.12
Kyler Murray,Leonard Fournette,Derrick Henry,Cooper Kupp,Larry Fitzgerald,Preston Williams,Austin Hooper,Denver Broncos,Phillip Lindsay,135.32,144.8
Lamar Jackson,Ezekiel Elliott,Le'Veon Bell,Cooper Kupp,Larry Fitzgerald,Courtland Sutton,Delanie Walker,Atlanta Falcons,Corey Davis,135.3,118.34
Dak Prescott,Dalvin Cook,Chris Carson,Cooper Kupp,Michael Gallup,Brandin Cooks,George Kittle,Cincinnati Bengals,Kenyan Drake,135.3,124.52
Matt Ryan,Nick Chubb,Devonta Freeman,Cooper Kupp,Adam Thielen,Robert Woods,Gerald Everett,Miami Dolphins,Emmanuel Sanders,135.29,129.54
Dak Prescott,Dalvin Cook,Le'Veon Bell,Cooper Kupp,Larry Fitzgerald,Jamison Crowder,Jason Witten,Jacksonville Jaguars,Damien Williams,135.27,105.02
Matt Ryan,David Johnson,Joe Mixon,Michael Thomas,Cooper Kupp,D.J. Chark,Jared Cook,Atlanta Falcons,Kenyan Drake,135.23,122.64
Patrick Mahomes,Alvin Kamara,Leonard Fournette,Will Fuller,Michael Gallup,Courtland Sutton,Austin Hooper,Miami Dolphins,Keke Coutee,135.22,119.62
Patrick Mahomes,Dalvin Cook,Chris Thompson,DeAndre Hopkins,Will Fuller,Mohamed Sanu,Will Dissly,Jacksonville Jaguars,Jamison Crowder,135.22,92.82
Matt Ryan,Alvin Kamara,David Johnson,Will Fuller,Emmanuel Sanders,Keke Coutee,Travis Kelce,New York Jets,George Kittle,135.21,126.14
Lamar Jackson,Le'Veon Bell,Chris Thompson,Julio Jones,Michael Gallup,Robby Anderson,Travis Kelce,Denver Broncos,Jamison Crowder,135.2,155.64
Matt Ryan,Nick Chubb,Phillip Lindsay,Michael Thomas,Brandin Cooks,Deebo Samuel,George Kittle,Washington Redskins,Chris Thompson,135.2,145.64
Matt Ryan,Nick Chubb,Mark Ingram,Michael Thomas,Calvin Ridley,Michael Gallup,Austin Hooper,New York Jets,Robby Anderson,135.19,178.94
Jared Goff,Chris Carson,Devonta Freeman,Cooper Kupp,Tyler Boyd,Larry Fitzgerald,George Kittle,Minnesota Vikings,Emmanuel Sanders,135.17,111.72
Matt Ryan,Alvin Kamara,Matt Breida,Larry Fitzgerald,Michael Gallup,Courtland Sutton,Travis Kelce,Atlanta Falcons,Mohamed Sanu,135.13,105.84
Patrick Mahomes,Le'Veon Bell,Damien Williams,Will Fuller,Brandin Cooks,Jarvis Landry,Travis Kelce,Miami Dolphins,Preston Williams,135.11,80.22
Kyler Murray,Alvin Kamara,Le'Veon Bell,Cooper Kupp,Deebo Samuel,Devante Parker,George Kittle,Kansas City Chiefs,Devonta Freeman,135.1,133.2
Russell Wilson,Leonard Fournette,Phillip Lindsay,Odell Beckham Jr,Tyler Lockett,Michael Gallup,Austin Hooper,Washington Redskins,Kenyan Drake,135.09,154.6
Patrick Mahomes,Mark Ingram,Chris Carson,Julio Jones,Larry Fitzgerald,Mohamed Sanu,George Kittle,Houston Texans,Robby Anderson,135.09,158.52
Lamar Jackson,Alvin Kamara,Nick Chubb,Tyler Boyd,Mohamed Sanu,Preston Williams,Mark Andrews,Minnesota Vikings,Joe Mixon,135.06,124.94
Matt Ryan,Damien Williams,Joe Mixon,DeAndre Hopkins,Tyreek Hill,Will Fuller,George Kittle,Washington Redskins,Trey Quinn,135.05,133.84
Patrick Mahomes,Chris Carson,Damien Williams,DeAndre Hopkins,Tyreek Hill,Michael Gallup,Austin Hooper,New York Jets,Tevin Coleman,135.05,152.82
Matt Ryan,Dalvin Cook,Alvin Kamara,Larry Fitzgerald,Calvin Ridley,Robby Anderson,Noah Fant,Washington Redskins,Phillip Lindsay,135.04,144.24
Kirk Cousins,Le'Veon Bell,Devonta Freeman,Amari Cooper,Adam Thielen,Tyler Lockett,Zach Ertz,New York Jets,Robert Woods,135.04,119.22
Jared Goff,Chris Carson,Phillip Lindsay,DeAndre Hopkins,Cooper Kupp,Brandin Cooks,Zach Ertz,Atlanta Falcons,Courtland Sutton,135.02,93.92
Patrick Mahomes,Nick Chubb,Le'Veon Bell,Julio Jones,Robert Woods,Brandin Cooks,Tyler Higbee,Minnesota Vikings,Jamison Crowder,134.97,131.92
Matt Ryan,Phillip Lindsay,Matt Breida,Julio Jones,DeAndre Hopkins,Amari Cooper,Austin Hooper,Cincinnati Bengals,Corey Davis,134.96,143.64
Deshaun Watson,Nick Chubb,Le'Veon Bell,Amari Cooper,Brandin Cooks,Keke Coutee,Travis Kelce,Atlanta Falcons,Kenyan Drake,134.94,113.8
Jared Goff,Leonard Fournette,Le'Veon Bell,Michael Thomas,Brandin Cooks,Trey Quinn,George Kittle,San Francisco 49ers,Chris Carson,134.94,118.32
Patrick Mahomes,Matt Breida,Royce Freeman,Cooper Kupp,Larry Fitzgerald,Robert Woods,Zach Ertz,Washington Redskins,Brandin Cooks,134.92,94.52
Patrick Mahomes,David Johnson,Nick Chubb,Will Fuller,Mohamed Sanu,Devante Parker,Jordan Akins,Washington Redskins,Le'Veon Bell,134.9,138.22
Lamar Jackson,Alvin Kamara,Leonard Fournette,Stefon Diggs,Alshon Jeffery,Courtland Sutton,Zach Ertz,Jacksonville Jaguars,Preston Williams,134.89,167.24
Patrick Mahomes,Alvin Kamara,Le'Veon Bell,Adam Thielen,Will Fuller,Stefon Diggs,Dallas Goedert,Jacksonville Jaguars,Kenyan Drake,134.85,150.12
Deshaun Watson,Leonard Fournette,Joe Mixon,DeAndre Hopkins,Tyreek Hill,D.J. Chark,Zach Ertz,New York Jets,Preston Williams,134.84,118.4
Deshaun Watson,Nick Chubb,Derrick Henry,Cooper Kupp,Larry Fitzgerald,Robert Woods,George Kittle,Arizona Cardinals,Robby Anderson,134.84,143.6
Kyler Murray,David Johnson,Leonard Fournette,Julio Jones,Emmanuel Sanders,Mohamed Sanu,Zach Ertz,Jacksonville Jaguars,Jamison Crowder,134.84,137.7
Lamar Jackson,Dalvin Cook,Leonard Fournette,Amari Cooper,D.J. Chark,Courtland Sutton,Noah Fant,Atlanta Falcons,Emmanuel Sanders,134.83,88.64
Kyler Murray,Dalvin Cook,Nick Chubb,Adam Thielen,Calvin Ridley,Mohamed Sanu,George Kittle,New York Jets,Preston Williams,134.83,143.9
Patrick Mahomes,Alvin Kamara,Royce Freeman,Adam Thielen,Alshon Jeffery,Mohamed Sanu,Zach Ertz,Atlanta Falcons,George Kittle,134.81,122.92
Matt Ryan,Chris Carson,Royce Freeman,DeAndre Hopkins,Tyler Boyd,Will Fuller,Travis Kelce,Jacksonville Jaguars,Devante Parker,134.76,133.94
Gardner Minshew,Alvin Kamara,Nick Chubb,Tyler Boyd,Dede Westbrook,Ted Ginn,Austin Hooper,Washington Redskins,Le'Veon Bell,134.76,122.22
Patrick Mahomes,David Johnson,Le'Veon Bell,Larry Fitzgerald,D.J. Chark,Keesean Johnson,Austin Hooper,Tennessee Titans,Matt Breida,134.76,127.92
Lamar Jackson,Leonard Fournette,Kenyan Drake,Michael Thomas,Amari Cooper,Michael Gallup,George Kittle,Denver Broncos,Demaryius Thomas,134.75,145.94
Patrick Mahomes,Dalvin Cook,Chris Thompson,Adam Thielen,Stefon Diggs,D.J. Chark,Zach Ertz,New York Jets,Robby Anderson,134.74,145.62
Matt Ryan,Ezekiel Elliott,Carlos Hyde,Cooper Kupp,Tyler Boyd,Brandin Cooks,George Kittle,Miami Dolphins,Robby Anderson,134.74,149.94
Dak Prescott,Le'Veon Bell,Derrick Henry,Tyler Lockett,Larry Fitzgerald,Calvin Ridley,Zach Ertz,Miami Dolphins,Austin Hooper,134.69,113.42
Gardner Minshew,Dalvin Cook,Phillip Lindsay,Michael Thomas,Will Fuller,D.J. Chark,George Kittle,Atlanta Falcons,Mohamed Sanu,134.68,94.32
Deshaun Watson,Nick Chubb,Phillip Lindsay,DeAndre Hopkins,Will Fuller,Robert Woods,Austin Hooper,Jacksonville Jaguars,Tevin Coleman,134.66,163.1
Matt Ryan,Dalvin Cook,Leonard Fournette,Michael Thomas,Tyler Boyd,Robby Anderson,Jason Witten,Kansas City Chiefs,Jamison Crowder,134.63,144.04
Patrick Mahomes,Ezekiel Elliott,Leonard Fournette,Cooper Kupp,Michael Gallup,Robby Anderson,Jason Witten,Atlanta Falcons,Kenyan Drake,134.62,131.62
Dak Prescott,Le'Veon Bell,Phillip Lindsay,Julio Jones,Amari Cooper,Robert Woods,Mark Andrews,San Francisco 49ers,Robby Anderson,134.62,128.12
Gardner Minshew,Le'Veon Bell,Joe Mixon,Michael Thomas,DeAndre Hopkins,Larry Fitzgerald,George Kittle,Denver Broncos,Jared Cook,134.61,127.12
Patrick Mahomes,Leonard Fournette,Phillip Lindsay,Michael Thomas,Amari Cooper,Dede Westbrook,Geoff Swaim,Washington Redskins,Mohamed Sanu,134.6,98.02
Patrick Mahomes,Dalvin Cook,Le'Veon Bell,Michael Thomas,Courtland Sutton,Adam Humphries,Noah Fant,Tennessee Titans,Phillip Lindsay,134.6,108.82
Kirk Cousins,Leonard Fournette,Le'Veon Bell,Cooper Kupp,Stefon Diggs,Dede Westbrook,Zach Ertz,Miami Dolphins,Joe Mixon,134.54,137.22
Matt Ryan,David Johnson,Damien Williams,Julio Jones,Robert Woods,Jarvis Landry,Austin Hooper,Atlanta Falcons,Miles Sanders,134.51,153.04
Russell Wilson,Dalvin Cook,Leonard Fournette,Odell Beckham Jr,Jarvis Landry,Mohamed Sanu,George Kittle,Minnesota Vikings,Robby Anderson,134.5,148.5
Kirk Cousins,Dalvin Cook,Le'Veon Bell,Julio Jones,Alshon Jeffery,Emmanuel Sanders,Zach Ertz,Arizona Cardinals,Preston Williams,134.48,117.92
Patrick Mahomes,Derrick Henry,Joe Mixon,Michael Thomas,Cooper Kupp,Robert Woods,Gerald Everett,New York Jets,Phillip Lindsay,134.46,80.62
Patrick Mahomes,Devonta Freeman,Malcolm Brown,Julio Jones,Larry Fitzgerald,Jarvis Landry,Zach Ertz,San Francisco 49ers,Austin Hooper,134.45,140.02
Kyler Murray,Ezekiel Elliott,Leonard Fournette,Calvin Ridley,Dede Westbrook,Courtland Sutton,Austin Hooper,New York Jets,Chris Carson,134.45,172.2
Patrick Mahomes,Nick Chubb,Devonta Freeman,Michael Thomas,Tyler Boyd,D.J. Chark,Austin Hooper,Arizona Cardinals,Geoff Swaim,134.42,139.92
Matt Ryan,Leonard Fournette,Mark Ingram,DeAndre Hopkins,Tyreek Hill,Auden Tate,Jordan Akins,Arizona Cardinals,Le'Veon Bell,134.41,142.94
Lamar Jackson,Ezekiel Elliott,Le'Veon Bell,Tyler Boyd,Robert Woods,Emmanuel Sanders,Hayden Hurst,Kansas City Chiefs,Devonta Freeman,134.38,121.04
Dak Prescott,Dalvin Cook,Nick Chubb,Robert Woods,Michael Gallup,D.J. Chark,Austin Hooper,Atlanta Falcons,Jamison Crowder,134.38,131.72
Matt Ryan,Dalvin Cook,Carlos Hyde,Julio Jones,Cooper Kupp,Terry McLaurin,Noah Fant,Atlanta Falcons,Mohamed Sanu,134.37,134.34
Matt Ryan,Alvin Kamara,Leonard Fournette,Adam Thielen,D.J. Chark,Courtland Sutton,George Kittle,San Francisco 49ers,Latavius Murray,134.36,144.14
Deshaun Watson,Chris Carson,Kenyan Drake,Julio Jones,Will Fuller,Preston Williams,Travis Kelce,Minnesota Vikings,George Kittle,134.36,149.7
Deshaun Watson,Joe Mixon,Chris Thompson,DeAndre Hopkins,Tyler Boyd,Courtland Sutton,Travis Kelce,Arizona Cardinals,George Kittle,134.35,105.5
Russell Wilson,Le'Veon Bell,Chris Thompson,Odell Beckham Jr,Tyler Lockett,Dede Westbrook,Travis Kelce,New York Jets,George Kittle,134.33,117.5
Patrick Mahomes,Le'Veon Bell,Royce Freeman,DeAndre Hopkins,Tyreek Hill,Robert Woods,Mark Andrews,Denver Broncos,Trey Quinn,134.33,135.52
Kyler Murray,Leonard Fournette,Chris Thompson,DeAndre Hopkins,Larry Fitzgerald,Jarvis Landry,Travis Kelce,New York Jets,Mohamed Sanu,134.32,106.3
Lamar Jackson,Le'Veon Bell,Damien Williams,Cooper Kupp,Adam Thielen,Will Fuller,Mark Andrews,Washington Redskins,Hayden Hurst,134.31,114.04
Patrick Mahomes,Dalvin Cook,Malcolm Brown,Tyler Lockett,Calvin Ridley,Michael Gallup,Austin Hooper,Minnesota Vikings,Mohamed Sanu,134.3,118.22
Lamar Jackson,Nick Chubb,Devonta Freeman,Amari Cooper,Robert Woods,Deebo Samuel,George Kittle,Jacksonville Jaguars,Joe Mixon,134.29,141.34
Matt Ryan,David Johnson,Carlos Hyde,Odell Beckham Jr,Larry Fitzgerald,Emmanuel Sanders,Zach Ertz,Denver Broncos,Austin Hooper,134.28,177.24
Lamar Jackson,David Johnson,Tevin Coleman,Julio Jones,Amari Cooper,Dede Westbrook,Austin Hooper,New York Jets,Mohamed Sanu,134.27,142.94
Lamar Jackson,Dalvin Cook,Kenyan Drake,Julio Jones,Will Fuller,Mohamed Sanu,Zach Ertz,Kansas City Chiefs,Keesean Johnson,134.21,113.94
Matt Ryan,Le'Veon Bell,Matt Breida,Michael Thomas,Cooper Kupp,Odell Beckham Jr,Ricky Seals-Jones,Arizona Cardinals,Jarvis Landry,134.21,119.54
Patrick Mahomes,Derrick Henry,Chris Thompson,Cooper Kupp,Tyler Boyd,Deebo Samuel,Zach Ertz,Denver Broncos,George Kittle,134.2,96.42
Matt Ryan,Dalvin Cook,Nick Chubb,Amari Cooper,Michael Gallup,Dede Westbrook,Jason Witten,Arizona Cardinals,Kenyan Drake,134.19,123.34
Patrick Mahomes,David Johnson,Le'Veon Bell,Amari Cooper,Michael Gallup,Courtland Sutton,Will Dissly,Atlanta Falcons,Demaryius Thomas,134.19,92.22
Matt Ryan,Ezekiel Elliott,Damien Williams,DeAndre Hopkins,Larry Fitzgerald,Mohamed Sanu,Mark Andrews,Arizona Cardinals,Tevin Coleman,134.18,137.54
Matt Ryan,Dalvin Cook,Derrick Henry,Michael Thomas,Robert Woods,Emmanuel Sanders,Austin Hooper,Arizona Cardinals,Keesean Johnson,134.17,110.24
Matt Ryan,Alvin Kamara,Kenyan Drake,DeAndre Hopkins,Jarvis Landry,Keesean Johnson,Travis Kelce,San Francisco 49ers,Austin Hooper,134.16,135.54
Gardner Minshew,Dalvin Cook,Le'Veon Bell,Julio Jones,Cooper Kupp,Robby Anderson,George Kittle,Tennessee Titans,Tyler Higbee,134.16,116.12
Matt Ryan,Le'Veon Bell,Phillip Lindsay,Amari Cooper,Odell Beckham Jr,Adam Thielen,Jason Witten,Denver Broncos,Jamison Crowder,134.13,149.34
Patrick Mahomes,Alvin Kamara,Chris Thompson,DeAndre Hopkins,Cooper Kupp,Dede Westbrook,Mark Andrews,New York Jets,Keke Coutee,134.13,92.72
Kyler Murray,Leonard Fournette,Joe Mixon,DeAndre Hopkins,Cooper Kupp,Robert Woods,Tyler Higbee,Washington Redskins,Courtland Sutton,134.13,112.4
Jared Goff,Nick Chubb,Miles Sanders,DeAndre Hopkins,Cooper Kupp,Jarvis Landry,George Kittle,Kansas City Chiefs,Austin Hooper,134.13,137.02
Patrick Mahomes,David Johnson,Chris Carson,DeAndre Hopkins,Will Fuller,D.J. Chark,Gerald Everett,Atlanta Falcons,Preston Williams,134.12,118.12
Matt Ryan,Nick Chubb,Le'Veon Bell,Tyler Lockett,Alshon Jeffery,Nelson Agholor,Zach Ertz,Minnesota Vikings,Matt Breida,134.1,151.44
Patrick Mahomes,Chris Thompson,Adrian Peterson,Julio Jones,Adam Thielen,Tyler Lockett,Austin Hooper,Kansas City Chiefs,Kenyan Drake,134.1,142.42
Matt Ryan,Leonard Fournette,Le'Veon Bell,Julio Jones,Stefon Diggs,Alshon Jeffery,Dallas Goedert,Kansas City Chiefs,Brandin Cooks,134.09,176.94
Kyler Murray,Le'Veon Bell,Chris Carson,Julio Jones,Cooper Kupp,Keesean Johnson,Will Dissly,Miami Dolphins,Kenyan Drake,134.09,117.9
Deshaun Watson,Mark Ingram,Le'Veon Bell,Cooper Kupp,Robert Woods,Brandin Cooks,Will Dissly,San Francisco 49ers,Mohamed Sanu,134.09,94.5
Kyler Murray,Leonard Fournette,Le'Veon Bell,Julio Jones,Larry Fitzgerald,D.J. Chark,Gerald Everett,San Francisco 49ers,Carlos Hyde,134.09,138.8
Deshaun Watson,Le'Veon Bell,Matt Breida,DeAndre Hopkins,Cooper Kupp,Tyler Boyd,Jordan Akins,New York Jets,Larry Fitzgerald,134.07,101.0
Patrick Mahomes,Damien Williams,Phillip Lindsay,Cooper Kupp,Odell Beckham Jr,Jarvis Landry,Austin Hooper,Minnesota Vikings,D.K. Metcalf,134.02,125.72
Matt Ryan,Leonard Fournette,Mark Ingram,Amari Cooper,Jamison Crowder,Demaryius Thomas,Travis Kelce,Washington Redskins,Devonta Freeman,134.01,141.04
Lamar Jackson,Leonard Fournette,Damien Williams,DeAndre Hopkins,Devante Parker,Keke Coutee,Travis Kelce,Washington Redskins,Phillip Lindsay,133.98,131.94
Kyler Murray,Alvin Kamara,Chris Carson,DeAndre Hopkins,Terry McLaurin,Mohamed Sanu,Austin Hooper,Minnesota Vikings,Robby Anderson,133.98,189.9
Jimmy Garoppolo,Leonard Fournette,Kenyan Drake,DeAndre Hopkins,Adam Thielen,Tyler Lockett,George Kittle,Arizona Cardinals,Robert Woods,133.97,121.82
Deshaun Watson,Leonard Fournette,Kenyan Drake,Tyreek Hill,Tyler Boyd,Emmanuel Sanders,Travis Kelce,Washington Redskins,Robby Anderson,133.97,138.5
Deshaun Watson,Dalvin Cook,Nick Chubb,Robert Woods,Emmanuel Sanders,Corey Davis,Delanie Walker,Denver Broncos,Le'Veon Bell,133.95,135.5
Jared Goff,Alvin Kamara,Kenyan Drake,Michael Thomas,Cooper Kupp,Courtland Sutton,George Kittle,Arizona Cardinals,Carlos Hyde,133.94,107.22
Gardner Minshew,Chris Carson,Joe Mixon,Julio Jones,Michael Thomas,Dede Westbrook,Zach Ertz,Jacksonville Jaguars,Austin Hooper,133.93,131.52
Kyler Murray,Ezekiel Elliott,Le'Veon Bell,Cooper Kupp,D.J. Chark,Dede Westbrook,Geoff Swaim,Washington Redskins,Emmanuel Sanders,133.92,107.2
Jimmy Garoppolo,David Johnson,Le'Veon Bell,Cooper Kupp,Michael Gallup,Jarvis Landry,George Kittle,Denver Broncos,Preston Williams,133.92,125.12
Jared Goff,Alvin Kamara,Le'Veon Bell,Robert Woods,Michael Gallup,Brandin Cooks,Zach Ertz,Kansas City Chiefs,Chris Thompson,133.89,68.02
Patrick Mahomes,Joe Mixon,Miles Sanders,Amari Cooper,Will Fuller,Mohamed Sanu,Travis Kelce,Denver Broncos,George Kittle,133.87,115.62
Kirk Cousins,Alvin Kamara,Phillip Lindsay,Cooper Kupp,Adam Thielen,Emmanuel Sanders,Zach Ertz,Jacksonville Jaguars,Austin Hooper,133.86,128.92
Kyler Murray,Alvin Kamara,Phillip Lindsay,Michael Thomas,Amari Cooper,Robby Anderson,George Kittle,Jacksonville Jaguars,Jamison Crowder,133.8,149.7
Dak Prescott,Le'Veon Bell,Chris Carson,Julio Jones,Tyler Boyd,Michael Gallup,Jason Witten,Arizona Cardinals,D.J. Chark,133.79,113.02
Patrick Mahomes,Phillip Lindsay,Tevin Coleman,Larry Fitzgerald,Will Fuller,Michael Gallup,Travis Kelce,Washington Redskins,Emmanuel Sanders,133.79,102.32
Patrick Mahomes,Alvin Kamara,Chris Carson,Julio Jones,Amari Cooper,Courtland Sutton,Noah Fant,New York Jets,Corey Davis,133.78,109.22
Deshaun Watson,Dalvin Cook,Tevin Coleman,Cooper Kupp,D.J. Chark,Courtland Sutton,George Kittle,Washington Redskins,Deebo Samuel,133.78,119.7
Russell Wilson,Nick Chubb,Le'Veon Bell,Adam Thielen,Terry McLaurin,Jarvis Landry,George Kittle,Cincinnati Bengals,Will Dissly,133.76,157.7
Matt Ryan,David Johnson,Leonard Fournette,Tyler Lockett,Calvin Ridley,Michael Gallup,George Kittle,Atlanta Falcons,Keesean Johnson,133.75,140.04
Matt Ryan,Leonard Fournette,Derrick Henry,Julio Jones,Will Fuller,Calvin Ridley,Gerald Everett,Washington Redskins,Preston Williams,133.75,120.04
Patrick Mahomes,Dalvin Cook,Leonard Fournette,Larry Fitzgerald,Courtland Sutton,Mohamed Sanu,Mark Andrews,San Francisco 49ers,Keesean Johnson,133.73,110.72
Matt Ryan,David Johnson,Le'Veon Bell,Michael Thomas,Tyler Boyd,Terry McLaurin,Jeremy Sprinkle,Washington Redskins,Trey Quinn,133.73,141.54
Matt Ryan,Le'Veon Bell,Derrick Henry,Michael Thomas,Adam Thielen,D.J. Chark,Will Dissly,Kansas City Chiefs,Ted Ginn,133.73,104.24
Lamar Jackson,David Johnson,Le'Veon Bell,Courtland Sutton,Emmanuel Sanders,A.J. Brown,Travis Kelce,Miami Dolphins,Phillip Lindsay,133.73,117.34
Lamar Jackson,Nick Chubb,Phillip Lindsay,Julio Jones,Odell Beckham Jr,Jarvis Landry,Will Dissly,New York Jets,Preston Williams,133.72,135.64
Lamar Jackson,Alvin Kamara,Kenyan Drake,Cooper Kupp,Tyler Lockett,D.K. Metcalf,Will Dissly,Denver Broncos,Mohamed Sanu,133.71,118.94
Lamar Jackson,Ezekiel Elliott,Phillip Lindsay,DeAndre Hopkins,Courtland Sutton,Auden Tate,Austin Hooper,Minnesota Vikings,Mark Andrews,133.68,173.24
Patrick Mahomes,Alvin Kamara,Le'Veon Bell,Amari Cooper,Terry McLaurin,Preston Williams,Jeremy Sprinkle,Kansas City Chiefs,Phillip Lindsay,133.62,107.02
Patrick Mahomes,Le'Veon Bell,Carlos Hyde,DeAndre Hopkins,Adam Thielen,Tyler Boyd,Austin Hooper,Miami Dolphins,Byron Pringle,133.61,127.42
Patrick Mahomes,Nick Chubb,Devonta Freeman,Odell Beckham Jr,Tyler Lockett,Emmanuel Sanders,Will Dissly,Jacksonville Jaguars,Robby Anderson,133.61,146.92
Patrick Mahomes,Dalvin Cook,Le'Veon Bell,Julio Jones,Dede Westbrook,Ted Ginn,Geoff Swaim,Jacksonville Jaguars,Devonta Freeman,133.6,118.72
Lamar Jackson,Chris Carson,Chris Thompson,Cooper Kupp,Amari Cooper,Tyler Boyd,Mark Andrews,Cincinnati Bengals,Jarvis Landry,133.59,108.04
Matt Ryan,Ezekiel Elliott,Royce Freeman,Odell Beckham Jr,Adam Thielen,Calvin Ridley,Austin Hooper,Arizona Cardinals,Kenyan Drake,133.57,170.14
Kirk Cousins,Dalvin Cook,Chris Carson,Adam Thielen,Tyler Boyd,Courtland Sutton,Zach Ertz,Minnesota Vikings,Kenyan Drake,133.56,137.32
Gardner Minshew,Ezekiel Elliott,Kenyan Drake,DeAndre Hopkins,Cooper Kupp,Amari Cooper,George Kittle,New York Jets,Gerald Everett,133.56,96.62
Dak Prescott,Nick Chubb,Royce Freeman,Julio Jones,Tyler Boyd,Larry Fitzgerald,Austin Hooper,Kansas City Chiefs,Preston Williams,133.55,141.22
Kyler Murray,Dalvin Cook,Le'Veon Bell,Terry McLaurin,Calvin Ridley,D.J. Chark,Zach Ertz,Jacksonville Jaguars,Keesean Johnson,133.54,127.4
Matt Ryan,Nick Chubb,Mark Ingram,Tyreek Hill,Tyler Lockett,Larry Fitzgerald,Gerald Everett,Jacksonville Jaguars,Mohamed Sanu,133.54,148.74
Patrick Mahomes,Nick Chubb,Chris Carson,Adam Thielen,Calvin Ridley,Emmanuel Sanders,Austin Hooper,Denver Broncos,Keesean Johnson,133.53,171.22
Matt Ryan,Alvin Kamara,Derrick Henry,Amari Cooper,Tyler Lockett,Brandin Cooks,George Kittle,Arizona Cardinals,Gerald Everett,133.52,97.34
Lamar Jackson,David Johnson,Leonard Fournette,Adam Thielen,Mohamed Sanu,Auden Tate,Mark Andrews,Atlanta Falcons,Chris Carson,133.52,160.14
Patrick Mahomes,Matt Breida,Tevin Coleman,Julio Jones,Amari Cooper,Tyler Boyd,George Kittle,Jacksonville Jaguars,Malcolm Brown,133.5,104.62
Lamar Jackson,Matt Breida,Tevin Coleman,DeAndre Hopkins,Cooper Kupp,Tyler Lockett,Austin Hooper,Washington Redskins,Malcolm Brown,133.48,135.74
Lamar Jackson,Le'Veon Bell,Chris Carson,Larry Fitzgerald,Calvin Ridley,Brandin Cooks,Travis Kelce,Minnesota Vikings,Keesean Johnson,133.48,130.94
Dak Prescott,Dalvin Cook,Leonard Fournette,Larry Fitzgerald,Michael Gallup,Preston Williams,Travis Kelce,Arizona Cardinals,Robby Anderson,133.48,113.52
