QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Jarvis Landry,Jamison Crowder,Auden Tate,CJ Uzomah,Los Angeles Chargers,Ronald Jones II,132.41,73.6
Lamar Jackson,Saquon Barkley,Todd Gurley,Mike Evans,Courtland Sutton,Mike Williams,Hunter Henry,Green Bay Packers,Tyler Higbee,132.4,151.4
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Odell Beckham Jr,Brandin Cooks,Andy Isabella,George Kittle,Cincinnati Bengals,Tyler Higbee,132.39,97.2
Jared Goff,Christian McCaffrey,Jonathan Williams,Chris Godwin,Tyler Boyd,Brandin Cooks,Tyler Higbee,Baltimore Ravens,Jamaal Williams,132.39,123.36
Jameis Winston,Christian McCaffrey,Miles Sanders,Mike Evans,Christian Kirk,Chris Conley,Jonnu Smith,Philadelphia Eagles,Auden Tate,132.34,88.32
Patrick Mahomes,Todd Gurley,Phillip Lindsay,Tyreek Hill,Christian Kirk,Tyler Boyd,Darren Waller,New York Giants,Jack Doyle,132.32,117.8
Patrick Mahomes,Le'Veon Bell,Miles Sanders,Tyreek Hill,Jamison Crowder,Mike Williams,Darren Waller,Baltimore Ravens,Tyler Higbee,132.32,138.0
Patrick Mahomes,Leonard Fournette,LeSean McCoy,D.J. Moore,Robert Woods,Sammy Watkins,Darren Waller,Carolina Panthers,Jack Doyle,132.31,147.3
Carson Wentz,Christian McCaffrey,Aaron Jones,Christian Kirk,Alshon Jeffery,Sterling Shepard,Mike Gesicki,Cincinnati Bengals,LeSean McCoy,132.3,146.6
Lamar Jackson,Saquon Barkley,Le'Veon Bell,Devante Parker,Marquise Brown,Dede Westbrook,George Kittle,Carolina Panthers,Tyler Higbee,132.28,145.6
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Davante Adams,Sammy Watkins,Demarcus Robinson,Vance McDonald,Miami Dolphins,LeSean McCoy,132.27,88.3
Lamar Jackson,Miles Sanders,LeSean McCoy,Mike Evans,D.J. Chark,Sterling Shepard,George Kittle,Cleveland Browns,Mark Andrews,132.22,110.2
Ryan Tannehill,Christian McCaffrey,Leonard Fournette,Davante Adams,Adam Humphries,Tim Patrick,George Kittle,Indianapolis Colts,Jack Doyle,132.2,114.48
Lamar Jackson,Christian McCaffrey,Phillip Lindsay,Tyler Boyd,Deebo Samuel,Corey Davis,Mark Andrews,Arizona Cardinals,LeSean McCoy,132.2,113.0
Lamar Jackson,Christian McCaffrey,Aaron Jones,Cooper Kupp,Adam Humphries,Marcus Johnson,Jack Doyle,Los Angeles Chargers,Jonathan Williams,132.18,111.7
Aaron Rodgers,Saquon Barkley,Phillip Lindsay,Davante Adams,D.J. Moore,Jarvis Landry,Tyler Higbee,Green Bay Packers,Sterling Shepard,132.17,158.72
Carson Wentz,Christian McCaffrey,Phillip Lindsay,Chris Godwin,Mike Evans,Robert Woods,OJ Howard,Kansas City Chiefs,Kaden Smith,132.16,150.4
Patrick Mahomes,Leonard Fournette,Kenyan Drake,Mike Evans,Tyrell Williams,Demaryius Thomas,Darren Waller,Kansas City Chiefs,Miles Sanders,132.15,122.7
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Tyler Boyd,Darius Slayton,Sterling Shepard,Jonnu Smith,Carolina Panthers,Allen Lazard,132.15,114.4
Patrick Mahomes,Saquon Barkley,Le'Veon Bell,Courtland Sutton,Robert Woods,Mike Williams,Noah Fant,Philadelphia Eagles,LeSean McCoy,132.12,135.5
Patrick Mahomes,Le'Veon Bell,LeSean McCoy,Chris Godwin,Christian Kirk,Larry Fitzgerald,George Kittle,Pittsburgh Steelers,Tyler Higbee,132.12,111.2
Patrick Mahomes,Todd Gurley,Austin Ekeler,Davante Adams,Devante Parker,Alshon Jeffery,Zach Ertz,Green Bay Packers,Tyler Higbee,132.11,190.8
Philip Rivers,Christian McCaffrey,Kenyan Drake,Davante Adams,Keenan Allen,Sterling Shepard,Noah Fant,Denver Broncos,Jack Doyle,132.09,126.9
Patrick Mahomes,Christian McCaffrey,Todd Gurley,D.J. Moore,Allen Lazard,Cody Latimer,Kaden Smith,Pittsburgh Steelers,Austin Ekeler,132.07,144.7
Lamar Jackson,Christian McCaffrey,LeSean McCoy,Sammy Watkins,Tyrell Williams,Sterling Shepard,Darren Waller,Baltimore Ravens,Noah Fant,132.07,98.9
Patrick Mahomes,Christian McCaffrey,Aaron Jones,Christian Kirk,Zach Pascal,Marcus Johnson,Mo Alie-Cox,Baltimore Ravens,Todd Gurley,132.06,105.0
Patrick Mahomes,Christian McCaffrey,Jamaal Williams,D.J. Chark,Tyler Boyd,Alshon Jeffery,Cameron Brate,Arizona Cardinals,Dede Westbrook,132.05,123.2
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Robert Woods,Tyrell Williams,Demarcus Robinson,Kaden Smith,Carolina Panthers,Demaryius Thomas,132.05,106.8
Patrick Mahomes,Leonard Fournette,Todd Gurley,Odell Beckham Jr,James Washington,Diontae Johnson,George Kittle,Cleveland Browns,Jack Doyle,132.04,116.9
Andy Dalton,Christian McCaffrey,Jonathan Williams,D.J. Moore,Christian Kirk,Tyler Boyd,George Kittle,Cleveland Browns,Tyler Eifert,132.04,85.02
Lamar Jackson,Christian McCaffrey,Saquon Barkley,Jamison Crowder,Alex Erickson,Demaryius Thomas,Jonnu Smith,Green Bay Packers,Phillip Lindsay,132.04,91.4
Daniel Jones,Christian McCaffrey,Le'Veon Bell,Davante Adams,Alshon Jeffery,Cody Latimer,Vance McDonald,Baltimore Ravens,Miles Sanders,132.04,134.1
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Keenan Allen,A.J. Brown,Chester Rogers,George Kittle,Oakland Raiders,Jack Doyle,132.0,102.4
Ryan Tannehill,Christian McCaffrey,Todd Gurley,Tyler Boyd,Sterling Shepard,Zach Pascal,Jack Doyle,Green Bay Packers,Jonathan Williams,132.0,134.08
Jameis Winston,Todd Gurley,LeSean McCoy,Davante Adams,Mike Evans,D.J. Chark,Jack Doyle,Indianapolis Colts,Robert Woods,132.0,144.12
Patrick Mahomes,Leonard Fournette,Saquon Barkley,Sammy Watkins,Auden Tate,Zay Jones,George Kittle,Indianapolis Colts,Kenyan Drake,131.97,85.6
Sam Darnold,Christian McCaffrey,Aaron Jones,Courtland Sutton,Jamison Crowder,Demaryius Thomas,Jack Doyle,Cleveland Browns,Austin Ekeler,131.94,106.26
Andy Dalton,Christian McCaffrey,Miles Sanders,Mike Evans,Robert Woods,Demaryius Thomas,Travis Kelce,Green Bay Packers,Tyler Eifert,131.89,126.02
Aaron Rodgers,Christian McCaffrey,Austin Ekeler,Davante Adams,Keenan Allen,Auden Tate,Tyler Higbee,Carolina Panthers,Allen Lazard,131.86,170.82
Patrick Mahomes,Christian McCaffrey,LeSean McCoy,Chris Godwin,Tyler Boyd,Mike Williams,Foster Moreau,Green Bay Packers,Zay Jones,131.84,110.2
Kyler Murray,Christian McCaffrey,Todd Gurley,Robert Woods,Alshon Jeffery,Mike Williams,Tyler Higbee,Carolina Panthers,Ronald Jones II,131.83,168.12
Lamar Jackson,Leonard Fournette,Saquon Barkley,Mike Evans,Devante Parker,Allen Hurns,Mike Gesicki,Cleveland Browns,Jonathan Williams,131.83,138.8
Patrick Mahomes,Christian McCaffrey,Saquon Barkley,Davante Adams,Mike Williams,Alex Erickson,Tyler Eifert,Carolina Panthers,CJ Uzomah,131.8,107.6
Lamar Jackson,Christian McCaffrey,Aaron Jones,Christian Kirk,Sammy Watkins,Zay Jones,Foster Moreau,Indianapolis Colts,Miles Sanders,131.8,92.3
Aaron Rodgers,Christian McCaffrey,Miles Sanders,Davante Adams,Darius Slayton,Chris Conley,Dallas Goedert,Oakland Raiders,Phillip Lindsay,131.79,133.12
Andy Dalton,Christian McCaffrey,Saquon Barkley,Jarvis Landry,James Washington,Diontae Johnson,Kaden Smith,Philadelphia Eagles,Phillip Lindsay,131.78,110.02
Philip Rivers,Christian McCaffrey,Leonard Fournette,Courtland Sutton,Jamison Crowder,Robert Woods,Noah Fant,Green Bay Packers,Tyler Higbee,131.77,150.5
Lamar Jackson,Leonard Fournette,Le'Veon Bell,Christian Kirk,Brandin Cooks,Larry Fitzgerald,Jack Doyle,Green Bay Packers,Miles Sanders,131.73,127.2
Carson Wentz,Christian McCaffrey,Le'Veon Bell,D.J. Chark,A.J. Brown,Corey Davis,Jack Doyle,Cincinnati Bengals,Jamaal Williams,131.73,116.8
Derek Carr,Christian McCaffrey,Phillip Lindsay,Tyreek Hill,D.J. Moore,Tyrell Williams,Jack Doyle,Miami Dolphins,Tyler Higbee,131.71,118.18
Patrick Mahomes,Aaron Jones,Ronald Jones II,Mike Evans,Devante Parker,Alshon Jeffery,George Kittle,Cleveland Browns,Dallas Goedert,131.69,126.3
Patrick Mahomes,Saquon Barkley,Aaron Jones,Chris Godwin,Christian Kirk,A.J. Brown,Jack Doyle,Los Angeles Chargers,Jonnu Smith,131.67,86.2
Lamar Jackson,Le'Veon Bell,Miles Sanders,Davante Adams,Keenan Allen,Robert Woods,Hunter Henry,Cleveland Browns,Tim Patrick,131.64,141.9
Patrick Mahomes,Le'Veon Bell,Phillip Lindsay,Mike Evans,Alshon Jeffery,Sterling Shepard,Zach Ertz,Indianapolis Colts,Mike Gesicki,131.62,126.7
Jameis Winston,Christian McCaffrey,Jonathan Williams,Chris Godwin,Devante Parker,Chris Conley,Jack Doyle,Carolina Panthers,Kaden Smith,131.62,127.32
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Mike Evans,Devante Parker,Adam Humphries,Anthony Firkser,Kansas City Chiefs,Marcus Johnson,131.62,137.6
Nick Foles,Christian McCaffrey,LeSean McCoy,Jamison Crowder,Sterling Shepard,Robby Anderson,Travis Kelce,Cleveland Browns,Auden Tate,131.61,94.72
Daniel Jones,Christian McCaffrey,Jonathan Williams,Davante Adams,D.J. Moore,Jamison Crowder,Mike Gesicki,Kansas City Chiefs,Kaden Smith,131.58,130.2
Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,D.J. Moore,Marquise Brown,Deebo Samuel,Mike Gesicki,Green Bay Packers,Nick Boyle,131.58,110.6
Nick Foles,Christian McCaffrey,Miles Sanders,Davante Adams,Jarvis Landry,Allen Lazard,George Kittle,Arizona Cardinals,Kaden Smith,131.55,116.42
Patrick Mahomes,Melvin Gordon,Phillip Lindsay,Davante Adams,D.J. Moore,Keenan Allen,Jack Doyle,Jacksonville Jaguars,Royce Freeman,131.55,137.8
Patrick Mahomes,Aaron Jones,Austin Ekeler,D.J. Moore,Tyler Boyd,Robby Anderson,George Kittle,Los Angeles Chargers,Auden Tate,131.55,115.5
Patrick Mahomes,Christian McCaffrey,Miles Sanders,D.J. Chark,Tyrell Williams,Mecole Hardman,Mike Gesicki,Pittsburgh Steelers,Vance McDonald,131.53,104.7
Patrick Mahomes,Saquon Barkley,Austin Ekeler,Davante Adams,Darius Slayton,Brandin Cooks,Greg Olsen,Kansas City Chiefs,Sterling Shepard,131.53,128.1
Patrick Mahomes,Christian McCaffrey,Miles Sanders,Jarvis Landry,Devante Parker,James Washington,Ricky Seals-Jones,Oakland Raiders,Jonathan Williams,131.51,137.3
Sam Darnold,Christian McCaffrey,Saquon Barkley,Davante Adams,Jamison Crowder,Auden Tate,Noah Fant,Washington Redskins,Vance McDonald,131.51,97.56
Patrick Mahomes,Le'Veon Bell,Mark Ingram,Chris Godwin,Mike Evans,Tyler Boyd,Jack Doyle,Baltimore Ravens,OJ Howard,131.49,111.0
Aaron Rodgers,Christian McCaffrey,Jamaal Williams,Davante Adams,Mike Evans,Sterling Shepard,Jonnu Smith,Cincinnati Bengals,Demaryius Thomas,131.46,123.02
Patrick Mahomes,Christian McCaffrey,Derrius Guice,Davante Adams,Tyler Boyd,Diontae Johnson,Greg Olsen,Washington Redskins,Chris Thompson,131.46,132.9
Jameis Winston,Christian McCaffrey,Saquon Barkley,Courtland Sutton,Darius Slayton,Sterling Shepard,Kaden Smith,Miami Dolphins,LeSean McCoy,131.46,118.22
Jameis Winston,Christian McCaffrey,Leonard Fournette,D.J. Chark,Brandin Cooks,Auden Tate,OJ Howard,Miami Dolphins,Phillip Lindsay,131.44,92.02
Carson Wentz,Christian McCaffrey,Leonard Fournette,Robby Anderson,Auden Tate,Demaryius Thomas,Hunter Henry,Baltimore Ravens,Jonathan Williams,131.43,113.2
Lamar Jackson,Christian McCaffrey,Austin Ekeler,Mike Evans,Corey Davis,Willie Snead,George Kittle,New York Jets,Tyler Higbee,131.41,107.1
Carson Wentz,Christian McCaffrey,LeSean McCoy,Chris Godwin,Davante Adams,Darius Slayton,Jack Doyle,New York Giants,Allen Lazard,131.41,142.0
Lamar Jackson,Christian McCaffrey,LeSean McCoy,Courtland Sutton,Alshon Jeffery,Allen Hurns,Zach Ertz,Pittsburgh Steelers,Tyler Higbee,131.39,162.0
Patrick Mahomes,Christian McCaffrey,Jonathan Williams,Christian Kirk,Sammy Watkins,Mecole Hardman,Dallas Goedert,Arizona Cardinals,Phillip Lindsay,131.38,68.2
Patrick Mahomes,Christian McCaffrey,Melvin Gordon,Courtland Sutton,A.J. Brown,Chris Conley,Jonnu Smith,Kansas City Chiefs,Corey Davis,131.37,115.6
Patrick Mahomes,Leonard Fournette,Aaron Jones,D.J. Moore,Terry McLaurin,Curtis Samuel,Kaden Smith,Indianapolis Colts,Phillip Lindsay,131.37,114.4
Carson Wentz,Christian McCaffrey,Le'Veon Bell,Alshon Jeffery,Chris Conley,Nelson Agholor,George Kittle,Cleveland Browns,Auden Tate,131.36,124.8
Sam Darnold,Christian McCaffrey,Ronald Jones II,Devante Parker,Jamison Crowder,Tyler Boyd,Darren Waller,Pittsburgh Steelers,Tyler Higbee,131.36,145.76
Andy Dalton,Christian McCaffrey,Jamaal Williams,Mike Evans,D.J. Chark,Chris Conley,George Kittle,Jacksonville Jaguars,Kaden Smith,131.35,91.32
Patrick Mahomes,Saquon Barkley,Le'Veon Bell,Chris Godwin,Chris Conley,Auden Tate,Nick O'Leary,Carolina Panthers,Phillip Lindsay,131.32,90.8
Lamar Jackson,Saquon Barkley,Todd Gurley,D.J. Moore,Terry McLaurin,Tyler Boyd,Jack Doyle,Los Angeles Chargers,Curtis Samuel,131.32,136.0
Daniel Jones,Leonard Fournette,Saquon Barkley,Davante Adams,Darius Slayton,Auden Tate,Jack Doyle,Philadelphia Eagles,Todd Gurley,131.32,128.0
Philip Rivers,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Tyler Boyd,Tim Patrick,Travis Kelce,Miami Dolphins,Tyler Higbee,131.31,124.9
Patrick Mahomes,Saquon Barkley,Kenyan Drake,Courtland Sutton,Tyrell Williams,Sterling Shepard,Travis Kelce,Cleveland Browns,Mike Gesicki,131.3,116.3
Patrick Mahomes,Le'Veon Bell,Todd Gurley,D.J. Chark,Jarvis Landry,James Washington,Vance McDonald,Kansas City Chiefs,LeSean McCoy,131.3,130.2
Ryan Tannehill,Christian McCaffrey,Le'Veon Bell,Davante Adams,Zach Pascal,Corey Davis,Tyler Higbee,New York Giants,Melvin Gordon,131.28,129.98
Carson Wentz,Christian McCaffrey,Leonard Fournette,Keenan Allen,Devante Parker,Sammy Watkins,Mike Gesicki,Miami Dolphins,Kaden Smith,131.28,155.3
Lamar Jackson,Leonard Fournette,Le'Veon Bell,Jamison Crowder,Tyler Boyd,Demaryius Thomas,Noah Fant,Indianapolis Colts,Aaron Jones,131.23,97.7
Lamar Jackson,Christian McCaffrey,Saquon Barkley,Robert Woods,Deebo Samuel,Diontae Johnson,Greg Olsen,Baltimore Ravens,Nick Boyle,131.22,123.0
Lamar Jackson,Christian McCaffrey,Jamaal Williams,Courtland Sutton,Christian Kirk,Brandin Cooks,George Kittle,Kansas City Chiefs,Hayden Hurst,131.21,115.8
Andy Dalton,Christian McCaffrey,Leonard Fournette,Christian Kirk,Alshon Jeffery,Larry Fitzgerald,Tyler Higbee,Jacksonville Jaguars,Kenyan Drake,131.2,139.02
Nick Foles,Saquon Barkley,Le'Veon Bell,Mike Evans,D.J. Chark,Diontae Johnson,Jack Doyle,Kansas City Chiefs,Kenyan Drake,131.19,92.72
Jameis Winston,Christian McCaffrey,LeSean McCoy,Chris Godwin,D.J. Chark,Diontae Johnson,Dallas Goedert,Denver Broncos,Tyler Higbee,131.19,108.02
Patrick Mahomes,Saquon Barkley,Phillip Lindsay,Christian Kirk,Marquise Brown,Sterling Shepard,George Kittle,Washington Redskins,Mark Andrews,131.18,91.0
Ryan Tannehill,Christian McCaffrey,Saquon Barkley,James Washington,Curtis Samuel,Chester Rogers,Jack Doyle,Cleveland Browns,Le'Veon Bell,131.16,121.08
Andy Dalton,Christian McCaffrey,Le'Veon Bell,Courtland Sutton,Jamison Crowder,Sterling Shepard,Tyler Eifert,Baltimore Ravens,Kenyan Drake,131.15,96.72
Andy Dalton,Christian McCaffrey,Kenyan Drake,Chris Godwin,A.J. Brown,Zach Pascal,Jack Doyle,Cleveland Browns,Miles Sanders,131.11,119.82
Patrick Mahomes,Miles Sanders,Phillip Lindsay,Mike Evans,D.J. Moore,Courtland Sutton,Hunter Henry,Carolina Panthers,Tim Patrick,131.11,111.1
Lamar Jackson,Christian McCaffrey,Todd Gurley,D.J. Chark,Sterling Shepard,Auden Tate,Ryan Griffin,Carolina Panthers,CJ Uzomah,131.1,106.3
Patrick Mahomes,Le'Veon Bell,Todd Gurley,Christian Kirk,Sammy Watkins,Mike Williams,Travis Kelce,Indianapolis Colts,Kaden Smith,131.1,109.7
Patrick Mahomes,Jonathan Williams,Ronald Jones II,Cooper Kupp,D.J. Chark,Keenan Allen,Tyler Higbee,Carolina Panthers,Christian Kirk,131.08,105.8
Patrick Mahomes,Christian McCaffrey,Nyheim Hines,Chris Godwin,Devante Parker,Dede Westbrook,Greg Olsen,Miami Dolphins,OJ Howard,131.03,133.9
Patrick Mahomes,Leonard Fournette,Saquon Barkley,Jamison Crowder,Chris Conley,Mecole Hardman,Travis Kelce,Philadelphia Eagles,Tyler Higbee,131.02,107.2
Patrick Mahomes,Christian McCaffrey,Todd Gurley,Robert Woods,Brandin Cooks,Chris Conley,Charles Clay,Los Angeles Rams,Jamaal Williams,131.02,136.1
Patrick Mahomes,Leonard Fournette,Melvin Gordon,Cooper Kupp,Christian Kirk,Robert Woods,Tyler Eifert,Cleveland Browns,Sterling Shepard,131.02,126.8
Nick Foles,Christian McCaffrey,LeSean McCoy,D.J. Chark,Devante Parker,Dede Westbrook,George Kittle,Cincinnati Bengals,Tyler Eifert,131.01,112.42
Sam Darnold,Christian McCaffrey,Austin Ekeler,Davante Adams,Tyler Boyd,Corey Davis,Tyler Eifert,Denver Broncos,Miles Sanders,131.01,120.66
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Christian Kirk,Dede Westbrook,Zay Jones,Travis Kelce,New York Giants,Cody Latimer,131.01,89.8
Ryan Fitzpatrick,Christian McCaffrey,Jamaal Williams,Davante Adams,Jarvis Landry,Devante Parker,Dallas Goedert,Philadelphia Eagles,Tyler Higbee,131.0,174.9
Aaron Rodgers,Christian McCaffrey,LeSean McCoy,Cooper Kupp,Mike Evans,Tyler Boyd,Kaden Smith,Baltimore Ravens,Cody Latimer,130.98,127.32
Carson Wentz,Christian McCaffrey,Jonathan Williams,D.J. Chark,Devante Parker,Christian Kirk,Noah Fant,Kansas City Chiefs,Allen Hurns,130.97,126.8
Andy Dalton,Saquon Barkley,Aaron Jones,Christian Kirk,Tyler Boyd,Auden Tate,Travis Kelce,Pittsburgh Steelers,Miles Sanders,130.95,116.22
Lamar Jackson,Saquon Barkley,Aaron Jones,Robert Woods,James Washington,Auden Tate,George Kittle,Kansas City Chiefs,Mark Andrews,130.92,153.2
Andy Dalton,Christian McCaffrey,Nyheim Hines,Cooper Kupp,Mike Evans,Courtland Sutton,Tyler Higbee,Los Angeles Chargers,Brandin Cooks,130.88,126.82
Andy Dalton,Christian McCaffrey,Phillip Lindsay,Cooper Kupp,Devante Parker,Christian Kirk,Jonnu Smith,Washington Redskins,Robert Woods,130.88,147.62
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Courtland Sutton,Sammy Watkins,Tyrell Williams,Tyler Eifert,New York Giants,Alshon Jeffery,130.85,111.6
Lamar Jackson,Todd Gurley,Melvin Gordon,Davante Adams,D.J. Moore,Christian Kirk,Tyler Higbee,Cincinnati Bengals,Brandin Cooks,130.83,150.8
Jimmy Garoppolo,Christian McCaffrey,Saquon Barkley,Marquise Brown,Chris Conley,Diontae Johnson,George Kittle,Cincinnati Bengals,Jack Doyle,130.79,92.4
Patrick Mahomes,Leonard Fournette,Phillip Lindsay,D.J. Chark,Devante Parker,Nelson Agholor,George Kittle,Philadelphia Eagles,Mike Gesicki,130.76,123.8
Patrick Mahomes,Miles Sanders,Jamaal Williams,Davante Adams,Tyrell Williams,Dede Westbrook,Travis Kelce,Miami Dolphins,Hunter Henry,130.74,117.0
Patrick Mahomes,Christian McCaffrey,Leonard Fournette,Allen Lazard,Demarcus Robinson,Tim Patrick,Travis Kelce,Cleveland Browns,Greg Olsen,130.74,100.3
Carson Wentz,Christian McCaffrey,Kenyan Drake,Davante Adams,Courtland Sutton,Alshon Jeffery,Dallas Goedert,Los Angeles Chargers,Kaden Smith,130.73,159.8
Patrick Mahomes,Christian McCaffrey,Mark Ingram,Tyreek Hill,Robby Anderson,Zay Jones,Jack Doyle,Washington Redskins,Kaden Smith,130.71,121.8
Patrick Mahomes,Saquon Barkley,Jamaal Williams,Mike Evans,D.J. Moore,Mike Williams,Travis Kelce,Kansas City Chiefs,Foster Moreau,130.71,129.4
Lamar Jackson,Leonard Fournette,Saquon Barkley,D.J. Chark,Brandin Cooks,Dede Westbrook,Dallas Goedert,Kansas City Chiefs,Chris Conley,130.71,131.3
Lamar Jackson,Christian McCaffrey,Todd Gurley,Curtis Samuel,Allen Hurns,Kendrick Bourne,George Kittle,Washington Redskins,Phillip Lindsay,130.71,115.6
Jared Goff,Christian McCaffrey,Miles Sanders,Cooper Kupp,Robert Woods,Dede Westbrook,Greg Olsen,Los Angeles Chargers,Kaden Smith,130.71,157.56
Daniel Jones,Christian McCaffrey,Phillip Lindsay,Davante Adams,Mike Evans,Sammy Watkins,Tyler Eifert,Indianapolis Colts,Allen Lazard,130.71,104.8
Patrick Mahomes,Le'Veon Bell,Todd Gurley,Devante Parker,Jamison Crowder,Tyler Boyd,Ryan Griffin,Los Angeles Chargers,Jamaal Williams,130.7,127.0
Lamar Jackson,Christian McCaffrey,Kenyan Drake,Tyler Boyd,Marquise Brown,Dede Westbrook,Hunter Henry,Cleveland Browns,Nick Boyle,130.69,96.0
Lamar Jackson,Saquon Barkley,Le'Veon Bell,Jarvis Landry,Tyler Boyd,Auden Tate,Ryan Griffin,Green Bay Packers,LeSean McCoy,130.68,122.6
Jared Goff,Aaron Jones,Miles Sanders,Cooper Kupp,Davante Adams,Mike Evans,Tyler Higbee,Denver Broncos,Jonathan Williams,130.68,146.96
Carson Wentz,Christian McCaffrey,Miles Sanders,Jarvis Landry,Sterling Shepard,Albert Wilson,Zach Ertz,Carolina Panthers,Tyler Higbee,130.68,143.1
Lamar Jackson,Christian McCaffrey,Saquon Barkley,A.J. Brown,Corey Davis,Chester Rogers,Noah Fant,Jacksonville Jaguars,Miles Sanders,130.67,99.8
Patrick Mahomes,Le'Veon Bell,Aaron Jones,D.J. Moore,Devante Parker,Tyrell Williams,Foster Moreau,Cincinnati Bengals,Miles Sanders,130.67,133.3
Aaron Rodgers,Christian McCaffrey,Todd Gurley,Robert Woods,A.J. Brown,Adam Humphries,Jack Doyle,Philadelphia Eagles,Phillip Lindsay,130.65,142.32
Andy Dalton,Leonard Fournette,Saquon Barkley,Chris Godwin,Tyler Boyd,Demaryius Thomas,George Kittle,Kansas City Chiefs,LeSean McCoy,130.65,112.52
Kyle Allen,Christian McCaffrey,Saquon Barkley,Terry McLaurin,Dede Westbrook,Curtis Samuel,Tyler Higbee,Green Bay Packers,Jonathan Williams,130.64,135.52
Carson Wentz,Saquon Barkley,Todd Gurley,Davante Adams,Mike Evans,Jamison Crowder,Kaden Smith,Denver Broncos,Sterling Shepard,130.61,131.9
Kyler Murray,Le'Veon Bell,Phillip Lindsay,D.J. Moore,D.J. Chark,Robert Woods,Travis Kelce,Kansas City Chiefs,Tyler Higbee,130.6,154.02
Patrick Mahomes,Miles Sanders,Phillip Lindsay,Tyreek Hill,Robert Woods,Tyrell Williams,Dallas Goedert,Green Bay Packers,Sterling Shepard,130.6,131.0
Lamar Jackson,Christian McCaffrey,Kenyan Drake,D.J. Chark,Christian Kirk,Deebo Samuel,Jack Doyle,Washington Redskins,Willie Snead,130.6,109.2
Patrick Mahomes,Austin Ekeler,LeSean McCoy,Tyreek Hill,Davante Adams,Tyrell Williams,Jack Doyle,New York Jets,Auden Tate,130.59,116.5
Patrick Mahomes,Saquon Barkley,Jamaal Williams,Cooper Kupp,Christian Kirk,Tyler Boyd,Greg Olsen,Baltimore Ravens,Larry Fitzgerald,130.58,109.2
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Darius Slayton,Sterling Shepard,Cody Latimer,Vance McDonald,Los Angeles Chargers,Ronald Jones II,130.58,98.2
Kyler Murray,Christian McCaffrey,Austin Ekeler,D.J. Moore,Tyler Boyd,Larry Fitzgerald,Dallas Goedert,Green Bay Packers,Tyler Higbee,130.57,145.22
Carson Wentz,Saquon Barkley,Phillip Lindsay,Tyreek Hill,Cooper Kupp,Christian Kirk,Tyler Higbee,Kansas City Chiefs,LeSean McCoy,130.57,144.7
Jared Goff,Saquon Barkley,Todd Gurley,Cooper Kupp,Courtland Sutton,Devante Parker,Jack Doyle,Kansas City Chiefs,Robert Woods,130.55,213.26
Patrick Mahomes,Saquon Barkley,Le'Veon Bell,Tyler Boyd,Tyrell Williams,Dede Westbrook,Darren Waller,Jacksonville Jaguars,Jonnu Smith,130.54,112.5
Ryan Fitzpatrick,Christian McCaffrey,Aaron Jones,Keenan Allen,Alshon Jeffery,Nelson Agholor,Tyler Higbee,Green Bay Packers,Miles Sanders,130.53,172.9
Patrick Mahomes,Todd Gurley,LeSean McCoy,Mike Evans,Sterling Shepard,Diontae Johnson,Travis Kelce,Arizona Cardinals,Darren Waller,130.52,110.4
Jameis Winston,Christian McCaffrey,Todd Gurley,Mike Evans,Dede Westbrook,Corey Davis,Dallas Goedert,Los Angeles Chargers,Mike Gesicki,130.51,112.52
Patrick Mahomes,Christian McCaffrey,Jamaal Williams,Chris Godwin,Sterling Shepard,Mecole Hardman,Darren Waller,Washington Redskins,Tyler Eifert,130.51,103.5
Patrick Mahomes,Aaron Jones,Miles Sanders,Jamison Crowder,Robert Woods,Sammy Watkins,Travis Kelce,Denver Broncos,Mike Gesicki,130.51,125.0
Lamar Jackson,Leonard Fournette,Todd Gurley,Cooper Kupp,Deebo Samuel,Sterling Shepard,Mark Andrews,Baltimore Ravens,Jack Doyle,130.49,148.8
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Mike Evans,D.J. Chark,Corey Davis,Nick O'Leary,Indianapolis Colts,Nick Boyle,130.49,75.1
Lamar Jackson,Christian McCaffrey,Derrius Guice,Chris Godwin,Keenan Allen,Devante Parker,Tyler Higbee,New York Giants,Chris Thompson,130.47,169.5
Patrick Mahomes,Christian McCaffrey,Melvin Gordon,Odell Beckham Jr,Jamison Crowder,Adam Humphries,Jack Doyle,Carolina Panthers,Mo Alie-Cox,130.47,92.0
Carson Wentz,Saquon Barkley,Aaron Jones,D.J. Moore,Devante Parker,Auden Tate,Dallas Goedert,Indianapolis Colts,Todd Gurley,130.47,157.8
