QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Jared Goff,Leonard Fournette,Dalvin Cook,Keenan Allen,Chris Godwin,Mike Williams,Jack Doyle,Baltimore Ravens,Chris Carson,129.98,141.34
Kyler Murray,Le'Veon Bell,Nick Chubb,Robert Woods,D.J. Moore,Curtis Samuel,George Kittle,Miami Dolphins,Dalvin Cook,129.95,136.12
Cam Newton,Nick Chubb,Kerryon Johnson,Keenan Allen,Robert Woods,Curtis Samuel,Zach Ertz,Tampa Bay Buccaneers,Mark Ingram,129.94,127.26
Nick Foles,Le'Veon Bell,Chris Carson,Tyler Lockett,Sterling Shepard,Dede Westbrook,Travis Kelce,Philadelphia Eagles,Devonta Freeman,129.91,108.9
Baker Mayfield,Leonard Fournette,Austin Ekeler,Odell Beckham Jr,Adam Thielen,Sterling Shepard,David Njoku,Seattle Seahawks,Mark Ingram,129.9,153.2
Carson Wentz,Le'Veon Bell,Leonard Fournette,Mike Evans,Kenny Golladay,DeSean Jackson,Vernon Davis,Philadelphia Eagles,Dalvin Cook,129.89,166.92
Cam Newton,Leonard Fournette,Dalvin Cook,Odell Beckham Jr,Brandin Cooks,Tyler Lockett,Greg Olsen,Dallas Cowboys,Matt Breida,129.88,97.46
Jameis Winston,Nick Chubb,Chris Carson,Julio Jones,Keenan Allen,Calvin Ridley,Austin Hooper,Tampa Bay Buccaneers,Austin Ekeler,129.88,175.46
Kyler Murray,Le'Veon Bell,Dalvin Cook,Amari Cooper,Tyler Boyd,Sterling Shepard,Evan Engram,Cleveland Browns,Devonta Freeman,129.88,164.62
Dak Prescott,Christian McCaffrey,Joe Mixon,Julio Jones,Sterling Shepard,Michael Gallup,Mark Andrews,Tampa Bay Buccaneers,Leonard Fournette,129.86,189.3
Russell Wilson,Le'Veon Bell,Leonard Fournette,Adam Thielen,Tyler Boyd,Jaron Brown,Zach Ertz,Buffalo Bills,Chris Carson,129.86,125.2
Matt Ryan,Christian McCaffrey,Dalvin Cook,Amari Cooper,Adam Thielen,Trey Quinn,Kyle Rudolph,Kansas City Chiefs,Kerryon Johnson,129.86,163.86
Carson Wentz,Christian McCaffrey,Kerryon Johnson,Mike Evans,Jarvis Landry,Rashard Higgins,David Njoku,Baltimore Ravens,Austin Ekeler,129.85,171.32
Nick Foles,Dalvin Cook,Austin Ekeler,Mike Evans,Tyler Lockett,Sammy Watkins,Travis Kelce,Miami Dolphins,Mark Ingram,129.84,175.9
Lamar Jackson,Nick Chubb,Dalvin Cook,Keenan Allen,T.Y. Hilton,Chris Godwin,Hunter Henry,Philadelphia Eagles,Matt Breida,129.83,164.06
Russell Wilson,Christian McCaffrey,Austin Ekeler,Julio Jones,Tyler Lockett,Jaron Brown,Hunter Henry,Seattle Seahawks,Mark Ingram,129.82,176.1
Jared Goff,Le'Veon Bell,Leonard Fournette,Julio Jones,D.J. Moore,Dede Westbrook,Greg Olsen,Philadelphia Eagles,Austin Ekeler,129.8,136.94
Jared Goff,Kerryon Johnson,Austin Ekeler,Keenan Allen,Brandin Cooks,Curtis Samuel,Travis Kelce,Miami Dolphins,Devonta Freeman,129.78,113.34
Kyler Murray,Christian McCaffrey,Chris Carson,Cooper Kupp,D.J. Moore,Curtis Samuel,Zach Ertz,New York Jets,Devonta Freeman,129.78,161.42
Carson Wentz,Joe Mixon,Chris Carson,Julio Jones,DeSean Jackson,John Brown,Zach Ertz,Dallas Cowboys,Austin Ekeler,129.78,194.32
Cam Newton,Joe Mixon,Leonard Fournette,Robert Woods,Cooper Kupp,Marvin Jones,Evan Engram,Los Angeles Chargers,Dalvin Cook,129.77,124.26
Patrick Mahomes,Le'Veon Bell,Dalvin Cook,Odell Beckham Jr,Jarvis Landry,Rashard Higgins,Hunter Henry,Philadelphia Eagles,Devonta Freeman,129.76,131.02
Dak Prescott,Saquon Barkley,Dalvin Cook,Amari Cooper,Tyler Boyd,Mike Williams,Jason Witten,Tampa Bay Buccaneers,Kerryon Johnson,129.74,161.8
Baker Mayfield,Leonard Fournette,Chris Carson,Julio Jones,Tyler Lockett,Jarvis Landry,Delanie Walker,New York Jets,Austin Ekeler,129.71,167.9
Kirk Cousins,Nick Chubb,Leonard Fournette,Julio Jones,Adam Thielen,Larry Fitzgerald,Evan Engram,Philadelphia Eagles,Miles Sanders,129.7,131.22
Jameis Winston,Joe Mixon,Nick Chubb,Tyler Boyd,Dede Westbrook,D.J. Chark,Travis Kelce,New York Jets,Dalvin Cook,129.69,140.16
Kyler Murray,Christian McCaffrey,Leonard Fournette,Adam Thielen,Stefon Diggs,Calvin Ridley,Vernon Davis,Carolina Panthers,Dalvin Cook,129.68,168.22
Carson Wentz,Kerryon Johnson,Mark Ingram,Mike Evans,Keenan Allen,Marquise Goodwin,George Kittle,Philadelphia Eagles,Matt Breida,129.68,115.82
Dak Prescott,Christian McCaffrey,Chris Carson,Chris Godwin,Dante Pettis,Curtis Samuel,OJ Howard,Seattle Seahawks,Austin Ekeler,129.67,187.1
Jared Goff,Christian McCaffrey,Nick Chubb,Tyler Lockett,D.J. Moore,Sterling Shepard,Greg Olsen,New York Jets,Kerryon Johnson,129.66,136.84
Carson Wentz,Saquon Barkley,Dalvin Cook,Brandin Cooks,Dante Pettis,Marquise Goodwin,OJ Howard,New York Jets,Devonta Freeman,129.61,116.52
Lamar Jackson,Christian McCaffrey,Austin Ekeler,T.Y. Hilton,Mike Williams,Dede Westbrook,Hunter Henry,Baltimore Ravens,Devonta Freeman,129.6,197.76
Carson Wentz,Nick Chubb,Dalvin Cook,Alshon Jeffery,Mike Williams,DeSean Jackson,Travis Kelce,Baltimore Ravens,Devonta Freeman,129.6,163.82
Nick Foles,Leonard Fournette,Dalvin Cook,Tyreek Hill,Tyler Boyd,Rashard Higgins,Travis Kelce,Buffalo Bills,Kerryon Johnson,129.58,103.4
Matthew Stafford,Nick Chubb,Kerryon Johnson,Adam Thielen,Larry Fitzgerald,Marvin Jones,Travis Kelce,New York Jets,Austin Ekeler,129.57,172.1
Kyler Murray,Christian McCaffrey,Kerryon Johnson,Odell Beckham Jr,Corey Davis,Dede Westbrook,David Njoku,Los Angeles Chargers,Devonta Freeman,129.57,128.82
Jameis Winston,Dalvin Cook,Kerryon Johnson,Tyreek Hill,Adam Thielen,Stefon Diggs,Austin Hooper,Tampa Bay Buccaneers,Mark Ingram,129.56,124.76
Dak Prescott,Christian McCaffrey,Le'Veon Bell,Robert Woods,Sterling Shepard,Christian Kirk,Evan Engram,Miami Dolphins,Mark Ingram,129.55,197.0
Carson Wentz,Joe Mixon,Leonard Fournette,Mike Evans,Tyler Lockett,Tyler Boyd,Will Dissly,New York Jets,Kerryon Johnson,129.55,103.02
Kyler Murray,Saquon Barkley,Leonard Fournette,Kenny Golladay,Tyler Lockett,Larry Fitzgerald,Austin Hooper,Philadelphia Eagles,Devonta Freeman,129.53,135.62
Russell Wilson,Dalvin Cook,Kerryon Johnson,Odell Beckham Jr,Tyler Lockett,Jaron Brown,Travis Kelce,Carolina Panthers,Devonta Freeman,129.52,100.2
Jimmy Garoppolo,Nick Chubb,Kerryon Johnson,Adam Thielen,Chris Godwin,John Brown,George Kittle,Tampa Bay Buccaneers,Chris Carson,129.52,137.44
Kyler Murray,Leonard Fournette,Chris Carson,Tyreek Hill,Brandin Cooks,Dede Westbrook,Travis Kelce,Tampa Bay Buccaneers,Hunter Henry,129.52,121.02
Carson Wentz,Saquon Barkley,Le'Veon Bell,Mike Williams,Marvin Jones,Trey Quinn,Zach Ertz,Kansas City Chiefs,Kerryon Johnson,129.52,123.92
Patrick Mahomes,Saquon Barkley,Nick Chubb,Adam Thielen,Dede Westbrook,D.J. Chark,Mark Andrews,Cleveland Browns,Leonard Fournette,129.51,158.02
Lamar Jackson,Saquon Barkley,Dalvin Cook,D.J. Moore,Albert Wilson,Devante Parker,Zach Ertz,Philadelphia Eagles,Chris Carson,129.5,150.36
Cam Newton,Saquon Barkley,Leonard Fournette,Julio Jones,Adam Humphries,Rashard Higgins,Delanie Walker,Philadelphia Eagles,Dalvin Cook,129.49,116.36
Josh Allen,Saquon Barkley,Dalvin Cook,Robert Woods,John Brown,Cole Beasley,George Kittle,Los Angeles Chargers,Austin Ekeler,129.48,178.56
Baker Mayfield,Saquon Barkley,Dalvin Cook,Odell Beckham Jr,Larry Fitzgerald,Michael Gallup,Delanie Walker,Carolina Panthers,Chris Carson,129.47,182.0
Patrick Mahomes,Saquon Barkley,Chris Carson,Sammy Watkins,Dede Westbrook,Curtis Samuel,George Kittle,San Francisco 49ers,Devonta Freeman,129.47,191.92
Cam Newton,Saquon Barkley,Christian McCaffrey,D.J. Moore,Dede Westbrook,Curtis Samuel,David Njoku,Cincinnati Bengals,Austin Ekeler,129.47,167.26
Kirk Cousins,Le'Veon Bell,Leonard Fournette,Adam Thielen,Calvin Ridley,Christian Kirk,Travis Kelce,Cincinnati Bengals,Austin Ekeler,129.47,147.22
Dak Prescott,Christian McCaffrey,Nick Chubb,Adam Thielen,Calvin Ridley,Marvin Jones,Kyle Rudolph,Baltimore Ravens,Mark Ingram,129.46,172.2
Josh Allen,Christian McCaffrey,Leonard Fournette,Julio Jones,John Brown,Quincy Enunwa,Hunter Henry,Philadelphia Eagles,Kerryon Johnson,129.45,140.46
Russell Wilson,Saquon Barkley,Kerryon Johnson,Alshon Jeffery,Dede Westbrook,DeSean Jackson,Zach Ertz,Carolina Panthers,Austin Ekeler,129.42,174.2
Russell Wilson,Le'Veon Bell,Dalvin Cook,Keenan Allen,Robert Woods,Tyler Lockett,Will Dissly,Washington Redskins,Austin Ekeler,129.42,167.7
Jameis Winston,Saquon Barkley,Kerryon Johnson,Adam Thielen,Tyler Boyd,Marquise Goodwin,OJ Howard,Los Angeles Chargers,Matt Breida,129.39,80.36
Jameis Winston,Saquon Barkley,Dalvin Cook,Chris Godwin,Larry Fitzgerald,Rashard Higgins,George Kittle,Miami Dolphins,Devonta Freeman,129.38,124.66
Jameis Winston,Kerryon Johnson,Chris Carson,Mike Evans,Chris Godwin,Tyler Lockett,Delanie Walker,Los Angeles Chargers,Devonta Freeman,129.35,103.36
Matthew Stafford,Dalvin Cook,Chris Carson,Keenan Allen,Kenny Golladay,Marvin Jones,Travis Kelce,Cleveland Browns,Matt Breida,129.35,154.6
Jameis Winston,Christian McCaffrey,Nick Chubb,Mike Williams,DeSean Jackson,Trey Quinn,Zach Ertz,Los Angeles Chargers,Chris Carson,129.34,161.46
Kirk Cousins,Nick Chubb,Dalvin Cook,Tyreek Hill,Sterling Shepard,Sammy Watkins,Travis Kelce,Seattle Seahawks,Matt Breida,129.34,146.42
Kyler Murray,Le'Veon Bell,Chris Carson,Julio Jones,Adam Thielen,Calvin Ridley,Mark Andrews,Philadelphia Eagles,Mark Ingram,129.34,173.12
Patrick Mahomes,Le'Veon Bell,Austin Ekeler,Julio Jones,Adam Thielen,Tyler Lockett,Kyle Rudolph,Miami Dolphins,Matt Breida,129.33,133.42
Lamar Jackson,Kerryon Johnson,Chris Carson,Mike Evans,Amari Cooper,Sterling Shepard,Evan Engram,Baltimore Ravens,Matt Breida,129.31,158.66
Jimmy Garoppolo,Le'Veon Bell,Dalvin Cook,Julio Jones,Brandin Cooks,Curtis Samuel,Greg Olsen,Cleveland Browns,Kerryon Johnson,129.3,106.64
Kyler Murray,Saquon Barkley,Leonard Fournette,Tyler Boyd,Dante Pettis,Marquise Goodwin,George Kittle,Cincinnati Bengals,Austin Ekeler,129.29,135.42
Jared Goff,Saquon Barkley,Chris Carson,Adam Thielen,Brandin Cooks,Cooper Kupp,Hunter Henry,San Francisco 49ers,Matt Breida,129.29,127.84
Lamar Jackson,Saquon Barkley,Austin Ekeler,Tyler Lockett,Tyler Boyd,Sterling Shepard,Zach Ertz,Dallas Cowboys,Tyler Eifert,129.28,156.86
Jared Goff,Christian McCaffrey,Joe Mixon,Brandin Cooks,Dede Westbrook,Christian Kirk,Greg Olsen,Buffalo Bills,Dalvin Cook,129.25,137.14
Nick Foles,Christian McCaffrey,Le'Veon Bell,Robert Woods,Sammy Watkins,Dede Westbrook,Delanie Walker,New York Jets,Dalvin Cook,129.25,226.2
Carson Wentz,Joe Mixon,Kerryon Johnson,Keenan Allen,Adam Thielen,Stefon Diggs,Kyle Rudolph,San Francisco 49ers,Austin Ekeler,129.25,154.62
Dak Prescott,Saquon Barkley,Leonard Fournette,Robby Anderson,John Brown,Jamison Crowder,Zach Ertz,Philadelphia Eagles,Austin Ekeler,129.24,178.4
Russell Wilson,Christian McCaffrey,Nick Chubb,Keenan Allen,Tyler Lockett,Dede Westbrook,Tyler Eifert,Cincinnati Bengals,Devonta Freeman,129.24,147.7
Matthew Stafford,Christian McCaffrey,Leonard Fournette,Odell Beckham Jr,Larry Fitzgerald,Christian Kirk,Hunter Henry,Kansas City Chiefs,Devonta Freeman,129.24,162.8
Philip Rivers,Christian McCaffrey,Leonard Fournette,Mike Evans,Mike Williams,Michael Gallup,Hunter Henry,Carolina Panthers,Chris Carson,129.24,160.72
Baker Mayfield,Saquon Barkley,Christian McCaffrey,Tyler Lockett,Dede Westbrook,Rashard Higgins,Delanie Walker,Los Angeles Chargers,Mark Ingram,129.23,161.6
Carson Wentz,Saquon Barkley,Leonard Fournette,Adam Thielen,Alshon Jeffery,Christian Kirk,Dallas Goedert,New York Jets,Chris Carson,129.21,153.72
Cam Newton,Le'Veon Bell,Chris Carson,Adam Thielen,Robert Woods,D.J. Moore,Hunter Henry,Kansas City Chiefs,Devonta Freeman,129.21,119.16
Jacoby Brissett,Saquon Barkley,Dalvin Cook,Keenan Allen,Mike Williams,Rashard Higgins,Zach Ertz,Los Angeles Rams,Austin Ekeler,129.2,166.0
Russell Wilson,Saquon Barkley,Dalvin Cook,Stefon Diggs,Calvin Ridley,Curtis Samuel,Kyle Rudolph,Philadelphia Eagles,Kerryon Johnson,129.17,104.0
Patrick Mahomes,Nick Chubb,Leonard Fournette,Mike Williams,Sammy Watkins,Trey Quinn,Travis Kelce,Philadelphia Eagles,Kerryon Johnson,129.17,143.22
Kirk Cousins,Nick Chubb,Dalvin Cook,Stefon Diggs,Robert Woods,Chris Godwin,Austin Hooper,Baltimore Ravens,Austin Ekeler,129.16,160.52
Dak Prescott,Saquon Barkley,Dalvin Cook,Mike Evans,Chris Godwin,Marquise Goodwin,David Njoku,San Francisco 49ers,Mark Ingram,129.14,173.5
Nick Foles,Kerryon Johnson,Chris Carson,Tyreek Hill,Robert Woods,Dede Westbrook,George Kittle,Jacksonville Jaguars,Austin Ekeler,129.1,123.9
Kyler Murray,Nick Chubb,Leonard Fournette,Amari Cooper,Sterling Shepard,Michael Gallup,George Kittle,Baltimore Ravens,Mark Ingram,129.07,163.22
Kirk Cousins,Saquon Barkley,Dalvin Cook,Julio Jones,Tyler Lockett,D.J. Moore,Kyle Rudolph,Kansas City Chiefs,Miles Sanders,129.06,113.02
Carson Wentz,Christian McCaffrey,Matt Breida,Julio Jones,Brandin Cooks,Sterling Shepard,Zach Ertz,Los Angeles Chargers,Vernon Davis,129.02,137.12
Jimmy Garoppolo,Christian McCaffrey,Nick Chubb,Adam Thielen,Sammy Watkins,Mohamed Sanu,Austin Hooper,Cleveland Browns,Dalvin Cook,129.01,188.34
Cam Newton,Christian McCaffrey,Dalvin Cook,Cooper Kupp,D.J. Moore,Rashard Higgins,George Kittle,Baltimore Ravens,Hunter Henry,128.99,150.46
Baker Mayfield,Le'Veon Bell,Leonard Fournette,Keenan Allen,Adam Thielen,Rashard Higgins,Delanie Walker,Baltimore Ravens,Kerryon Johnson,128.99,140.9
Kirk Cousins,Christian McCaffrey,Leonard Fournette,Odell Beckham Jr,Tyler Boyd,Jaron Brown,Tyler Eifert,Baltimore Ravens,Austin Ekeler,128.97,161.12
Jimmy Garoppolo,Christian McCaffrey,Dalvin Cook,Tyler Lockett,Sterling Shepard,Kendrick Bourne,George Kittle,Dallas Cowboys,Devonta Freeman,128.97,134.34
Carson Wentz,Le'Veon Bell,Nick Chubb,Keenan Allen,Larry Fitzgerald,Paul Richardson,Zach Ertz,Tennessee Titans,Dalvin Cook,128.96,190.32
Carson Wentz,Saquon Barkley,Leonard Fournette,Robert Woods,Sammy Watkins,D.J. Chark,Travis Kelce,Miami Dolphins,Devonta Freeman,128.96,169.22
Patrick Mahomes,Le'Veon Bell,Dalvin Cook,Julio Jones,Dede Westbrook,D.J. Chark,OJ Howard,Detroit Lions,Chris Carson,128.95,177.62
Lamar Jackson,Saquon Barkley,Christian McCaffrey,Larry Fitzgerald,Christian Kirk,Danny Amendola,Evan Engram,Cincinnati Bengals,Dalvin Cook,128.95,235.06
Jimmy Garoppolo,Nick Chubb,Leonard Fournette,Keenan Allen,Dante Pettis,Sterling Shepard,OJ Howard,New York Jets,Chris Carson,128.95,125.74
Philip Rivers,Saquon Barkley,Kerryon Johnson,Keenan Allen,Tyler Boyd,Marvin Jones,Hunter Henry,San Francisco 49ers,Devonta Freeman,128.94,152.72
Kirk Cousins,Saquon Barkley,Nick Chubb,Julio Jones,Marvin Jones,Mohamed Sanu,Hunter Henry,Miami Dolphins,Chris Carson,128.93,114.52
Patrick Mahomes,Joe Mixon,Dalvin Cook,T.Y. Hilton,Robert Woods,Mike Williams,Hunter Henry,Tampa Bay Buccaneers,Chris Carson,128.92,160.22
Baker Mayfield,Nick Chubb,Dalvin Cook,Amari Cooper,Jarvis Landry,D.J. Moore,David Njoku,Philadelphia Eagles,Kerryon Johnson,128.91,126.7
Dak Prescott,Leonard Fournette,Chris Carson,Julio Jones,Stefon Diggs,Kenny Golladay,Austin Hooper,Los Angeles Chargers,Mark Ingram,128.87,153.2
Jameis Winston,Nick Chubb,Kerryon Johnson,Chris Godwin,Tyler Boyd,Dante Pettis,Evan Engram,Dallas Cowboys,Austin Ekeler,128.88,137.06
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,Adam Thielen,Dede Westbrook,Marquise Goodwin,Travis Kelce,Carolina Panthers,Miles Sanders,128.85,130.02
Carson Wentz,Saquon Barkley,Christian McCaffrey,Tyreek Hill,Dede Westbrook,Chris Conley,Hunter Henry,New York Jets,Miles Sanders,128.84,166.52
Dak Prescott,Joe Mixon,Kerryon Johnson,Amari Cooper,Sterling Shepard,Christian Kirk,Zach Ertz,Dallas Cowboys,Devonta Freeman,128.84,116.0
Jimmy Garoppolo,Saquon Barkley,Leonard Fournette,Adam Thielen,Chris Godwin,Marquise Goodwin,Hunter Henry,Detroit Lions,Devonta Freeman,128.83,96.14
Jameis Winston,Saquon Barkley,Dalvin Cook,Odell Beckham Jr,Jarvis Landry,Adam Humphries,Mark Andrews,Tampa Bay Buccaneers,Austin Ekeler,128.83,166.46
Jimmy Garoppolo,Christian McCaffrey,Nick Chubb,Chris Godwin,Dede Westbrook,Marquise Goodwin,Zach Ertz,Tennessee Titans,Mark Ingram,128.82,158.14
Dak Prescott,Nick Chubb,Chris Carson,Mike Evans,Dede Westbrook,Christian Kirk,George Kittle,Los Angeles Chargers,OJ Howard,128.8,123.9
Kirk Cousins,Saquon Barkley,Nick Chubb,Odell Beckham Jr,Adam Thielen,Curtis Samuel,Austin Hooper,Kansas City Chiefs,Matt Breida,128.79,105.72
Carson Wentz,Christian McCaffrey,Chris Carson,Keenan Allen,Alshon Jeffery,DeSean Jackson,Evan Engram,Seattle Seahawks,Matt Breida,128.77,236.02
Patrick Mahomes,Joe Mixon,Nick Chubb,Tyler Lockett,Sammy Watkins,Dede Westbrook,Zach Ertz,Baltimore Ravens,Matt Breida,128.77,148.02
Kyler Murray,Saquon Barkley,Austin Ekeler,Adam Thielen,Marvin Jones,Danny Amendola,Zach Ertz,Cleveland Browns,Mark Ingram,128.77,171.72
Marcus Mariota,Christian McCaffrey,Dalvin Cook,Amari Cooper,Jarvis Landry,Corey Davis,Hunter Henry,New York Jets,Austin Ekeler,128.76,203.92
Baker Mayfield,Nick Chubb,Austin Ekeler,Odell Beckham Jr,Chris Godwin,Dede Westbrook,Delanie Walker,Philadelphia Eagles,Devonta Freeman,128.76,134.5
Josh Allen,Saquon Barkley,Nick Chubb,Adam Thielen,Robby Anderson,Jamison Crowder,Hunter Henry,Buffalo Bills,Dalvin Cook,128.74,144.26
Kyler Murray,Christian McCaffrey,Austin Ekeler,Adam Thielen,Sammy Watkins,D.J. Chark,Travis Kelce,Baltimore Ravens,Matt Breida,128.74,230.12
Matthew Stafford,Christian McCaffrey,Le'Veon Bell,Amari Cooper,Marvin Jones,Christian Kirk,Mark Andrews,Seattle Seahawks,Dalvin Cook,128.73,215.5
Jimmy Garoppolo,Christian McCaffrey,Leonard Fournette,Robert Woods,Cooper Kupp,D.J. Moore,David Njoku,Miami Dolphins,Kerryon Johnson,128.73,130.44
Dak Prescott,Nick Chubb,Leonard Fournette,Odell Beckham Jr,Jarvis Landry,Rashard Higgins,George Kittle,Jacksonville Jaguars,Kerryon Johnson,128.73,110.3
Kyler Murray,Joe Mixon,Leonard Fournette,Mike Evans,Adam Thielen,Marquise Goodwin,OJ Howard,San Francisco 49ers,Chris Carson,128.72,119.72
Lamar Jackson,Christian McCaffrey,Kerryon Johnson,Jarvis Landry,Corey Davis,Adam Humphries,Zach Ertz,Seattle Seahawks,Chris Carson,128.71,151.26
Jameis Winston,Saquon Barkley,Joe Mixon,Sterling Shepard,Dede Westbrook,Michael Gallup,Evan Engram,Buffalo Bills,Kerryon Johnson,128.71,134.66
Kirk Cousins,Dalvin Cook,Chris Carson,Adam Thielen,Stefon Diggs,Curtis Samuel,George Kittle,Cleveland Browns,Evan Engram,128.69,138.52
Russell Wilson,Christian McCaffrey,Dalvin Cook,Mike Evans,Jarvis Landry,Jaron Brown,Will Dissly,Philadelphia Eagles,Chris Carson,128.69,136.2
Cam Newton,Le'Veon Bell,Dalvin Cook,Odell Beckham Jr,Sterling Shepard,Adam Humphries,David Njoku,Baltimore Ravens,Kerryon Johnson,128.69,120.26
Kirk Cousins,Austin Ekeler,Devonta Freeman,Julio Jones,Amari Cooper,Adam Thielen,Delanie Walker,Los Angeles Chargers,Mark Ingram,128.68,163.02
Kyler Murray,Saquon Barkley,Dalvin Cook,Chris Godwin,Cooper Kupp,D.J. Moore,Greg Olsen,Buffalo Bills,Kerryon Johnson,128.67,140.82
Lamar Jackson,Christian McCaffrey,Dalvin Cook,Julio Jones,Devante Parker,Miles Boykin,George Kittle,Carolina Panthers,Austin Ekeler,128.67,201.36
Jared Goff,Le'Veon Bell,Kerryon Johnson,Robert Woods,Tyler Lockett,Cooper Kupp,Evan Engram,Tampa Bay Buccaneers,Chris Carson,128.67,150.04
Lamar Jackson,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Dede Westbrook,Devante Parker,Mark Andrews,Cleveland Browns,Chris Carson,128.66,212.46
Patrick Mahomes,Kerryon Johnson,Austin Ekeler,Odell Beckham Jr,Robert Woods,Cooper Kupp,Greg Olsen,Los Angeles Chargers,Mark Ingram,128.65,155.52
Matt Ryan,Dalvin Cook,Miles Sanders,Keenan Allen,Adam Thielen,Tyler Lockett,Travis Kelce,Philadelphia Eagles,Austin Hooper,128.65,139.76
Jacoby Brissett,Christian McCaffrey,Joe Mixon,Keenan Allen,Sammy Watkins,Marvin Jones,Hunter Henry,Philadelphia Eagles,Austin Ekeler,128.63,205.6
Jameis Winston,Dalvin Cook,Matt Breida,Mike Evans,Amari Cooper,Tyler Lockett,George Kittle,Cincinnati Bengals,Hunter Henry,128.63,113.96
Cam Newton,Le'Veon Bell,Chris Carson,Odell Beckham Jr,Brandin Cooks,Curtis Samuel,Kyle Rudolph,New York Jets,Austin Ekeler,128.61,139.16
Cam Newton,Leonard Fournette,Chris Carson,Mike Evans,Tyler Boyd,Cooper Kupp,Greg Olsen,Seattle Seahawks,Austin Ekeler,128.61,134.46
Dak Prescott,Joe Mixon,Dalvin Cook,Keenan Allen,Amari Cooper,Larry Fitzgerald,Evan Engram,Carolina Panthers,Mark Ingram,128.61,213.6
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Tyreek Hill,Curtis Samuel,D.J. Chark,Zach Ertz,San Francisco 49ers,Mark Ingram,128.6,216.62
Cam Newton,Joe Mixon,Dalvin Cook,Mike Evans,DeSean Jackson,Trey Quinn,Zach Ertz,Seattle Seahawks,Kerryon Johnson,128.6,127.16
Kyler Murray,Saquon Barkley,Nick Chubb,Sterling Shepard,Marvin Jones,Christian Kirk,Travis Kelce,Carolina Panthers,Devonta Freeman,128.59,109.52
Russell Wilson,Saquon Barkley,Kerryon Johnson,Robert Woods,Tyler Boyd,John Brown,Will Dissly,Baltimore Ravens,Chris Carson,128.57,145.1
Jared Goff,Joe Mixon,Nick Chubb,Tyler Boyd,Cooper Kupp,Curtis Samuel,Zach Ertz,Kansas City Chiefs,Leonard Fournette,128.56,85.54
Jameis Winston,Le'Veon Bell,Leonard Fournette,Julio Jones,Tyler Lockett,Tyler Boyd,Tyler Eifert,Tampa Bay Buccaneers,Mark Ingram,128.56,131.86
Carson Wentz,Nick Chubb,Austin Ekeler,Odell Beckham Jr,Robert Woods,Kenny Golladay,Zach Ertz,Kansas City Chiefs,Vernon Davis,128.55,155.12
Russell Wilson,Nick Chubb,Dalvin Cook,Kenny Golladay,Tyler Boyd,D.K. Metcalf,George Kittle,Kansas City Chiefs,Kerryon Johnson,128.55,125.1
Carson Wentz,Christian McCaffrey,Kerryon Johnson,Julio Jones,Tyler Lockett,Mohamed Sanu,Austin Hooper,Tennessee Titans,Devonta Freeman,128.54,164.12
Kirk Cousins,Saquon Barkley,Christian McCaffrey,Julio Jones,Sterling Shepard,Trey Quinn,Austin Hooper,Cincinnati Bengals,Mark Ingram,128.53,168.12
Russell Wilson,Joe Mixon,Dalvin Cook,Odell Beckham Jr,Jarvis Landry,Dede Westbrook,Delanie Walker,Baltimore Ravens,Mark Ingram,128.53,150.5
Kyler Murray,Christian McCaffrey,Dalvin Cook,Julio Jones,Sterling Shepard,Mohamed Sanu,Kyle Rudolph,Philadelphia Eagles,Tevin Coleman,128.53,145.12
Jimmy Garoppolo,Kerryon Johnson,Austin Ekeler,Mike Evans,Adam Thielen,Mike Williams,OJ Howard,Kansas City Chiefs,Mark Ingram,128.53,118.94
Dak Prescott,Christian McCaffrey,Kerryon Johnson,Odell Beckham Jr,Alshon Jeffery,Trey Quinn,Zach Ertz,Cincinnati Bengals,Matt Breida,128.51,160.1
Philip Rivers,Kerryon Johnson,Chris Carson,Keenan Allen,Adam Thielen,Mike Williams,Zach Ertz,Detroit Lions,Matt Breida,128.5,129.72
Carson Wentz,Le'Veon Bell,Joe Mixon,Keenan Allen,Dede Westbrook,Chris Conley,Travis Kelce,Carolina Panthers,Leonard Fournette,128.49,148.32
Dak Prescott,Le'Veon Bell,Austin Ekeler,Amari Cooper,Mike Williams,Sterling Shepard,Travis Kelce,New York Jets,Matt Breida,128.49,173.2
Baker Mayfield,Leonard Fournette,Dalvin Cook,Odell Beckham Jr,Robert Woods,Adam Humphries,Travis Kelce,Cincinnati Bengals,Hunter Henry,128.48,113.8
Jameis Winston,Nick Chubb,Dalvin Cook,Dante Pettis,Christian Kirk,John Brown,George Kittle,Baltimore Ravens,Zach Ertz,128.48,127.76
Cam Newton,Saquon Barkley,Nick Chubb,Brandin Cooks,Cooper Kupp,John Brown,Kyle Rudolph,Miami Dolphins,Dalvin Cook,128.48,111.56
Nick Foles,Christian McCaffrey,Dalvin Cook,Tyreek Hill,Marvin Jones,Chris Conley,Zach Ertz,Los Angeles Chargers,Devonta Freeman,128.47,135.2
Dak Prescott,Saquon Barkley,Christian McCaffrey,Tyler Boyd,Corey Davis,Rashard Higgins,David Njoku,Tennessee Titans,Leonard Fournette,128.47,173.2
