QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Russell Wilson,David Johnson,Devonta Freeman,Cooper Kupp,D.J. Chark,Robert Woods,Hunter Henry,Miami Dolphins,Calvin Ridley,134.05,78.64
Deshaun Watson,Leonard Fournette,Chris Carson,Cooper Kupp,John Brown,Mohamed Sanu,Austin Hooper,Seattle Seahawks,A.J. Brown,134.03,110.82
Matt Ryan,Leonard Fournette,Melvin Gordon,Cooper Kupp,Stefon Diggs,Larry Fitzgerald,Tyler Higbee,Detroit Lions,Tyler Boyd,134.02,78.76
Jared Goff,Derrick Henry,Kerryon Johnson,DeAndre Hopkins,Keenan Allen,Robert Woods,Austin Hooper,New York Giants,Darren Waller,133.98,156.62
Lamar Jackson,Leonard Fournette,Kerryon Johnson,Julio Jones,Keenan Allen,Mike Williams,Darren Waller,Los Angeles Chargers,Corey Davis,133.97,140.82
Daniel Jones,Dalvin Cook,Leonard Fournette,Will Fuller,Brandin Cooks,Mohamed Sanu,Tyler Higbee,Buffalo Bills,Devonta Freeman,133.95,93.92
Lamar Jackson,David Johnson,Devonta Freeman,Julio Jones,Kenny Golladay,Brandin Cooks,Gerald Everett,Washington Redskins,Josh Jacobs,133.93,101.72
Josh Allen,Chris Carson,Devonta Freeman,Larry Fitzgerald,Tyler Boyd,Darius Slayton,Evan Engram,Buffalo Bills,Joe Mixon,133.91,72.68
Russell Wilson,Matt Breida,Joe Mixon,Julio Jones,Robert Woods,Brandin Cooks,Mark Andrews,Buffalo Bills,Mike Williams,133.9,91.74
Lamar Jackson,Tevin Coleman,Devonta Freeman,Michael Thomas,Tyler Lockett,Robert Woods,Mark Andrews,Washington Redskins,Kerryon Johnson,133.87,110.62
Lamar Jackson,Aaron Jones,Leonard Fournette,T.Y. Hilton,Kenny Golladay,Allen Robinson,Mark Andrews,Cincinnati Bengals,D.K. Metcalf,133.83,127.52
Jared Goff,Austin Ekeler,Melvin Gordon,Michael Thomas,T.Y. Hilton,Calvin Ridley,Austin Hooper,Buffalo Bills,Allen Lazard,133.81,147.72
Jacoby Brissett,David Johnson,Leonard Fournette,Will Fuller,T.Y. Hilton,Tyler Boyd,Hunter Henry,New York Giants,Calvin Ridley,133.8,114.54
Jared Goff,Leonard Fournette,Marlon Mack,Keenan Allen,Robert Woods,Calvin Ridley,George Kittle,Los Angeles Chargers,Allen Lazard,133.79,101.82
Matt Ryan,Aaron Jones,Devonta Freeman,DeAndre Hopkins,Robert Woods,Golden Tate,Hunter Henry,Indianapolis Colts,Brandin Cooks,133.78,118.16
Matt Ryan,Aaron Jones,Kenyan Drake,Julio Jones,Keenan Allen,T.Y. Hilton,Austin Hooper,New York Giants,Hunter Henry,133.75,116.76
Daniel Jones,Leonard Fournette,Marlon Mack,Cooper Kupp,Larry Fitzgerald,T.Y. Hilton,Mark Andrews,New York Giants,Darius Slayton,133.75,94.82
Jared Goff,Chris Carson,Kenyan Drake,DeAndre Hopkins,Cooper Kupp,T.Y. Hilton,T.J. Hockenson,New Orleans Saints,Brandin Cooks,133.74,129.32
Lamar Jackson,Chris Carson,Josh Jacobs,Keenan Allen,D.J. Chark,Tyler Boyd,Austin Hooper,Los Angeles Chargers,Dede Westbrook,133.73,125.32
Matt Ryan,Melvin Gordon,Matt Breida,Cooper Kupp,D.J. Chark,John Brown,Darren Waller,Buffalo Bills,Mohamed Sanu,133.68,106.56
Jared Goff,Josh Jacobs,Joe Mixon,Julio Jones,Michael Thomas,Robert Woods,T.J. Hockenson,Seattle Seahawks,Tyler Boyd,133.68,123.52
Matt Ryan,Aaron Jones,Derrick Henry,Cooper Kupp,Kenny Golladay,Mike Williams,Evan Engram,Washington Redskins,Mohamed Sanu,133.67,74.36
Deshaun Watson,Chris Carson,Derrick Henry,Michael Thomas,Keenan Allen,Tyler Boyd,Hunter Henry,Washington Redskins,Mike Williams,133.67,125.82
Matt Ryan,Dalvin Cook,Kerryon Johnson,Will Fuller,Robert Woods,Dede Westbrook,Austin Hooper,Green Bay Packers,Mark Andrews,133.66,96.16
Matt Ryan,David Johnson,Derrick Henry,Julio Jones,Allen Robinson,Allen Lazard,Darren Waller,Buffalo Bills,Jimmy Graham,133.65,131.86
Matt Ryan,Dalvin Cook,Chris Carson,Tyler Lockett,T.Y. Hilton,Robert Woods,Tyler Higbee,Miami Dolphins,Austin Ekeler,133.63,126.96
Matt Ryan,Chris Carson,Kerryon Johnson,Adam Thielen,Stefon Diggs,T.Y. Hilton,Darren Waller,New York Giants,Kenny Golladay,133.62,118.16
Matt Ryan,Saquon Barkley,Leonard Fournette,DeAndre Hopkins,Stefon Diggs,Mike Williams,Hunter Henry,Washington Redskins,Adam Humphries,133.58,134.36
Josh Allen,Leonard Fournette,Kenyan Drake,Julio Jones,Cooper Kupp,Calvin Ridley,Mark Andrews,Los Angeles Rams,Dante Pettis,133.57,109.78
Russell Wilson,Dalvin Cook,Derrick Henry,Tyler Lockett,John Brown,Willie Snead,Hunter Henry,Buffalo Bills,Josh Jacobs,133.55,146.44
Matt Ryan,Austin Ekeler,David Montgomery,Michael Thomas,Robert Woods,Tyler Boyd,Mark Andrews,Chicago Bears,Brandin Cooks,133.54,105.96
Daniel Jones,Leonard Fournette,Tevin Coleman,Cooper Kupp,Kenny Golladay,Brandin Cooks,Austin Hooper,Green Bay Packers,Hunter Henry,133.53,97.32
Jared Goff,Derrick Henry,Devonta Freeman,Julio Jones,D.J. Chark,Golden Tate,Darren Waller,Seattle Seahawks,Calvin Ridley,133.53,130.52
Gardner Minshew,Leonard Fournette,Kerryon Johnson,Keenan Allen,D.J. Chark,T.Y. Hilton,George Kittle,Miami Dolphins,Tyler Boyd,133.47,99.9
Jared Goff,Dalvin Cook,Aaron Jones,Cooper Kupp,Marvin Jones,Adam Humphries,Tyler Higbee,Chicago Bears,Leonard Fournette,133.47,163.82
Deshaun Watson,Leonard Fournette,Devonta Freeman,Michael Thomas,D.J. Chark,Allen Robinson,Mark Andrews,Arizona Cardinals,Ted Ginn,133.46,131.32
Kyler Murray,Dalvin Cook,Josh Jacobs,Kenny Golladay,Golden Tate,Tyler Boyd,Evan Engram,Washington Redskins,David Montgomery,133.46,96.36
Jared Goff,Kerryon Johnson,Josh Jacobs,DeAndre Hopkins,Cooper Kupp,Tyler Lockett,Gerald Everett,Green Bay Packers,David Montgomery,133.46,123.02
Lamar Jackson,David Johnson,Chris Carson,John Brown,Mike Williams,Willie Snead,Mark Andrews,Buffalo Bills,Devonta Freeman,133.42,86.52
Matt Ryan,Dalvin Cook,Devonta Freeman,Cooper Kupp,Larry Fitzgerald,Cole Beasley,Gerald Everett,Los Angeles Chargers,Matt Breida,133.41,87.36
Jared Goff,Dalvin Cook,Leonard Fournette,Larry Fitzgerald,Tyler Boyd,Dede Westbrook,Tyler Eifert,Tennessee Titans,Marlon Mack,133.39,123.42
Matt Ryan,Dalvin Cook,David Johnson,Keenan Allen,Tyler Boyd,Mike Williams,Delanie Walker,Detroit Lions,David Montgomery,133.37,62.86
Russell Wilson,Dalvin Cook,Josh Jacobs,Michael Thomas,T.Y. Hilton,Robert Woods,Josh Hill,New York Giants,Allen Robinson,133.35,171.74
Jared Goff,Aaron Jones,Chris Carson,Stefon Diggs,Allen Robinson,Brandin Cooks,Austin Hooper,Los Angeles Rams,Josh Jacobs,133.34,167.62
Deshaun Watson,Derrick Henry,Josh Jacobs,DeAndre Hopkins,Will Fuller,Tyler Boyd,Mark Andrews,Buffalo Bills,Allen Lazard,133.32,121.52
Matt Ryan,Dalvin Cook,Leonard Fournette,Michael Thomas,T.Y. Hilton,John Brown,Mike Gesicki,New Orleans Saints,Devante Parker,133.31,153.36
Matt Ryan,David Johnson,Frank Gore,Keenan Allen,T.Y. Hilton,Robert Woods,Darren Waller,Cincinnati Bengals,Brandin Cooks,133.3,101.96
Kyler Murray,Leonard Fournette,Josh Jacobs,Michael Thomas,Tyler Lockett,Robert Woods,Gerald Everett,Arizona Cardinals,Mohamed Sanu,133.3,131.66
Lamar Jackson,Austin Ekeler,Josh Jacobs,Julio Jones,T.Y. Hilton,Robert Woods,Austin Hooper,Arizona Cardinals,Auden Tate,133.27,160.62
Russell Wilson,Leonard Fournette,David Montgomery,Julio Jones,Keenan Allen,Tyler Boyd,Hunter Henry,Green Bay Packers,A.J. Brown,133.27,102.54
Josh Allen,Dalvin Cook,Leonard Fournette,Kenny Golladay,Preston Williams,Devante Parker,Jimmy Graham,Buffalo Bills,Chris Carson,133.27,142.38
Jared Goff,Chris Carson,Carlos Hyde,Julio Jones,Cooper Kupp,Kenny Golladay,George Kittle,Washington Redskins,Allen Lazard,133.27,90.32
Matt Ryan,Dalvin Cook,Derrick Henry,Julio Jones,Brandin Cooks,Auden Tate,George Kittle,Washington Redskins,Adam Humphries,133.26,110.76
Matt Ryan,Chris Carson,Kerryon Johnson,DeAndre Hopkins,Cooper Kupp,Calvin Ridley,Delanie Walker,Chicago Bears,Mike Williams,133.24,78.56
Josh Allen,Leonard Fournette,Chris Carson,Julio Jones,Robert Woods,Dede Westbrook,T.J. Hockenson,Chicago Bears,Mohamed Sanu,133.22,114.28
Matt Ryan,Leonard Fournette,Matt Breida,DeAndre Hopkins,T.Y. Hilton,Kenny Golladay,Eric Ebron,Tennessee Titans,David Montgomery,133.21,103.66
Russell Wilson,Dalvin Cook,Josh Jacobs,Cooper Kupp,D.J. Chark,Kenny Golladay,Austin Hooper,Cincinnati Bengals,Gerald Everett,133.21,121.64
Lamar Jackson,Melvin Gordon,Devonta Freeman,Cooper Kupp,Tyler Boyd,Allen Robinson,Austin Hooper,Seattle Seahawks,Calvin Ridley,133.21,109.52
Josh Allen,Leonard Fournette,Derrick Henry,Cooper Kupp,Terry McLaurin,Mohamed Sanu,Gerald Everett,Green Bay Packers,Devonta Freeman,133.16,94.48
Jared Goff,David Johnson,Aaron Jones,Cooper Kupp,John Brown,Brandin Cooks,Darren Fells,Buffalo Bills,Allen Lazard,133.15,106.62
Matt Ryan,Tevin Coleman,Devonta Freeman,Julio Jones,Michael Thomas,D.J. Chark,Tyler Higbee,Indianapolis Colts,T.Y. Hilton,133.14,98.06
Russell Wilson,Dalvin Cook,Leonard Fournette,D.J. Chark,Golden Tate,Tyler Boyd,CJ Uzomah,Chicago Bears,Brandin Cooks,133.13,115.44
Deshaun Watson,Marlon Mack,Josh Jacobs,Cooper Kupp,Tyler Lockett,T.Y. Hilton,Jordan Akins,Buffalo Bills,Mike Williams,133.11,119.12
Matt Ryan,Frank Gore,Adrian Peterson,Julio Jones,Michael Thomas,Tyler Boyd,Hunter Henry,Buffalo Bills,Mohamed Sanu,133.11,97.16
Kyler Murray,Chris Carson,Josh Jacobs,Julio Jones,Cooper Kupp,Mike Williams,Austin Hooper,Detroit Lions,Dante Pettis,133.1,82.36
Russell Wilson,Leonard Fournette,Derrick Henry,Michael Thomas,Tyler Lockett,Brandin Cooks,Hayden Hurst,Detroit Lions,Devonta Freeman,133.09,106.94
Daniel Jones,Leonard Fournette,Kerryon Johnson,Cooper Kupp,Keenan Allen,Golden Tate,Evan Engram,Arizona Cardinals,Allen Lazard,133.09,93.12
Kyler Murray,Leonard Fournette,Devonta Freeman,Cooper Kupp,Larry Fitzgerald,Dante Pettis,Evan Engram,Seattle Seahawks,Hunter Henry,133.08,63.46
Jared Goff,Saquon Barkley,Devonta Freeman,Robert Woods,Kenny Golladay,Mohamed Sanu,George Kittle,Miami Dolphins,Josh Jacobs,133.07,91.72
Jared Goff,Leonard Fournette,Tevin Coleman,DeAndre Hopkins,Will Fuller,T.Y. Hilton,Kyle Rudolph,Buffalo Bills,Adrian Peterson,133.07,137.12
Matt Ryan,Saquon Barkley,Derrick Henry,Keenan Allen,T.Y. Hilton,Calvin Ridley,Gerald Everett,Indianapolis Colts,Kerryon Johnson,133.06,102.16
Lamar Jackson,Leonard Fournette,Derrick Henry,Adam Thielen,Kenny Golladay,Marvin Jones,Austin Hooper,Detroit Lions,Joe Mixon,133.02,137.52
Deshaun Watson,Aaron Jones,Leonard Fournette,T.Y. Hilton,Robert Woods,Tyler Boyd,Jordan Akins,Jacksonville Jaguars,David Montgomery,133.01,124.42
Matt Ryan,Dalvin Cook,Austin Ekeler,Kenny Golladay,Golden Tate,Mohamed Sanu,Austin Hooper,Chicago Bears,Joe Mixon,132.99,110.36
Jared Goff,Devonta Freeman,Kenyan Drake,DeAndre Hopkins,Robert Woods,Tyler Boyd,Evan Engram,Tennessee Titans,Calvin Ridley,132.99,102.62
Matt Ryan,Chris Carson,Joe Mixon,Cooper Kupp,Larry Fitzgerald,Dede Westbrook,George Kittle,New York Giants,Mohamed Sanu,132.98,74.36
Jared Goff,Aaron Jones,Tevin Coleman,Cooper Kupp,Larry Fitzgerald,T.Y. Hilton,Darren Waller,Arizona Cardinals,Mohamed Sanu,132.98,133.92
Jared Goff,Aaron Jones,Devonta Freeman,Michael Thomas,Keenan Allen,Adam Humphries,Delanie Walker,Buffalo Bills,Kerryon Johnson,132.94,104.32
Matt Ryan,Saquon Barkley,Kenyan Drake,Cooper Kupp,Tyler Boyd,John Brown,Hunter Henry,Seattle Seahawks,Brandin Cooks,132.93,97.76
Josh Allen,Leonard Fournette,Devonta Freeman,Michael Thomas,Adam Thielen,T.Y. Hilton,Kyle Rudolph,Washington Redskins,Kenny Golladay,132.93,127.18
Jared Goff,Derrick Henry,David Montgomery,Julio Jones,DeAndre Hopkins,Kenny Golladay,Hunter Henry,Cincinnati Bengals,Brandin Cooks,132.91,120.32
Matt Ryan,Leonard Fournette,Melvin Gordon,Keenan Allen,Terry McLaurin,Robert Woods,Gerald Everett,New Orleans Saints,Allen Robinson,132.9,109.46
Jacoby Brissett,Leonard Fournette,Tevin Coleman,Julio Jones,Robert Woods,Tyler Boyd,Austin Hooper,Oakland Raiders,Mark Andrews,132.9,115.14
Jared Goff,Dalvin Cook,Derrick Henry,Julio Jones,Robert Woods,Marvin Jones,Josh Hill,Buffalo Bills,Darius Slayton,132.88,175.02
Russell Wilson,Aaron Jones,Leonard Fournette,Robert Woods,John Brown,Calvin Ridley,Gerald Everett,Cincinnati Bengals,Chris Carson,132.86,120.44
Josh Allen,David Johnson,Josh Jacobs,Cooper Kupp,Tyler Lockett,Calvin Ridley,Austin Hooper,Los Angeles Chargers,Allen Lazard,132.82,101.48
Lamar Jackson,Dalvin Cook,Josh Jacobs,DeAndre Hopkins,Robert Woods,D.K. Metcalf,Mark Andrews,Indianapolis Colts,David Montgomery,132.82,144.92
Russell Wilson,Derrick Henry,Tevin Coleman,Cooper Kupp,Robert Woods,John Brown,Austin Hooper,Los Angeles Chargers,David Montgomery,132.81,106.64
Daniel Jones,Derrick Henry,Adrian Peterson,T.Y. Hilton,Robert Woods,Golden Tate,Evan Engram,Buffalo Bills,Tyler Boyd,132.78,107.42
Matt Ryan,Saquon Barkley,Leonard Fournette,Tyler Lockett,Marvin Jones,D.K. Metcalf,Mark Andrews,Miami Dolphins,Joe Mixon,132.66,123.76
Deshaun Watson,Kerryon Johnson,Joe Mixon,DeAndre Hopkins,Tyler Lockett,T.Y. Hilton,Austin Hooper,Miami Dolphins,Kenny Golladay,132.66,113.72
Russell Wilson,Dalvin Cook,Leonard Fournette,Cooper Kupp,John Brown,Preston Williams,Dawson Knox,Tennessee Titans,Kerryon Johnson,132.64,119.74
Jared Goff,Chris Carson,Tevin Coleman,Julio Jones,Keenan Allen,Brandin Cooks,Darren Fells,Chicago Bears,Devonta Freeman,132.62,94.02
Matt Ryan,Saquon Barkley,Derrick Henry,Stefon Diggs,Robert Woods,Allen Lazard,Austin Hooper,Jacksonville Jaguars,Josh Jacobs,132.62,135.46
Josh Allen,Leonard Fournette,Josh Jacobs,DeAndre Hopkins,Robert Woods,John Brown,George Kittle,Washington Redskins,Preston Williams,132.62,149.68
Deshaun Watson,Leonard Fournette,Josh Jacobs,Cooper Kupp,Will Fuller,Allen Robinson,Eric Ebron,Los Angeles Chargers,David Montgomery,132.61,120.62
Jared Goff,Aaron Jones,David Montgomery,Julio Jones,Keenan Allen,Robert Woods,Mark Andrews,Washington Redskins,Cole Beasley,132.6,109.72
Jacoby Brissett,Leonard Fournette,Melvin Gordon,Cooper Kupp,Brandin Cooks,Calvin Ridley,Jimmy Graham,Buffalo Bills,Dede Westbrook,132.57,137.14
Kyler Murray,David Johnson,Chris Carson,T.Y. Hilton,Golden Tate,Darius Slayton,Darren Waller,Los Angeles Chargers,Devonta Freeman,132.55,98.86
Deshaun Watson,Dalvin Cook,Devonta Freeman,Julio Jones,Tyler Boyd,Calvin Ridley,Hunter Henry,Chicago Bears,Gerald Everett,132.53,124.42
Lamar Jackson,Leonard Fournette,Derrick Henry,Michael Thomas,D.J. Chark,T.Y. Hilton,Tyler Eifert,New York Giants,Dede Westbrook,132.53,152.12
Russell Wilson,Dalvin Cook,David Johnson,T.Y. Hilton,Mike Williams,Corey Davis,Darren Waller,Buffalo Bills,A.J. Brown,132.51,152.34
Jacoby Brissett,Leonard Fournette,Chris Carson,Julio Jones,DeAndre Hopkins,Larry Fitzgerald,Darren Fells,Washington Redskins,Kenyan Drake,132.5,129.14
Kyler Murray,Tevin Coleman,Josh Jacobs,Julio Jones,Kenny Golladay,Calvin Ridley,Darren Waller,Buffalo Bills,Mohamed Sanu,132.47,106.76
Deshaun Watson,Devonta Freeman,David Montgomery,DeAndre Hopkins,Larry Fitzgerald,T.Y. Hilton,Delanie Walker,Buffalo Bills,Dede Westbrook,132.46,109.82
Matt Ryan,Aaron Jones,Derrick Henry,Larry Fitzgerald,D.J. Chark,Tyler Boyd,Austin Hooper,Tennessee Titans,Auden Tate,132.45,90.76
Russell Wilson,David Johnson,Kenyan Drake,Cooper Kupp,Tyler Lockett,Allen Robinson,Mark Andrews,Arizona Cardinals,Darren Waller,132.45,131.34
Deshaun Watson,Dalvin Cook,Matt Breida,Cooper Kupp,Brandin Cooks,Dede Westbrook,Austin Hooper,Washington Redskins,David Montgomery,132.43,123.12
Matt Ryan,Austin Ekeler,Marlon Mack,Cooper Kupp,Golden Tate,Calvin Ridley,Hunter Henry,Buffalo Bills,Cole Beasley,132.42,110.96
Jared Goff,Leonard Fournette,Melvin Gordon,Julio Jones,Tyler Lockett,Tyler Boyd,Trey Burton,Baltimore Ravens,Calvin Ridley,132.4,124.12
Lamar Jackson,Leonard Fournette,Kenyan Drake,Julio Jones,Stefon Diggs,Marvin Jones,Gerald Everett,Buffalo Bills,Mohamed Sanu,132.4,164.82
Matt Ryan,Saquon Barkley,Devonta Freeman,Julio Jones,Robert Woods,Allen Robinson,Darren Fells,Detroit Lions,Mike Williams,132.39,89.06
Lamar Jackson,Dalvin Cook,Derrick Henry,DeAndre Hopkins,Brandin Cooks,Calvin Ridley,Austin Hooper,Miami Dolphins,Kenyan Drake,132.38,144.92
Matt Ryan,Aaron Jones,Kerryon Johnson,Stefon Diggs,Robert Woods,Tyler Boyd,George Kittle,Washington Redskins,Calvin Ridley,132.36,94.36
Jared Goff,Saquon Barkley,Josh Jacobs,DeAndre Hopkins,John Brown,Calvin Ridley,Austin Hooper,Indianapolis Colts,Hunter Henry,132.35,155.62
Deshaun Watson,Dalvin Cook,Joe Mixon,Tyler Lockett,Robert Woods,Tyler Boyd,Tyler Eifert,Buffalo Bills,Auden Tate,132.32,122.22
Lamar Jackson,Dalvin Cook,Leonard Fournette,D.J. Chark,Corey Davis,David Moore,Mark Andrews,Buffalo Bills,Tevin Coleman,132.33,134.42
Russell Wilson,Dalvin Cook,Chris Carson,Julio Jones,Brandin Cooks,Mohamed Sanu,Hunter Henry,Los Angeles Rams,Kenyan Drake,132.32,128.64
Josh Allen,Dalvin Cook,Kerryon Johnson,Julio Jones,Robert Woods,Mike Williams,Gerald Everett,Tennessee Titans,Josh Jacobs,132.31,130.48
Jared Goff,Aaron Jones,Marlon Mack,Cooper Kupp,Kenny Golladay,Golden Tate,Austin Hooper,Indianapolis Colts,Kenyan Drake,132.31,112.42
Kyler Murray,Dalvin Cook,Derrick Henry,Cooper Kupp,Larry Fitzgerald,John Brown,Darren Waller,Washington Redskins,Darius Slayton,132.31,135.56
Russell Wilson,David Johnson,Chris Carson,Tyler Boyd,Brandin Cooks,Calvin Ridley,Austin Hooper,Detroit Lions,Darren Waller,132.3,97.54
Jacoby Brissett,Josh Jacobs,Joe Mixon,DeAndre Hopkins,Keenan Allen,T.Y. Hilton,Darren Waller,Buffalo Bills,Marvin Jones,132.28,205.44
Aaron Rodgers,Leonard Fournette,Josh Jacobs,Cooper Kupp,Tyler Lockett,Kenny Golladay,Darren Waller,New Orleans Saints,Jimmy Graham,132.27,177.66
Deshaun Watson,Derrick Henry,Joe Mixon,Julio Jones,Cooper Kupp,Golden Tate,Hunter Henry,Arizona Cardinals,Mohamed Sanu,132.24,117.02
Lamar Jackson,Aaron Jones,Derrick Henry,Cooper Kupp,Robert Woods,Tyler Boyd,T.J. Hockenson,Arizona Cardinals,Brandin Cooks,132.24,126.62
Matt Ryan,Leonard Fournette,Austin Ekeler,Will Fuller,D.J. Chark,T.Y. Hilton,Jack Doyle,Green Bay Packers,Allen Robinson,132.23,115.66
Lamar Jackson,Dalvin Cook,Leonard Fournette,Michael Thomas,Marquez Valdes-Scantling,Allen Lazard,Darren Waller,Arizona Cardinals,Joe Mixon,132.23,189.32
Daniel Jones,Dalvin Cook,Derrick Henry,Cooper Kupp,Allen Robinson,Brandin Cooks,Gerald Everett,Chicago Bears,Kerryon Johnson,132.23,131.02
Deshaun Watson,Dalvin Cook,Chris Carson,Larry Fitzgerald,T.Y. Hilton,John Brown,Jack Doyle,Arizona Cardinals,Kerryon Johnson,132.23,124.12
Russell Wilson,Leonard Fournette,Devonta Freeman,Cooper Kupp,Keenan Allen,Willie Snead,Mark Andrews,Jacksonville Jaguars,Adrian Peterson,132.23,90.64
Josh Allen,Kerryon Johnson,Joe Mixon,Julio Jones,Keenan Allen,Tyler Boyd,Austin Hooper,Washington Redskins,Brandin Cooks,132.22,98.38
Andy Dalton,Dalvin Cook,Josh Jacobs,Michael Thomas,Tyler Boyd,Dede Westbrook,Darren Waller,Buffalo Bills,Kenyan Drake,132.19,181.34
Matt Ryan,Marlon Mack,Derrick Henry,Cooper Kupp,Larry Fitzgerald,Brandin Cooks,Jimmy Graham,Green Bay Packers,Josh Jacobs,132.19,91.96
Matt Ryan,David Johnson,Devonta Freeman,Michael Thomas,Keenan Allen,Allen Robinson,Trey Burton,Baltimore Ravens,Josh Jacobs,132.17,109.66
Matt Ryan,Devonta Freeman,Frank Gore,Michael Thomas,Golden Tate,Calvin Ridley,Austin Hooper,Los Angeles Chargers,Kerryon Johnson,132.17,83.66
Deshaun Watson,David Johnson,Josh Jacobs,Michael Thomas,T.Y. Hilton,Kenny Golladay,Darren Fells,Indianapolis Colts,John Brown,132.16,120.72
Jared Goff,David Johnson,Chris Carson,Michael Thomas,Brandin Cooks,Mike Williams,Gerald Everett,Indianapolis Colts,Melvin Gordon,132.14,113.22
Deshaun Watson,David Johnson,Leonard Fournette,Keenan Allen,Mike Williams,Adam Humphries,Austin Hooper,Arizona Cardinals,Tevin Coleman,132.12,103.72
Jared Goff,David Johnson,Chris Carson,Larry Fitzgerald,Golden Tate,Adam Humphries,Evan Engram,New York Giants,Kerryon Johnson,132.1,73.72
Jared Goff,Dalvin Cook,Josh Jacobs,DeAndre Hopkins,Will Fuller,Kenny Golladay,Darren Fells,Arizona Cardinals,Allen Robinson,132.1,152.02
Jared Goff,Matt Breida,Josh Jacobs,Michael Thomas,Cooper Kupp,Kenny Golladay,Delanie Walker,Tennessee Titans,Brandin Cooks,132.1,102.12
Jacoby Brissett,Leonard Fournette,Devonta Freeman,DeAndre Hopkins,Kenny Golladay,Golden Tate,Jack Doyle,Buffalo Bills,Auden Tate,132.08,126.94
Lamar Jackson,Leonard Fournette,Tevin Coleman,Cooper Kupp,Keenan Allen,T.Y. Hilton,Delanie Walker,New Orleans Saints,A.J. Brown,132.06,116.62
Jared Goff,Dalvin Cook,David Johnson,Cooper Kupp,Cole Beasley,A.J. Brown,Austin Hooper,Oakland Raiders,Mark Andrews,132.03,107.42
Matt Ryan,Aaron Jones,Josh Jacobs,Julio Jones,Stefon Diggs,John Brown,Tyler Higbee,Buffalo Bills,Mike Williams,132.02,122.66
Matt Ryan,Saquon Barkley,Frank Gore,Cooper Kupp,Larry Fitzgerald,T.Y. Hilton,Austin Hooper,Miami Dolphins,Adam Humphries,132.02,85.36
Josh Allen,Leonard Fournette,Kerryon Johnson,Michael Thomas,Cooper Kupp,Marvin Jones,Trey Burton,Buffalo Bills,Ted Ginn,132.01,143.38
Lamar Jackson,Dalvin Cook,Leonard Fournette,Tyler Lockett,Willie Snead,Adam Humphries,Austin Hooper,Jacksonville Jaguars,Kerryon Johnson,132.01,135.62
Matt Ryan,Tevin Coleman,Joe Mixon,DeAndre Hopkins,Cooper Kupp,Tyler Boyd,Austin Hooper,New Orleans Saints,Darius Slayton,131.99,98.56
Daniel Jones,Leonard Fournette,Chris Carson,Larry Fitzgerald,Robert Woods,Mike Williams,Evan Engram,Los Angeles Rams,Auden Tate,131.99,99.92
Jared Goff,Devonta Freeman,Frank Gore,Julio Jones,Tyler Lockett,Mike Williams,Austin Hooper,Jacksonville Jaguars,Joe Mixon,131.99,116.92
Matt Ryan,Chris Carson,Melvin Gordon,Julio Jones,Marvin Jones,Cole Beasley,Austin Hooper,New Orleans Saints,Devonta Freeman,131.98,123.16
Russell Wilson,Melvin Gordon,Derrick Henry,Tyler Lockett,Larry Fitzgerald,Robert Woods,Mark Andrews,New York Giants,Tyler Boyd,131.98,101.04
Jared Goff,David Johnson,Tevin Coleman,Julio Jones,T.Y. Hilton,John Brown,Gerald Everett,New York Giants,David Montgomery,131.98,115.22
Matt Ryan,Marlon Mack,Kerryon Johnson,Julio Jones,T.Y. Hilton,Brandin Cooks,Evan Engram,Jacksonville Jaguars,Allen Lazard,131.97,85.86
Deshaun Watson,Dalvin Cook,Leonard Fournette,Tyler Lockett,Kenny Golladay,Mike Williams,Delanie Walker,Chicago Bears,Corey Davis,131.95,125.52
Josh Allen,David Johnson,Derrick Henry,Cooper Kupp,T.Y. Hilton,Devante Parker,Mark Andrews,Buffalo Bills,Albert Wilson,131.95,106.28
Matt Ryan,Aaron Jones,Chris Carson,Keenan Allen,Robert Woods,Mohamed Sanu,Jimmy Graham,Buffalo Bills,Dante Pettis,131.95,85.76
Matt Ryan,Dalvin Cook,Chris Carson,Michael Thomas,Tyler Boyd,Allen Robinson,Darren Fells,Jacksonville Jaguars,Ted Ginn,131.94,133.66
Jared Goff,David Johnson,Chris Carson,Keenan Allen,Kenny Golladay,Allen Robinson,Hunter Henry,Jacksonville Jaguars,A.J. Brown,131.94,118.42
Deshaun Watson,Leonard Fournette,Marlon Mack,Adam Thielen,Robert Woods,Brandin Cooks,Mark Andrews,Detroit Lions,Mohamed Sanu,131.94,84.82
Lamar Jackson,Devonta Freeman,Josh Jacobs,Cooper Kupp,Terry McLaurin,T.Y. Hilton,George Kittle,New York Giants,Dante Pettis,131.92,99.52
Matt Ryan,Dalvin Cook,Marlon Mack,D.J. Chark,Robert Woods,Allen Robinson,T.J. Hockenson,Tennessee Titans,Brandin Cooks,131.9,112.76
Matthew Stafford,Leonard Fournette,Chris Carson,Julio Jones,D.J. Chark,Kenny Golladay,Hunter Henry,New York Giants,Marvin Jones,131.9,160.16
Jimmy Garoppolo,Leonard Fournette,Chris Carson,Larry Fitzgerald,Tyler Boyd,Dante Pettis,George Kittle,Chicago Bears,Josh Jacobs,131.9,80.84
Russell Wilson,Chris Carson,Joe Mixon,Michael Thomas,Tyler Lockett,T.Y. Hilton,Darren Waller,Indianapolis Colts,D.K. Metcalf,131.9,146.34
